    0.423455374192846026E-01   -0.187357135693887109E-01    0.354597473144531250E+01    0.338458442687988281E+01    0.687915100872090290E+00    0.577843471436259026E+00   -0.123633843355061859E+08   -0.391195633965034517E+01    1
   -0.797260738583071005E-01    0.451475492841972581E+00    0.286714959144592285E+01    0.282320857048034668E+01    0.267378054089825012E+00    0.183661364480373568E+00   -0.815009021002013795E+07   -0.393195633965034208E+01    1
    0.299723853095797854E+00    0.887275296355588133E-01    0.304433107376098633E+01    0.270947003364562988E+01    0.880902228003385801E+00    0.784003163198709885E+00   -0.806389413375553209E+07   -0.395195633965034165E+01    1
    0.122264544365435199E+00    0.337872887682926004E+00    0.372693848609924316E+01    0.166842603683471680E+01    0.406829211533721369E+00    0.578666641474735899E+00   -0.729310376218378264E+07   -0.397195633965034300E+01    1
   -0.201628988231941503E+00   -0.639988573627695012E-01    0.304801392555236816E+01    0.274114871025085449E+01    0.104922433973192630E+01    0.766604737908857636E+00   -0.705491861715161428E+07   -0.399195633965034391E+01    1
    0.280954922693543108E+00   -0.135100146923019138E+00    0.381781387329101562E+01    0.165998005867004395E+01    0.556790732940125821E+00    0.110671375848213338E+01   -0.663808839347279444E+07   -0.401195633965034215E+01    1
    0.135654668600488970E+00    0.232187271992216754E-01    0.251498365402221680E+01    0.285321664810180664E+01    0.610578348157179707E+00    0.891736207875819531E+00   -0.661626281253809109E+07   -0.403195633965034173E+01    1
   -0.141692806217424000E+00    0.373528187493136210E+00    0.315966343879699707E+01    0.205585217475891113E+01    0.746646121747824520E+00    0.525523677982119852E+00   -0.621718472705428582E+07   -0.405195633965034396E+01    1
    0.218844202086009264E-01    0.477326536731052686E+00    0.142150235176086426E+01    0.362334895133972168E+01    0.189131146162793695E+00    0.295834689918023086E+00   -0.618318650859107729E+07   -0.407195633965034443E+01    1
   -0.150917509160486157E+00   -0.123415575436932101E+00    0.385369157791137695E+01    0.132533359527587891E+01    0.228074720142789955E+00    0.707292625563226141E+00   -0.607307439672263991E+07   -0.409195633965034400E+01    1
   -0.317132351250954403E+00   -0.173308363095005608E+00    0.262314248085021973E+01    0.272436261177062988E+01    0.801295546862820340E+00    0.434913071749657210E+00   -0.601415817034189217E+07   -0.411195633965034357E+01    1
   -0.747530158369421466E-01   -0.264211795063511556E+00    0.389533829689025879E+01    0.110571432113647461E+01    0.303255082042936386E+00   -0.946315533395230002E-01   -0.595111269251887407E+07   -0.413195633965034226E+01    1
    0.590622718988167358E-01    0.338139492037020484E+00    0.257027316093444824E+01    0.236428713798522949E+01    0.173368706296992303E+00    0.509128379093663597E+00   -0.588968494228269346E+07   -0.415195633965034450E+01    1
    0.151509804801916587E+00    0.262075856867652446E+00    0.193057656288146973E+01    0.300696444511413574E+01    0.530475179877652359E+00    0.799909595595386991E+00   -0.578795664160768222E+07   -0.417195633965034762E+01    1
   -0.249784973262747928E+00   -0.246460085822253150E+00    0.336701345443725586E+01    0.182814002037048340E+01    0.500977704155629588E+00    0.856853952156490628E+00   -0.557663359310648590E+07   -0.419195633965034720E+01    1
   -0.410032512178089170E+00    0.968954516244114744E-01    0.149312353134155273E+01    0.344672131538391113E+01    0.213437465231313128E+00    0.680151015797683001E+00   -0.555680145218775608E+07   -0.421195633965034677E+01    1
    0.131885882732285908E+00   -0.359548158277381069E+00    0.144205379486083984E+01    0.331219315528869629E+01    0.232741753291859033E+00    0.113053686015362143E+00   -0.513078591086944286E+07   -0.423195633965034279E+01    1
    0.248486272366655131E+00    0.140214098328150516E+00    0.264269375801086426E+01    0.203119516372680664E+01    0.564685591746767912E+00    0.201340969693841132E+00   -0.505930054233666509E+07   -0.425195633965034059E+01    1
   -0.870259385904181421E-01   -0.266372977910790232E+00    0.204667592048645020E+01    0.262011885643005371E+01    0.476809415437499051E+00    0.207018460170487029E+00   -0.469213706835578755E+07   -0.427195633965034727E+01    1
   -0.531821402231705487E+00   -0.112308456449111596E+00    0.210837388038635254E+01    0.273310065269470215E+01    0.589908793997981240E+00    0.447360836304913578E+00   -0.468448500909584947E+07   -0.429195633965034329E+01    1
   -0.127474288777272016E+00    0.451406935484179039E+00    0.303380393981933594E+01    0.152051067352294922E+01    0.406084051940509838E+00    0.794769898784813300E+00   -0.467464468650329858E+07   -0.431195633965034109E+01    1
    0.191090054599693027E+00   -0.637948993300188949E+00    0.377373766899108887E+01    0.878024578094482422E+00    0.191284015257876805E+00    0.716328792310845230E+00   -0.459567907178984955E+07   -0.433195633965034244E+01    1
   -0.149113856742438516E+00    0.347093631409152031E-01    0.202826857566833496E+01    0.262450551986694336E+01    0.805811123117550432E+00    0.790594959727142776E-01   -0.452944733988804836E+07   -0.435195633965034201E+01    1
   -0.491764983150764834E+00   -0.288859712956881842E+00    0.216839575767517090E+01    0.248345017433166504E+01    0.712134426304884660E+00   -0.788473164559483353E-01   -0.426101849111781828E+07   -0.437195633965034336E+01    1
   -0.514871255505919279E+00   -0.772140733166538362E-01    0.228323101997375488E+01    0.224717164039611816E+01    0.356323805886118061E+00    0.829145682599067846E-01   -0.420697005376551580E+07   -0.439195633965034649E+01    1
   -0.211671435389969714E+00    0.316375525240743638E+00    0.870791912078857422E+00    0.338800621032714844E+01    0.320577828321439551E+00    0.884524939783577713E+00   -0.409395981941673206E+07   -0.441195633965034784E+01    1
    0.151109566614062940E+00   -0.482515370282750461E-01    0.246558094024658203E+01    0.201113104820251465E+01    0.756424148519378003E+00    0.785876467590639893E+00   -0.407553564069831371E+07   -0.443195633965034474E+01    1
    0.410027835713601241E+00   -0.726024678650078248E+00    0.796780586242675781E+00    0.365524339675903320E+01    0.182936449029952986E+00    0.100201461451748930E+01   -0.407383551940915547E+07   -0.445195633965034343E+01    1
   -0.138492275464979109E+00    0.309860484185517371E+00    0.190818119049072266E+01    0.258340454101562500E+01    0.118368443429229542E+01    0.468225942784724847E+00   -0.401217375846100133E+07   -0.447195633965034745E+01    1
    0.125288406523420492E+00   -0.100560481647017613E+00    0.179890370368957520E+01    0.258223843574523926E+01    0.650333830437818450E+00    0.597912320806373576E+00   -0.399432721669388795E+07   -0.449195633965034435E+01    1
    0.396137333109823297E+00   -0.436388674953249803E-01    0.696838140487670898E+00    0.350577926635742188E+01    0.542240647675780396E+00    0.627468549175082435E+00   -0.396256119027365185E+07   -0.451195633965034482E+01    1
   -0.391954570651461498E+00   -0.323231843842665623E+00    0.375821828842163086E+00    0.378842592239379883E+01    0.473241277174661579E+00    0.102174584737559959E+01   -0.393540350966881029E+07   -0.453195633965034705E+01    1
   -0.259966366360319334E+00    0.572085066874840273E-01    0.341209983825683594E+01    0.991955995559692383E+00    0.770063207886488077E+00    0.747239355914102732E+00   -0.383671477982057398E+07   -0.455195633965034396E+01    1
    0.560362895473069875E-01    0.140752381629414315E-01    0.228134560585021973E+01    0.197151851654052734E+01    0.727946180355253936E+00    0.154388794639457871E+00   -0.372382573343793815E+07   -0.457195633965034354E+01    1
   -0.134491914930001899E+00   -0.333990100899383413E+00    0.254923582077026367E+00    0.374335813522338867E+01    0.944955748478776170E+00    0.195015153675968222E+00   -0.362600378357397951E+07   -0.459195633965034666E+01    1
   -0.694090354450112579E-01   -0.443730184120622040E+00    0.336815547943115234E+01    0.784970760345458984E+00    0.671496051760611001E+00    0.119460284970183128E+00   -0.354403256040941132E+07   -0.461195633965034801E+01    1
   -0.552978758280691429E+00   -0.158132111699938710E+00    0.336703753471374512E+01    0.759972572326660156E+00    0.416667293183679288E+00    0.361612475759306107E+00   -0.344933636968584033E+07   -0.463195633965034759E+01    1
   -0.497797871597786601E+00   -0.163026064533569076E+00    0.362874817848205566E+01    0.420228004455566406E+00    0.486436320061638561E+00    0.799356399373143622E+00   -0.333493598433264904E+07   -0.465195633965034716E+01    1
    0.317049996616944219E+00    0.497536318448092707E+00    0.159398961067199707E+01    0.247682213783264160E+01    0.263974799248401337E+00   -0.176484067608086548E+00   -0.330733245085219480E+07   -0.467195633965034407E+01    1
   -0.316511401954260641E+00   -0.142478931093263761E+00    0.158454418182373047E+00    0.350873684883117676E+01    0.636828415938309411E+00    0.123666304722793230E+01   -0.324998458513120795E+07   -0.469195633965034364E+01    1
    0.141910274382410106E+00   -0.179065056045969062E+00    0.148654937744140625E+00    0.371340203285217285E+01    0.252596881734121426E+00    0.232996142356955649E+00   -0.305295415327125974E+07   -0.471195633965034677E+01    1
   -0.257661978989690739E-01    0.574430909129608341E-01    0.324168539047241211E+01    0.762295007705688477E+00    0.494290541941599493E+00    0.995660309750867611E+00   -0.305008739572544303E+07   -0.473195633965034634E+01    1
   -0.762909122488906050E-01   -0.193112850504634725E+00    0.160276532173156738E+01    0.231306767463684082E+01    0.136378141026988975E+00    0.139057614786102068E+00   -0.303724583636980131E+07   -0.475195633965034325E+01    1
    0.197502598651960987E+00    0.328461133639230407E+00    0.278303265571594238E+01    0.111320853233337402E+01    0.994475759090322597E+00   -0.143342600589470792E+00   -0.291189099733131006E+07   -0.477195633965034460E+01    1
   -0.347455884843658469E+00   -0.246253866994863846E+00    0.158053660392761230E+01    0.224289488792419434E+01    0.523375190854578620E-01   -0.591849573478109292E-02   -0.283940661788653070E+07   -0.479195633965034506E+01    1
    0.267455333741338730E+00    0.288039018533716329E+00    0.131154441833496094E+01    0.237617397308349609E+01    0.665556938252084951E+00    0.677733292040394786E+00   -0.278958486964344885E+07   -0.481195633965034641E+01    1
    0.784865704592849073E-01   -0.317740603529742538E+00    0.186482429504394531E+00    0.342425155639648438E+01    0.743821297896380074E+00    0.315824082241546455E+00   -0.273099308492671279E+07   -0.483195633965034776E+01    1
    0.493005655180517088E+00   -0.363865375356265564E+00    0.160116195678710938E+01    0.228264236450195312E+01   -0.388360017615753117E-01    0.101252318798285756E+01   -0.253689766736014886E+07   -0.485195633965034734E+01    1
    0.271407183957603493E+00    0.789369867743351661E-01    0.897049903869628906E+00    0.259840655326843262E+01    0.877807640923925936E+00    0.622663240372186788E+00   -0.242984845874989592E+07   -0.487195633965034602E+01    1
   -0.427257807887320134E-02   -0.144307283460039126E+00    0.218880772590637207E+01    0.163222789764404297E+01    0.104842995809624595E+01    0.894718532563715030E+00   -0.237949020575724449E+07   -0.489195633965034382E+01    1
    0.100641607575486208E+00   -0.439756101893006512E+00    0.552197694778442383E+00    0.295831441879272461E+01    0.632519488640033933E+00    0.115341717232838481E+00   -0.234747079032002576E+07   -0.491195633965034428E+01    1
    0.265533460642348625E-01   -0.102788516655241829E+00    0.560315608978271484E+00    0.292327332496643066E+01   -0.233689616793007482E+00    0.215291561441156409E+00   -0.224602726217867900E+07   -0.493195633965034563E+01    1
   -0.127957024033133360E+00    0.100958168701006781E+00    0.261838841438293457E+01    0.106690883636474609E+01    0.105616796335293350E+01    0.731156711118447489E+00   -0.224096189009461738E+07   -0.495195633965034610E+01    1
    0.350688198347228919E+00   -0.219644366556908416E+00    0.400801658630371094E+00    0.301886844635009766E+01    0.468642352029832399E+00    0.298891382406191286E+00   -0.221009114480711147E+07   -0.497195633965034567E+01    1
    0.160070971103238369E+00    0.534199194176849385E-01    0.191443610191345215E+01    0.154109430313110352E+01    0.135883940399540437E+00    0.329360258415013041E+00   -0.216953340248792619E+07   -0.499195633965034435E+01    1
   -0.693059608070110689E-01   -0.745287029984182392E-01    0.136741423606872559E+01    0.211715579032897949E+01    0.226722338765691922E+00    0.425595455558977265E+00   -0.214461919855204038E+07   -0.501195633965034304E+01    1
   -0.873658534428593259E-01   -0.232463420550623495E+00    0.852877378463745117E+00    0.262341880798339844E+01    0.105286580017564468E+00    0.644556263432141563E+00   -0.213889562725299969E+07   -0.503195633965034617E+01    1
   -0.505704213248422962E+00   -0.666375466413977047E+00    0.309860253334045410E+01    0.409576892852783203E-01    0.212298651871012267E+00    0.273446817485696048E+00   -0.200438625637350976E+07   -0.505195633965034840E+01    1
    0.156761848166491080E+00   -0.510371787146132183E+00    0.266114234924316406E+01    0.663418531417846680E+00    0.459517183241230032E+00    0.557847724259694089E-01   -0.200071112850429164E+07   -0.507195633965034709E+01    1
    0.207642974175694911E+00    0.893327015907982580E-02    0.283316159248352051E+01    0.515958309173583984E+00   -0.753485831845057685E-01    0.454949543646017474E+00   -0.195234732927133981E+07   -0.509195633965034755E+01    1
