Nested Sampling Global Log-Evidence           :   -0.109904847942494030E+04  +/-    0.858234032021884197E+00

Dim No.       Mean        Sigma
   1    0.685777665287971239E+00    0.620264441218260076E-01
   2    0.379531230250952447E+02    0.163829277451478750E+01
   3    0.163251353582004510E+01    0.325926710803325290E-01
   4    0.344117817306926685E-01    0.387001629886593807E-02
   5    0.885014303543571117E+02    0.196586682807250668E+02
   6    0.113117868381036130E+00    0.130618938934087842E-01
   7    0.918665625608053454E-01    0.450674999864590382E-02
   8    0.738560827544661902E+00    0.860803273720371076E-01
   9    0.605730749715891577E+02    0.544148944668351309E+01
  10    0.215811023721891582E+01    0.909102616459072227E-01
  11    0.213542177403187539E+00    0.964653640715079815E-02
  12    0.613841760385348323E+00    0.688509333320167644E-01
  13    0.925625362652490909E-02    0.416737847273823247E-02
  14   -0.682744921098444105E-02    0.707847018349739513E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.722807161163905088E+00
   2    0.386479538387719330E+02
   3    0.161203749268326257E+01
   4    0.356242633619707136E-01
   5    0.100713991723241506E+03
   6    0.122270272352078976E+00
   7    0.943403141427439779E-01
   8    0.677825354540528169E+00
   9    0.571021705166315030E+02
  10    0.210499470696691526E+01
  11    0.217737901739641943E+00
  12    0.566873221312928277E+00
  13    0.104105737642572471E-01
  14   -0.498482207956971179E-02

MAP Parameters
Dim No.        Parameter
   1    0.722807161163905088E+00
   2    0.386479538387719330E+02
   3    0.161203749268326257E+01
   4    0.356242633619707136E-01
   5    0.100713991723241506E+03
   6    0.122270272352078976E+00
   7    0.943403141427439779E-01
   8    0.677825354540528169E+00
   9    0.571021705166315030E+02
  10    0.210499470696691526E+01
  11    0.217737901739641943E+00
  12    0.566873221312928277E+00
  13    0.104105737642572471E-01
  14   -0.498482207956971179E-02
