Nested Sampling Global Log-Evidence           :    0.237556725517349196E+04  +/-    0.839166191419856600E+00

Dim No.       Mean        Sigma
   1    0.267584308123328552E-02    0.192771546425457943E-02
   2    0.474101604872931759E+01    0.101585865390283137E+01
   3    0.122166175278243161E+01    0.847806869783652439E-01
   4    0.417014363099341232E-02    0.536463194819944682E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.226810525255418457E-03
   2    0.437193020254334641E+01
   3    0.119600089345233762E+01
   4    0.316811791643578644E-02

MAP Parameters
Dim No.        Parameter
   1    0.134157789685344789E-02
   2    0.560303294219865666E+01
   3    0.126370740864876474E+01
   4    0.358400586705220903E-02
