Nested Sampling Global Log-Evidence           :    0.574596210740880906E+04  +/-    0.110313469613582771E+01

Local Mode Properties
-------------------------------------------

Total Modes Found:           2


Mode   1
Strictly Local Log-Evidence    0.574596210740880906E+04 +/-    0.159223778441609021E+01
Local Log-Evidence    0.574596210740880906E+04 +/-    0.110313469613582771E+01

Dim No.       Mean        Sigma
   1   -0.301509667301202045E+00    0.788625895171734571E-02
   2   -0.166511902784889400E-01    0.426744771421068685E-02
   3    0.258401703264660565E+01    0.174543884751488768E-02
   4   -0.472661725315864575E-01    0.154218135973962990E-02
   5   -0.160606394447165880E-01    0.434545194441794246E-02
   6    0.550716053474022749E+00    0.205413525201043265E-01
   7    0.439416826377549974E-01    0.121083986759627045E-02
   8    0.189989232108939171E+00    0.390762587965331077E-02
   9   -0.973209091805423560E-02    0.445429341498864394E-02
  10    0.827642173569708983E-01    0.197178072426343245E-02
  11    0.117345268296015201E+00    0.255464483813754549E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1   -0.307854969984971250E+00
   2   -0.152105451042345192E-01
   3    0.258351734498182051E+01
   4   -0.483395191786667733E-01
   5   -0.145988831912152450E-01
   6    0.540434399903896523E+00
   7    0.449835234860696473E-01
   8    0.193326337787770058E+00
   9   -0.787114419968751311E-02
  10    0.829313720465312820E-01
  11    0.117564083091144411E+00

MAP Parameters
Dim No.        Parameter
   1   -0.307854969984971250E+00
   2   -0.152105451042345192E-01
   3    0.258351734498182051E+01
   4   -0.483395191786667733E-01
   5   -0.145988831912152450E-01
   6    0.540434399903896523E+00
   7    0.449835234860696473E-01
   8    0.193326337787770058E+00
   9   -0.787114419968751311E-02
  10    0.829313720465312820E-01
  11    0.117564083091144411E+00


Mode   2
Strictly Local Log-Evidence    0.570655098994663695E+04 +/-    0.157118759732533952E+01
Local Log-Evidence    0.570655098994663695E+04 +/-    0.113299948910591586E+01

Dim No.       Mean        Sigma
   1    0.355653419523797920E+00    0.194821579307620485E-02
   2    0.655687455984676191E-03    0.432919498237224146E-02
   3    0.258796754427054454E+01    0.156832726113634432E-02
   4    0.386727906012537884E-01    0.124259944022346038E-02
   5    0.545873456349836323E-02    0.424039030248977034E-02
   6    0.492452196323721947E+00    0.138068457403053256E-01
   7    0.557462309137651824E-01    0.116745238895528251E-02
   8   -0.195040827252614679E+00    0.294312583714641815E-02
   9   -0.912992224211116310E-02    0.495978876586074778E-02
  10    0.125789201492362390E+00    0.827930227487769579E-02
  11    0.889921050617818871E-01    0.379150732142344684E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.357873271114875102E+00
   2   -0.340907075877255579E-02
   3    0.258652953314223488E+01
   4    0.381293971279278790E-01
   5    0.975686995573595483E-03
   6    0.492814105631040777E+00
   7    0.558829380560691147E-01
   8   -0.193675978681787958E+00
   9   -0.147049047761310565E-01
  10    0.122264617680398119E+00
  11    0.898313826114558317E-01

MAP Parameters
Dim No.        Parameter
   1    0.357873271114875102E+00
   2   -0.340907075877255579E-02
   3    0.258652953314223488E+01
   4    0.381293971279278790E-01
   5    0.975686995573595483E-03
   6    0.492814105631040777E+00
   7    0.558829380560691147E-01
   8   -0.193675978681787958E+00
   9   -0.147049047761310565E-01
  10    0.122264617680398119E+00
  11    0.898313826114558317E-01
