    0.161724671425565458E+00    0.387435436557611756E+00    0.835793479043802412E+00   -0.556296980987128364E+02    0.485734188547496082E+01    0.339070948987641607E+01    0.139576662158156728E+00    0.119906828349582564E+00    0.460836517301037030E-01    0.750542558694786144E+00    0.305680796260857157E+02    0.605187268486904184E+00   -0.368604441313250097E+00    0.998167670503060656E+00    0.267770573552969950E+03    0.128643717436852700E+01    0.307939315956993268E-01   -0.414870448582136220E+01    0.895173211331218299E-01    0.556217963745341687E-01    0.865731007160733146E+00    0.999145666314754237E+02    0.132722985644324787E+01    0.573472430113256859E+01   -0.149267048228370336E+00   -0.105383568024067495E+00    0.407901076579753469E-01   -0.999999998999999514E+91   -0.445079181741559005E+01    1
    0.161356034378448976E+00   -0.726160995171333534E-01    0.654998703114039627E+00    0.144464749546420961E+03    0.566851733965336919E+02    0.189847558050056264E+01   -0.434132907966288561E+00   -0.964797582518929497E-02    0.540595422115312668E-01    0.917345202770921242E+00    0.537151858684943520E+02    0.794961657089288565E+00    0.709756845261191316E+00    0.820040475043167683E+00    0.479193276317770994E+03    0.154744546870066668E+01    0.111188889958181991E+00    0.507897552959737411E+02    0.594114897411795323E-01    0.142303144292657308E+00    0.628080240855665828E+00    0.356437854628978812E+02    0.380168375088437394E+01    0.131308259130178628E+01   -0.150921568639752302E+01    0.293918298933293839E-01   -0.551575500218499937E-01   -0.999999998999999514E+91   -0.446412515074892280E+01    1
    0.106320405441414304E-01   -0.289536060391083656E-01    0.137838781677527500E+01    0.749473844681371304E+02    0.254495502137277185E+02    0.208745762303364346E+01    0.659986432824709923E+00    0.698004497527917878E-01    0.938468141586006332E-01    0.864701355846806408E+00    0.525223891826475082E+02    0.164042707718827252E+01   -0.811576485843625850E-01    0.637096676569516407E+00    0.336358270952135570E+03    0.150565603477459709E+01    0.266681387727279902E-01    0.200949631500597867E+02    0.146464222629294955E+00    0.795132619284071029E-02    0.895818960092328753E+00   -0.192268763774085798E+02    0.349765242034261359E+01    0.124302938950550912E+01   -0.246764255299613122E+01   -0.322427360128124119E-01   -0.439572213457336408E-01   -0.999999998999999514E+91   -0.447745848408226088E+01    1
   -0.866576304152108512E-01   -0.425220370236095851E-01    0.127951737407615629E+01    0.241743855461251258E+03    0.937530297074818577E+02   -0.276855112325501906E+01   -0.597030835973902496E+00    0.279391032208650761E-01    0.434653026294420097E-01    0.824017416435720129E+00    0.598546802332159587E+02    0.955963041033032312E+00    0.106356905473157548E+01    0.111560990891882295E+01    0.293672727124331061E+03    0.152667171829089665E+01    0.163213226465376109E-01    0.623666704929857474E+02    0.108087320159214170E+00    0.151645796643311764E+00    0.869341508399541940E+00    0.200723723383510929E+03    0.353684515288662737E+01   -0.186061194147110021E+01    0.968922476918067210E+00    0.249590619926492729E-01   -0.175203570135910591E-01   -0.999999998999999514E+91   -0.449079181741559630E+01    1
   -0.172412342724095197E+00   -0.528086403401111015E+00    0.328984248137711877E+00    0.824458933114238590E+02    0.650091162181861648E+02    0.258206610493054933E+01    0.124337382728026524E+01    0.327265806034354664E-01   -0.152244088221721585E-02    0.113051352072318645E+01    0.552246828361508051E+02    0.823534979579783388E+00    0.199031581210524244E+01    0.808592785234926725E+00    0.226428210752045302E+02    0.148086169921466793E+01    0.385341840451689580E-01    0.959766061389163951E+02    0.968741255343812668E-01    0.184331590014958691E+00    0.722577813843140793E+00    0.319397434583322763E+03    0.829555316680707922E+00   -0.162651212432857006E+01   -0.353532560688647357E+00    0.120659675332624970E-01   -0.536055021877533122E-01   -0.999999998999999514E+91   -0.450412515074892994E+01    1
   -0.537529664898036441E+00    0.297326949773716546E-02    0.925728819498152666E+00    0.329208173108183004E+02    0.158603838046748784E+02   -0.304103640812522613E+00    0.852838775407251504E+00    0.112606306692950603E+00    0.122301784376612752E+00    0.685359276118025496E+00    0.649301826132092685E+02    0.105462778030525461E+01   -0.532919060518809884E+00    0.856437125208816874E+00    0.123121031465321082E+03    0.152447370088294165E+01    0.758213001181543417E-01    0.415739837616681385E+02    0.773907182245995445E-01    0.128405946104053398E+00    0.120276985611370613E+01    0.809475947045466171E+02    0.242579797836842648E+01    0.152206699932768297E+01    0.303134065548198572E+01    0.203718722394749911E-01    0.242597529835184324E-01   -0.999999998999999514E+91   -0.451745848408226003E+01    1
    0.321857151376709061E+00   -0.520002028043021064E-01    0.101424898365782123E+01   -0.203178086072511917E+03    0.428675144532660966E+02    0.364549646851445197E+00    0.181901008521401986E+01    0.340933032356064009E-01   -0.818442105357210653E-01    0.613962596953910311E+00    0.366415900370795100E+02    0.732977008484975490E+00    0.193720652123647152E+01    0.144880503473021705E+01    0.148008874364045482E+03    0.153877114618001221E+01    0.805778627614174847E-01    0.501485944029105468E+02    0.184853193022806062E+00    0.783412881677362782E-01    0.801491304207344712E+00    0.190891263638519405E+03    0.175369066260170747E+01   -0.108929662601111454E+01   -0.293923942109584324E+01   -0.374639715633654016E-01   -0.112903090501117569E-01   -0.999999998999999514E+91   -0.453079181741559012E+01    1
   -0.322188108163139919E+00    0.187940803469582134E-01    0.573798229233531409E+00    0.101982083893930138E+03   -0.665950379438806124E+02   -0.138285492043211655E+01    0.185601704329656525E+01    0.469098853659266346E-01    0.137623884397721830E+00    0.983912061897268209E+00    0.158377287497546391E+02    0.968375751109512795E+00   -0.114682075552617602E+01    0.923667924875661184E+00    0.294270954457272254E+02    0.146131456390412873E+01    0.371402418599383818E-01    0.651129902973128623E+02    0.194392802253046393E+00    0.112354717813952731E+00    0.869561975614049243E+00    0.250564122652657744E+03    0.355696148678278590E+00    0.215280108658199798E+00    0.230948312644100706E+00   -0.211457080135035898E-01   -0.343810703496150796E-01   -0.999999998999999514E+91   -0.454412515074892553E+01    1
   -0.557053783160055938E+00   -0.224395318209218875E+00    0.799834003528909765E+00   -0.336577964112404828E+02    0.270426074922334649E+02    0.464216794723597737E+01   -0.178665387668304843E+01    0.649124879343513095E-01    0.142356917758219292E+00    0.690480626314296519E+00    0.220017786027264535E+02    0.860709672976195828E+00    0.134707640523104777E+01    0.865843454439344851E+00    0.123865837388586186E+03    0.154799902970141101E+01    0.767310683197268417E-01    0.307049677020759866E+02    0.830667150048653158E-01    0.778824466748467004E-01    0.105128185456388445E+01   -0.181222949544071028E+02    0.247573403366711275E+01   -0.149491052955838111E+01    0.529672116139509486E+00    0.308128721812912579E-01    0.131960235338911165E-01   -0.999999998999999514E+91   -0.455745848408226184E+01    1
   -0.159160734280392735E-01   -0.891736006750328408E-01    0.909197130585776114E+00    0.598061019497663438E+02    0.130921307802207593E+03    0.122597225092525286E+01    0.359536002747037475E+01   -0.339164879048196449E-01    0.852685429169873360E-01    0.922362781142499477E+00    0.499289376295725233E+02    0.823634407537955915E+00   -0.184637197866594893E+01    0.785002326952140117E+00    0.364724319155462524E+03    0.142478422372855884E+01    0.102548779628296796E+00    0.588014451824134312E+02    0.962804665649435731E-01    0.856119080470225946E-01    0.545986824264778514E+00   -0.124206574997653902E+02    0.352449612214359576E+01   -0.393555829710026339E+00    0.949747678573566123E+00   -0.429583039790675039E-01   -0.626751067372639387E-01   -0.999999998999999514E+91   -0.457079181741559726E+01    1
   -0.174116754537439883E+00    0.107877689633051776E+00    0.122429144077390539E+01    0.171255295443676118E+03    0.123064571572993458E+03    0.107483011138662810E+01    0.320670166692076730E+01    0.119977135327987261E+00    0.594182551578891008E-01    0.619525239595231980E+00    0.608318881491721015E+02    0.131103432077447479E+01    0.497479370130365783E+01    0.701683776622922251E+00   -0.608076956268026407E+02    0.155411601143699296E+01   -0.202664892108872369E-01    0.125840527722694873E+01    0.117080499235272861E+00    0.899985084986402034E-01    0.807392051111072928E+00    0.149288438796152150E+03    0.595002208613964134E+00   -0.117925403931634643E-01    0.161371700746010860E+01   -0.599677417587943518E-01   -0.101554439129857052E+00   -0.999999998999999514E+91   -0.458412515074892912E+01    1
    0.261886628371439001E+00   -0.270155488151103185E+00    0.820167432147649755E+00    0.113313429443103644E+03    0.131786642615195468E+02   -0.113508859734753398E+01    0.117113548941494083E+01    0.183254998317452816E+00    0.887255236808060510E-01    0.711576941550445929E+00    0.203104696839880177E+02    0.149106771358393142E+01    0.192392609132126569E+01    0.123779933047860435E+01    0.174262287315473145E+03    0.148878929385896686E+01   -0.229136674592306244E-01    0.664771574681934680E+02    0.675843517768281443E-01    0.920892368595627175E-01    0.558332889763402007E+00    0.340788428444143676E+01    0.207883302379945700E+01    0.103067009609576890E+00    0.255885344763625255E+01    0.562997298030835508E-01   -0.829460125108555518E-01   -0.999999998999999514E+91   -0.459745848408225832E+01    1
   -0.549702580417821343E-01    0.889278705411536835E-01    0.921104943437504931E+00   -0.112132377503210179E+03   -0.843759836455744150E+01    0.311069450047457652E+01   -0.182177100757054000E+01   -0.174072428540180818E-01    0.263742294349934292E-01    0.550812518112915983E+00    0.316204247043811897E+02    0.325671831119286437E+00    0.391017590758186273E+01    0.807613637397801787E+00   -0.288635707491373239E+01    0.134187479094059325E+01    0.289484917417394509E-01    0.633461008813263504E+01    0.351383005048013092E-01    0.399909320455387601E-01    0.691891228237775713E+00    0.960988223255394303E+02    0.286240551311304126E+01    0.834074604084221294E+00   -0.828999625058810530E-01    0.124205725314647797E-01   -0.792156532519402573E-01   -0.999999998999999514E+91   -0.461079181741559196E+01    1
   -0.212988561426091905E+00   -0.236595766385783224E+00    0.105954508071137687E+01    0.100692711731732146E+03   -0.121980985525672239E+02   -0.935273360750992988E+00   -0.162527203115238783E+01   -0.201414395494905335E-01    0.573197436225573592E-01    0.655496709017249546E+00    0.599657129963363857E+02    0.155123144727622009E+00    0.505081203851583638E+01    0.100368227798173248E+01    0.826019622538467644E+02    0.134366579220992621E+01    0.337041774257943044E-01    0.433688921370198130E+02    0.100268827412293551E+00    0.104865581304980360E+00    0.157737938594349547E+01    0.318538087952843725E+02    0.263961434821088847E+01   -0.163931393318474561E+00    0.839528212195901902E+00    0.151303344373496691E-01   -0.902444431621197106E-02   -0.999999998999999514E+91   -0.462412515074892738E+01    1
    0.792794927898591018E-01   -0.265548285337936008E+00    0.114862134584262909E+01    0.118698746305874437E+03    0.135527263724256279E+02    0.227449402261324751E+01   -0.372888225699869214E+01    0.130021450742786759E+00    0.796094638743896355E-01    0.723754735151061257E+00    0.561832772308415969E+02    0.609314732426208039E+00    0.893753845033257277E+00    0.641087871344706128E+00    0.839871566206110316E+02    0.140528621107353491E+01    0.884805209712636320E-01    0.373411346391653964E+02    0.629848197701985690E-01    0.772002135183067206E-01    0.895513038872566502E+00    0.400690051226465727E+01    0.253044525300582368E+01    0.193891576200486249E+00    0.170946845853856688E+01    0.327777199910343001E-01   -0.234984873539160720E-01   -0.999999998999999514E+91   -0.463745848408226102E+01    1
   -0.202653846374617252E+00   -0.299597790499526173E+00    0.585318932720924612E+00    0.238935061188550009E+02    0.112084224063984212E+02    0.148734140224215383E+01    0.111054770555445637E+01    0.130745871667968749E+00    0.123059626256701138E+00    0.700027375476507507E+00    0.332608924084726709E+02    0.728550657204801833E+00    0.302989249666829341E+01    0.106006136434226472E+01    0.512741754404501862E+02    0.146697859372488781E+01    0.100531015919087946E+00    0.905774595250543939E+02    0.776918445716299755E-01    0.115409146530517592E+00    0.975436930038273142E+00   -0.332932728762865153E+02    0.443421536293091911E+01    0.387529661849936824E+01    0.215035563050813971E+01   -0.789140361843608806E-01   -0.409115615148699235E-01   -0.999999998999999514E+91   -0.465079181741559733E+01    1
    0.421633944989976694E+00    0.335133467341055369E+00    0.103100299430363807E+01    0.294229769929481677E+03   -0.267786299696735668E+02    0.393392687626931803E+00    0.121912993945673120E+01    0.800328183610053007E-02    0.777560867850128346E-01    0.306154320834958860E+00    0.743136869545345746E+02   -0.248520332942564703E+00    0.214952150961138422E+01    0.917137924234450397E+00   -0.175242495352193970E+02    0.153942631273509178E+01    0.203823294568437619E-01    0.701807494588732936E+02    0.908731297219439738E-01    0.144154104993321014E+00    0.598095230848725068E+00    0.897929063712896891E+02    0.160834246914221168E+01    0.144811749971239445E+01   -0.709039656962543452E-01   -0.403867984463127938E-01    0.608118227032999753E-01   -0.999999998999999514E+91   -0.466412515074893186E+01    1
   -0.185900589674669797E+00    0.334128999478044475E+00    0.127292003517033003E+01    0.477570399352320365E+02   -0.229751130538013655E+02   -0.356266440939634110E+01    0.133760562005394901E+01   -0.718969249848627756E-03    0.935179762019321681E-01    0.844871713274515934E+00    0.344119996874170937E+02    0.883279430201627691E+00    0.264757829034607095E+01    0.108384288875951751E+01    0.195715495661107013E+03    0.153994795259645612E+01    0.163196752092086561E-01    0.374042436849770894E+02    0.174153733184405773E+00    0.986208164021718375E-01    0.102786456922618785E+01   -0.546214024799120281E+02    0.456754715973094161E+01   -0.270568555670978794E+01    0.152754249344630910E+01   -0.112195557816306205E-01    0.289360742605611516E-01   -0.999999998999999514E+91   -0.467745848408226372E+01    1
   -0.123768677994676016E+00   -0.214025723681687263E+00    0.136092824771114351E+01   -0.253523246876207509E+01    0.129322880010724681E+02   -0.510043728128659790E+01    0.799413319773192965E+00    0.167404278884494481E-01    0.818636780318803686E-01    0.111066006428909425E+01    0.463769514723680629E+02    0.632736378282441447E+00   -0.210992384098568397E+01    0.857441232354443583E+00   -0.556505248309864129E+02    0.147227184947708234E+01   -0.371330476384015007E-01    0.226162364977705188E+02    0.107687761164421886E+00    0.395178477125916194E-01    0.866445648765175824E+00    0.181707887951481979E+02    0.425007026021953838E+01    0.174776789752908845E+01    0.149834764677999965E+01   -0.784290563101363025E-01    0.102435812889683078E+00   -0.999999998999999514E+91   -0.469079181741559736E+01    1
   -0.221176270868097741E+00   -0.200805885736984324E+00    0.911765658430929826E+00   -0.936633031986026054E+02    0.608944943223313615E+02    0.140548676508951031E+00   -0.324220159754307069E-02    0.167064507578063293E-01    0.214772842460606989E-01    0.839776121432212364E+00    0.440910119388295243E+02   -0.735587295440871536E-01    0.499925196991962917E+01    0.102349853201985685E+01    0.208345944967668601E+03    0.143349576858761352E+01    0.797868840484947106E-01    0.407134041422980388E+02    0.192752224968826047E+00    0.105248028867360316E+00    0.716682058299760061E+00    0.143409101098248584E+03    0.276640255530733326E+01    0.138518728496489468E+00   -0.539856275686769416E+00   -0.161983584782445511E-01   -0.340987726985923362E-01   -0.999999998999999514E+91   -0.470412515074893101E+01    1
   -0.567318809552760372E+00   -0.442939106356262727E-01    0.122059157776109828E+01   -0.209731824170188759E+02    0.724912850390736025E+02   -0.199155600512721676E+01    0.103726137141162456E+01    0.698937371604596014E-01    0.103477650962828169E-01    0.789913691546967778E+00    0.656974853405204726E+02    0.417283330848667533E+00    0.391852560072083911E+00    0.915386533386560175E+00    0.177428824795337675E+03    0.150782354055948087E+01    0.371801185576484186E-01    0.106164711827720993E+03    0.121397497455849074E+00    0.176241193286067910E+00    0.108634386594329579E+01    0.134428964722372342E+03    0.142618829934738978E+01    0.553325355198797997E+00   -0.991854120596056599E+00    0.701351368924099938E-01   -0.491178337441517121E-01   -0.999999998999999514E+91   -0.471745848408226376E+01    1
   -0.139293579199006090E+00   -0.289592374430998167E+00    0.113351433748637476E+01    0.119730807256958258E+03    0.697821932746584537E+02   -0.220334138442911431E+01    0.163457984586302851E+01    0.315008527389975534E-01    0.101549013394812926E+00    0.720947464982933606E+00    0.531291004982231030E+02    0.964423426384563132E+00    0.244271458347554482E+01    0.108932820235710492E+01    0.368013562472009426E+02    0.156943158553440587E+01    0.344516574267729747E-01    0.531964663286084445E+02    0.129144310353903613E+00    0.864850190516664175E-01    0.871693343846414725E+00    0.111698917354907920E+03    0.285818379277658430E+01   -0.226199167045472882E+00    0.177248848952614857E+01   -0.572132948797676524E-01   -0.794099193944524939E-01   -0.999999998999999514E+91   -0.473079181741559918E+01    1
   -0.144390790342349279E-01   -0.195974061738983102E+00    0.963538311681537363E+00    0.273468203094767262E+02   -0.787130335024600214E+01   -0.156585501039335107E+01    0.105164241988453999E+01    0.506548691692899344E-01    0.122899071404972735E+00    0.110640682490560227E+01    0.202096913820325952E+02    0.139886604701385808E+01    0.185763352696369921E+01    0.883753988076095176E+00    0.138425950093457971E+03    0.149637979529307974E+01   -0.638588329015931516E-01    0.487694166208740540E+02    0.613226729543264945E-01    0.400400115564075176E-01    0.913799935991541745E+00   -0.750404463781446651E+01    0.332435873282303618E+01   -0.197852718660402838E+01    0.977646357169432711E+00    0.213167113879379651E-01    0.211059959486905625E-01   -0.999999998999999514E+91   -0.474412515074892838E+01    1
    0.111845309246153213E+00   -0.463532884793245115E+00    0.808403119488939503E+00    0.159525203338259587E+03   -0.190110180458767246E+02   -0.378480187545695346E+00    0.357855639160443495E+01    0.109791051706289167E-01    0.930374873673261993E-01    0.686593663087892603E+00    0.470373028638562687E+02    0.126834101198691673E+01    0.271313927694308621E+01    0.421373916472268517E+00   -0.159691924306401916E+02    0.149949325364803165E+01    0.359306890899747516E-01    0.643146157084420196E+02    0.180460299970216093E+00    0.185396477871002663E+00    0.949820523911742765E+00    0.696162182665947853E+02    0.410069916607752383E+01    0.279887332921684795E+01   -0.928588860263648286E-01   -0.640430127667576538E-01   -0.254727131462455132E-01   -0.999999998999999514E+91   -0.475745848408225669E+01    1
    0.170911854782114236E-01    0.382543521587303537E-01    0.111494955300861065E+01   -0.392328859006851189E+02    0.968173476028127311E+00    0.197336720476771554E+01    0.141561498835511079E+01    0.316990516720318943E-01    0.942491766170655831E-01    0.100962481620795352E+01    0.663053068839661961E+02    0.896396414094318583E+00    0.291455759665639791E+01    0.983067091630617562E+00   -0.171114902564091977E+02    0.147936602949616414E+01    0.826867203198693307E-01    0.776081632745011092E+02    0.227288580849800831E+00    0.207498023383647812E+00    0.823470314064427167E+00    0.148914049867487336E+03    0.348326982854099043E+01    0.146596952155189530E+01    0.665469079646382911E+00   -0.994167437776607640E-02   -0.233179472888065190E-01   -0.999999998999999514E+91   -0.477079181741559566E+01    1
    0.511083436052482187E+00   -0.380817841848270278E+00    0.101242919169752299E+01    0.290599935662963773E+02    0.219629381239744355E+02    0.438077218944861457E-02    0.154592342428277840E+01    0.151875947953231116E-01   -0.127613466874571396E-01    0.737431167789909803E+00    0.743997836317333281E+02    0.133495899593236578E+01   -0.260335463923931920E+00    0.891583441476138328E+00    0.165199045435720848E+03    0.136459363158533931E+01    0.143064098021546016E+00    0.501729281073347195E+02    0.445270945156676923E-01    0.116621883206555935E+00    0.677082331879511834E+00    0.133948411349653966E+02    0.309399343994761944E+01   -0.271672315231342187E+01    0.207650994436487490E+01   -0.261830804872344274E-01   -0.963345452810610015E-02   -0.999999998999999514E+91   -0.478412515074893374E+01    1
   -0.175738112507652339E+00   -0.649535949147201502E-01    0.109317244714678696E+01    0.185167518418229974E+03   -0.278592397984815889E+02   -0.138919973582348866E+01    0.917045697744020893E+00    0.559483394154167216E-01    0.338724495304464010E-01    0.851252008606049770E+00    0.558374710557327631E+02    0.105236038972427814E+01   -0.180579969459309542E+00    0.101028006814740912E+01    0.117900523810637878E+02    0.149100432533513727E+01    0.363024764448704323E-02    0.320528891282468749E+02    0.148747460598779468E+00    0.101358386938493028E+00    0.111511166861893596E+01   -0.159976276047723687E+02    0.175718669932214810E+01   -0.224044943090185411E+00    0.259542664780769750E+01   -0.967252976399535572E-02   -0.234527275797504313E-01   -0.999999998999999514E+91   -0.479745848408225850E+01    1
   -0.579816128024413846E+00   -0.752679410986463404E+00    0.826274108975068144E+00    0.206106124298307805E+02    0.360000022847051895E+02   -0.543312434180184400E+01    0.153340112441313692E+01    0.254372460450146137E-01    0.445874998874701833E-01    0.826628547123406499E+00    0.535831575438962417E+02    0.703427873238991475E+00    0.127870668929588627E+01    0.884370771854724236E+00    0.190398149352624387E+03    0.143720153479667201E+01    0.754629342807043857E-01    0.326705857985404933E+02    0.107984718001163382E+00    0.180928276061600501E+00    0.103702719671109356E+01    0.644864088941519782E+02    0.475140666719256899E+01   -0.256916749428260394E+01    0.919910546507157978E+00   -0.808468622320740113E-02   -0.293447183068359478E-01   -0.999999998999999514E+91   -0.481079181741559481E+01    1
