Nested Sampling Global Log-Evidence           :   -0.950577909732746048E+05  +/-    0.257444400388902206E+00

Dim No.       Mean        Sigma
   1   -0.378364877983149328E+00    0.000000000000000000E+00
   2   -0.108603631716598537E+00    0.000000000000000000E+00
   3    0.791893574816163404E+00    0.000000000000000000E+00
   4    0.297674844228095168E+02    0.000000000000000000E+00
   5    0.712837360723002149E+02    0.000000000000000000E+00
   6    0.590999836782612822E-01    0.000000000000000000E+00
   7    0.666684881120111483E+00    0.000000000000000000E+00
   8    0.323396964049334698E-01    0.000000000000000000E+00
   9    0.674789251095220116E-01    0.000000000000000000E+00
  10    0.957853576441304200E+00    0.000000000000000000E+00
  11    0.560610079809989514E+01    0.000000000000000000E+00
  12    0.109755620948155297E+01    0.000000000000000000E+00
  13    0.217951074595457328E+01    0.000000000000000000E+00
  14    0.919544210876472312E+00    0.000000000000000000E+00
  15   -0.644900325734045765E+02    0.000000000000000000E+00
  16    0.146645331944071966E+01    0.000000000000000000E+00
  17    0.797826443250022367E-02    0.000000000000000000E+00
  18    0.489759863396665267E+02    0.000000000000000000E+00
  19    0.160612447078290144E+00    0.000000000000000000E+00
  20    0.103680430934662005E+00    0.000000000000000000E+00
  21    0.944298446307328398E+00    0.000000000000000000E+00
  22    0.117927723461140317E+03    0.000000000000000000E+00
  23    0.109470906301664339E+00    0.000000000000000000E+00
  24    0.307252163404987177E+01    0.000000000000000000E+00
  25    0.318543607511709759E+01    0.000000000000000000E+00
  26    0.416378375410673060E-01    0.000000000000000000E+00
  27   -0.101184289330697993E+00    0.000000000000000000E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1   -0.378364877983149328E+00
   2   -0.108603631716598537E+00
   3    0.791893574816163404E+00
   4    0.297674844228095168E+02
   5    0.712837360723002149E+02
   6    0.590999836782612822E-01
   7    0.666684881120111483E+00
   8    0.323396964049334698E-01
   9    0.674789251095220116E-01
  10    0.957853576441304200E+00
  11    0.560610079809989514E+01
  12    0.109755620948155297E+01
  13    0.217951074595457328E+01
  14    0.919544210876472312E+00
  15   -0.644900325734045765E+02
  16    0.146645331944071966E+01
  17    0.797826443250022367E-02
  18    0.489759863396665267E+02
  19    0.160612447078290144E+00
  20    0.103680430934662005E+00
  21    0.944298446307328398E+00
  22    0.117927723461140317E+03
  23    0.109470906301664339E+00
  24    0.307252163404987177E+01
  25    0.318543607511709759E+01
  26    0.416378375410673060E-01
  27   -0.101184289330697993E+00

MAP Parameters
Dim No.        Parameter
   1   -0.378364877983149328E+00
   2   -0.108603631716598537E+00
   3    0.791893574816163404E+00
   4    0.297674844228095168E+02
   5    0.712837360723002149E+02
   6    0.590999836782612822E-01
   7    0.666684881120111483E+00
   8    0.323396964049334698E-01
   9    0.674789251095220116E-01
  10    0.957853576441304200E+00
  11    0.560610079809989514E+01
  12    0.109755620948155297E+01
  13    0.217951074595457328E+01
  14    0.919544210876472312E+00
  15   -0.644900325734045765E+02
  16    0.146645331944071966E+01
  17    0.797826443250022367E-02
  18    0.489759863396665267E+02
  19    0.160612447078290144E+00
  20    0.103680430934662005E+00
  21    0.944298446307328398E+00
  22    0.117927723461140317E+03
  23    0.109470906301664339E+00
  24    0.307252163404987177E+01
  25    0.318543607511709759E+01
  26    0.416378375410673060E-01
  27   -0.101184289330697993E+00
