Nested Sampling Global Log-Evidence           :    0.357783195295034102E+04  +/-    0.320920865919253728E+00

Dim No.       Mean        Sigma
   1    0.161087574583422182E+02    0.113993807473651430E+02
   2    0.845001049014453010E+01    0.590559918869756828E+01
   3    0.731577189306610531E+01    0.361683026980824884E+01
   4    0.996689017456886019E-03    0.489995499452286726E-03

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.173284020508352263E+02
   2    0.228926696334179169E+02
   3    0.313992350391212138E+01
   4    0.710334211823648864E-03

MAP Parameters
Dim No.        Parameter
   1    0.105458322040870502E+02
   2    0.503465152929031756E+01
   3    0.583592660485837733E+01
   4    0.138652069266466090E-02
