    0.627394412854427852E+01    0.132945557031107686E+01    0.133614000949942309E+02    0.214606727741251417E-02    0.358116717212352660E+04
    0.268276455308104573E+02    0.548899557264010429E+01    0.976955028009041726E+01    0.213735128308658153E-02    0.358119299089026708E+04
    0.136900541434310803E+02    0.641797958072377561E+01    0.421278129870570250E+01    0.215223536307758380E-02    0.358127760879901871E+04
    0.388094763800792464E+02    0.204085763513889340E+02    0.921587690894451228E+01    0.203497478129457563E-02    0.358148399896394949E+04
    0.209762490299371223E+02    0.609926258269010280E+01    0.908300788179749752E+01    0.181781219865322996E-02    0.358202539616017975E+04
    0.133385560735624509E+02    0.758522445824762581E+01    0.110221759648800095E+02    0.602227599792466012E-05    0.358211640578857941E+04
    0.133385560735624509E+02    0.758522445824762581E+01    0.110221759648800095E+02    0.602227599792466012E-05    0.358211640578857941E+04
    0.112676369465042256E+02    0.285451184842914216E+02    0.110009652051798881E+02    0.176740631169813303E-02    0.358213607381728752E+04
    0.181318621401345759E+01    0.661444119259154828E+01    0.500991521210634794E+01    0.173544972815119084E-02    0.358223648058556273E+04
    0.181318621401345759E+01    0.661444119259154828E+01    0.500991521210634794E+01    0.173544972815119084E-02    0.358223648058556273E+04
    0.252815122907898200E+02    0.556209454590615060E+01    0.807560097933209420E+01    0.757935400091131611E-04    0.358227277657812374E+04
    0.252815122907898200E+02    0.556209454590615060E+01    0.807560097933209420E+01    0.757935400091131611E-04    0.358227277657812374E+04
    0.290230509324370942E+02    0.755438862796254540E+01    0.467148217414129885E+01    0.171674835013150293E-02    0.358230428746440339E+04
    0.290230509324370942E+02    0.755438862796254540E+01    0.467148217414129885E+01    0.171674835013150293E-02    0.358230428746440339E+04
    0.431223272663835289E+01    0.240840712534216017E+01    0.653158755403921454E+01    0.168006014565152484E-02    0.358231495915102778E+04
    0.106114713972306713E+02    0.154753884272260649E+02    0.113026452347271658E+02    0.167199586046177856E-02    0.358232988160695459E+04
    0.190063503906970332E+01    0.397867318197412345E+01    0.136929522605838621E+02    0.164659013146788028E-02    0.358237799713913000E+04
    0.190063503906970332E+01    0.397867318197412345E+01    0.136929522605838621E+02    0.164659013146788028E-02    0.358237799713913000E+04
    0.234286748985373912E+02    0.829427189428501599E+01    0.130219261355478846E+02    0.164210201370689401E-02    0.358238634374394906E+04
    0.234286748985373912E+02    0.829427189428501599E+01    0.130219261355478846E+02    0.164210201370689401E-02    0.358238634374394906E+04
    0.112584119617228140E+00    0.420975394780961221E+01    0.476811155457220881E+01    0.159412529446715861E-02    0.358250038136902094E+04
    0.112584119617228140E+00    0.420975394780961221E+01    0.476811155457220881E+01    0.159412529446715861E-02    0.358250038136902094E+04
    0.334525843119052979E+02    0.161907969575039843E+02    0.735403183483196177E+01    0.237083382224786022E-03    0.358258223438171035E+04
    0.334525843119052979E+02    0.161907969575039843E+02    0.735403183483196177E+01    0.237083382224786022E-03    0.358258223438171035E+04
    0.624786513118338327E+01    0.205989421331768519E+01    0.944098575657100270E+01    0.152480995631868030E-02    0.358258803078398432E+04
    0.624786513118338327E+01    0.205989421331768519E+01    0.944098575657100270E+01    0.152480995631868030E-02    0.358258803078398432E+04
    0.113781862926700725E+02    0.304166474367684714E+01    0.861103684366941557E+01    0.265804579871061885E-03    0.358262884815976759E+04
    0.113781862926700725E+02    0.304166474367684714E+01    0.861103684366941557E+01    0.265804579871061885E-03    0.358262884815976759E+04
    0.554109911049922843E+02    0.276193752942488446E+01    0.833977686326602630E+01    0.273292242700870318E-03    0.358264082851769490E+04
    0.554109911049922843E+02    0.276193752942488446E+01    0.833977686326602630E+01    0.273292242700870318E-03    0.358264082851769490E+04
    0.497435833788301807E+00    0.928388990475545128E+01    0.109321680842912681E+02    0.284066159729420148E-03    0.358265777066873125E+04
    0.497435833788301807E+00    0.928388990475545128E+01    0.109321680842912681E+02    0.284066159729420148E-03    0.358265777066873125E+04
    0.137621529882379434E+02    0.122886638750012160E+02    0.140509422582894885E+02    0.146771639305993918E-02    0.358267464780862838E+04
    0.137621529882379434E+02    0.122886638750012160E+02    0.140509422582894885E+02    0.146771639305993918E-02    0.358267464780862838E+04
    0.112179955872427506E+01    0.395938141093654217E+01    0.991287652775029215E+01    0.144119864979916877E-02    0.358271228494052866E+04
