Nested Sampling Global Log-Evidence           :   -0.165060772039513949E+03  +/-    0.113093127113950453E+01

Dim No.       Mean        Sigma
   1    0.398294788572259373E+01    0.983544749161115867E-01
   2    0.125820258398813909E+02    0.809834858925572304E-01
   3    0.124598439883099621E+01    0.368449801364329442E-02
   4    0.152625808697836689E+02    0.371674977297291820E+01
   5    0.121862684082128458E+01    0.198802757602498437E+00
   6    0.127247287607989392E+02    0.689488633399391815E+00
   7    0.424946940089902039E-01    0.133449381319109017E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.386885227007159971E+01
   2    0.126376321226730717E+02
   3    0.123875706650889739E+01
   4    0.129683881117233764E+02
   5    0.141034659747148883E+01
   6    0.110738379400097067E+02
   7    0.403955215484506081E-01

MAP Parameters
Dim No.        Parameter
   1    0.398838842164353746E+01
   2    0.126264119487631952E+02
   3    0.124672310507475181E+01
   4    0.110098724361817943E+02
   5    0.869830426464753614E+00
   6    0.128470569420078427E+02
   7    0.434009224149753958E-01
