

    0.199540300188593065E-98    0.322484843378546357E+06    0.924413006287435612E+00    0.136382230774211052E+03    0.296540151696736034E-04    0.944576901050691031E+00    0.343170929451077988E+01    0.163471978658914135E+00    0.168409676570323935E+00    0.826171746320877309E+00    0.758390990406947907E+02    0.543728223751866468E+00    0.252160983092210689E+01
    0.842745604848067680E-98    0.322481912080712442E+06    0.696438072078197967E+00    0.149652022107399858E+03    0.138846228000869356E-03    0.231113867284194940E+01    0.343106263086001828E+01    0.165511700604876494E+00    0.129188691265111261E+00    0.775886342090085446E+00    0.727313539383200833E+02    0.537694010911272779E+00    0.261353789738926690E+01
    0.222344871527790175E-97    0.322479921781500510E+06    0.773677759953894206E+00    0.595598816819323957E+02    0.206325881847171133E-04    0.345835321584307565E+01    0.173083519152546028E+01    0.934880076812642791E-01    0.140793544770087070E+00    0.793302603121268213E+00    0.705528722447505601E+02    0.533614676332374360E+00    0.256010312612872282E+01
    0.277989380217964674E-96    0.322474819904793578E+06    0.741536791465325029E+00    0.435929862116115032E+02    0.122436319045467526E-03    0.138725002831628896E+01    0.240615361861362409E+01    0.962371859835146337E-01    0.157584098605606626E+00    0.811037191202230945E+00    0.668346864205007307E+02    0.544887181436796930E+00    0.254724282407681502E+01
    0.718151638142808858E-92    0.322454451028390380E+06    0.218875240489577128E+00    0.737231657595234822E+02    0.482597135648975452E-04    0.238627109382591618E+01    0.746522193538922796E+01    0.135993138774817501E+00    0.108513903027606301E+00    0.806572508044277603E+00    0.761242729502120170E+02    0.539131130139546721E+00    0.253687695452378925E+01
    0.710210217629679978E-92    0.322454423267859442E+06    0.721572565479799088E+00    0.235693479615262476E+02    0.191911384984802521E-04    0.210067245118151780E+01    0.247620771901908387E+01    0.140409701755767252E+00    0.142558992321573430E+00    0.843230025014298112E+00    0.673155228594345090E+02    0.532363650968339708E+00    0.256605284089676955E+01
    0.769820583925536357E-92    0.322454212074914598E+06    0.761100985946039588E+00    0.105957379610495252E+03    0.911794357052546266E-05    0.320492189536420513E+01    0.496393379197866746E+01    0.173403207824413985E+00    0.116939661895988464E+00    0.797160126639478772E+00    0.758112118911278827E+02    0.548074739850437198E+00    0.253939906265376969E+01
    0.104323417139032872E-91    0.322453554227980319E+06    0.889533089495651907E+00    0.146407695932493226E+03    0.105542783614317277E-05    0.340629279510119876E+01    0.773598302767666191E+01    0.133375686134170696E+00    0.167192407739177734E+00    0.826232908484126893E+00    0.666317943969394264E+02    0.549169925292996020E+00    0.251195964225526636E+01
    0.614254242041653685E-91    0.322449958401853393E+06    0.307585343679819490E+00    0.104465768054197497E+03    0.211910140128742596E-04    0.335382366343069993E+01    0.479067195417886360E+01    0.156397306177434109E+00    0.129843150931300749E+00    0.775288303304724202E+00    0.739926153747845206E+02    0.532077397728585089E+00    0.263332317567317364E+01
    0.250268557385726656E-90    0.322447098980360606E+06    0.743868026292424656E+00    0.769395220882841500E+02    0.482552832788712242E-04    0.157592466579736534E+01    0.238300753329132853E+01    0.159727853065365882E+00    0.169757538682480391E+00    0.814845346188130204E+00    0.700828994874592581E+02    0.527951246144576336E+00    0.257038135771179466E+01
    0.422960687060471529E-89    0.322441394320843567E+06    0.624131880972963016E+00    0.652842857710079585E+02    0.728819952292701966E-05    0.279674285329778005E+01    0.319922708925101240E+01    0.915169612171405078E-01    0.111079053337214739E+00    0.824792170667336899E+00    0.689056237069962094E+02    0.550453544050210075E+00    0.251269887597599428E+01
    0.241086149826957822E-87    0.322433258230268722E+06    0.901555463163597359E+00    0.129867676216207656E+03    0.538796774641609047E-04    0.222836398805896074E+01    0.354649883093827878E+01    0.156588864750255435E+00    0.133593773311875913E+00    0.778168944724852540E+00    0.764178852954015753E+02    0.545256906314747880E+00    0.256791651018193434E+01
    0.277968603708276910E-86    0.322428318352416274E+06    0.711799735930312094E+00    0.116718257053593092E+03    0.618570878505214682E-04    0.281194836515645008E+01    0.469948849732663287E+01    0.126762901760150121E+00    0.129652322323909580E+00    0.776737285498708685E+00    0.727129843323278635E+02    0.526211742054342735E+00    0.260014531852255582E+01
