    0.557035493850708052E+00    0.110370615720748901E+03    0.594575317912987957E+05    0.234723544120788574E+01    0.238584985733032262E+01    0.409886676196930866E+00    0.633564991207844597E+00    0.781288194656372115E+00    0.392467689514160156E+02    0.264926599484398617E+00    0.357854962348937988E+01   -0.104920133328858880E+17   -0.368877528961732093E+01    1
    0.628962326049804732E+00    0.779992175102233887E+02    0.627336405436418227E+04    0.385434889793395996E+01    0.633242387771606463E+01   -0.354837204622152763E-02    0.504738009489941117E-01    0.593166732788085960E+00    0.119208548069000244E+03    0.421111844276399370E+04    0.191720676422119141E+01   -0.192592137572374850E+16   -0.371377528961732040E+01    1
    0.886958932876587003E+00    0.332510018348693848E+02    0.580624706260628339E-04    0.254247236251831055E+01    0.419746747016906774E+01   -0.356968468188309074E+00    0.100690258213592218E+00    0.354239034652710005E+00    0.170002634525299072E+03    0.297191802249092798E+05    0.345161128044128418E+01   -0.177375414918162925E+16   -0.373877528961732031E+01    1
    0.723370838165283248E+00    0.142895972728729248E+03    0.155309936833555668E+03    0.304134035110473633E+01    0.509479169845581037E+01   -0.268706622247526450E+00   -0.381272333929277452E+00    0.811129570007324219E+00    0.131692203283309937E+03    0.126985787465655430E+05    0.340539336204528809E+01   -0.353331410710894125E+15   -0.376377528961732111E+01    1
    0.838642883300781294E+00    0.727972233295440674E+02    0.182293037896577243E+04    0.194735717773437500E+01    0.680014963150024432E+01   -0.592136806001233376E-01   -0.221963848968533412E+00    0.421169137954711947E+00    0.375853443145751953E+02    0.100600153480885256E+05    0.258197379112243652E+01   -0.214838314738862906E+15   -0.378877528961732191E+01    1
    0.465568304061889648E+00    0.263429081439971924E+02    0.182847595020577455E+04    0.370478248596191406E+01    0.562508072853088414E+01   -0.258550431164799255E+00    0.601404816449760404E+00    0.718095254898071245E+00    0.153755668401718140E+03    0.983166257503999405E-03    0.277789068222045898E+01   -0.195538962883078781E+15   -0.381377528961732137E+01    1
    0.817982387542724565E+00    0.611913907527923584E+02    0.883529740360762844E+04    0.359475398063659668E+01    0.915573167800903365E+00   -0.205387503510857133E+00    0.910488151508618421E-02    0.584735965728759854E+00    0.122503298521041870E+03    0.608307515768720819E+02    0.272499227523803711E+01   -0.160296534432677312E+15   -0.383877528961732128E+01    1
    0.689981317520141690E+00    0.156620632410049438E+03    0.407407017467953381E+03    0.142437672615051270E+01    0.181791205406188983E+01    0.283750893101317236E+00   -0.327190569006982235E+00    0.924305009841918990E+00    0.184824156761169434E+02    0.107873467385486856E+05    0.250018644332885742E+01   -0.138573640976494422E+15   -0.386377528961732164E+01    1
    0.363932037353515647E+00    0.994393694400787354E+02    0.304417660398514772E+04    0.161185693740844727E+01    0.536381425857543981E+01    0.234718794076003157E+00    0.185074328644146524E+00    0.294099855422973677E+00    0.799702978134155273E+02    0.504617051535178967E-04    0.483281135559082031E+00   -0.410055761354709609E+14   -0.388877528961732022E+01    1
    0.448160648345947266E+00    0.893280744552612305E+01    0.116299408797574119E+04    0.342463397979736328E+01    0.422327075004577690E+01    0.100709510561823923E+00   -0.376886709558618360E+00    0.602887678146362349E+00    0.131138895750045776E+03    0.105928695888773223E+02    0.223490571975708008E+01   -0.260733967330195117E+14   -0.391377528961732102E+01    1
    0.662521791458129838E+00    0.152010000944137573E+03    0.533118272776934987E+03    0.367335629463195801E+01    0.432460675239563042E+01    0.184388589651431151E+00    0.392818802585481353E+00    0.604923486709594727E+00    0.457453858852386475E+02    0.119100261217833202E-01    0.705974340438842773E+00   -0.701562565192233594E+13   -0.393877528961732182E+01    1
    0.722546148300170943E+00    0.122997930049896240E+03    0.295262982618884962E+05    0.188347578048706055E+00    0.214201216697692853E+01   -0.753749955738958338E-01   -0.131082274793603293E+00    0.204798650741577160E+00    0.768885362148284912E+02    0.377797797171087313E+04    0.246477127075195312E+00   -0.387059032191797021E+13   -0.396377528961732262E+01    1
    0.488766908645629883E+00    0.417770791053771973E+02    0.114044850255976530E+04    0.326027846336364746E+01    0.835547637939453192E+00    0.135092011688639685E+00    0.281469696190400076E-01    0.214284324645996116E+00    0.100461934804916382E+03    0.985686278481969547E+00    0.329351544380187988E+01   -0.192766107393962109E+13   -0.398877528961732297E+01    1
    0.241324472427368181E+00    0.850025618076324463E+02    0.355214590805097600E+03    0.147615671157836914E+01    0.764924731254577672E+01   -0.295989443441023736E+00    0.364052405334014784E+00    0.756734180450439498E+00    0.126826461553573608E+03    0.873570716936235142E-01    0.355006527900695801E+01   -0.108583118831582019E+13   -0.401377528961732200E+01    1
    0.556538629531860396E+00    0.515763473510742188E+02    0.397073690084721149E-03    0.115584802627563477E+01    0.701775102615356428E+01    0.112206062193060216E+00    0.220250495451222800E+00    0.769238471984863281E+00    0.168308883905410767E+03    0.230049342211053545E+04    0.114873862266540527E+01   -0.105367827014427612E+13   -0.403877528961731969E+01    1
    0.886603355407714844E+00    0.113329381942749023E+03    0.118835197474271041E+03    0.394311833381652832E+01    0.722918806076049769E+01    0.502525110052184226E-01   -0.197381102634304785E-01    0.473810243606567427E+00    0.203201794624328613E+02    0.616538590407411571E-04    0.163686513900756836E+01   -0.881762184282666504E+12   -0.406377528961732004E+01    1
    0.537576580047607444E+00    0.175099861621856689E+03    0.598098205090967245E-04    0.854683399200439453E+00    0.604677548408508336E+01    0.462797620476818050E+00    0.328879917519863840E+00    0.505490016937255815E+00    0.170239977836608887E+03    0.847087259220270312E+03    0.201747369766235352E+01   -0.515536038412204773E+12   -0.408877528961732217E+01    1
    0.923299884796142667E+00    0.137765904664993286E+03    0.683306744500449957E-03    0.993785142898559570E+00    0.209166774749755868E+01   -0.599411834910040867E-01    0.361212710594172648E+00    0.840096139907837047E+00    0.494243788719177246E+02    0.774499529414810013E+03    0.203082752227783203E+01   -0.418196567108297363E+12   -0.411377528961732253E+01    1
    0.955555248260498091E+00    0.943557035923004150E+02    0.809811659011044210E-02    0.889918565750122070E+00    0.732310743331909197E+01   -0.258939201176715261E-01   -0.849589169356613771E-01    0.346849775314331032E+00    0.135039954185485840E+03    0.492184376652315848E+03    0.269078683853149414E+01   -0.306328556221841614E+12   -0.413877528961732377E+01    1
