    0.203428492767284208E+01   -0.116761019549930633E-03   -0.244390671437479329E-03    0.897376655022466996E+00    0.447886276121449853E+02    0.866374770137534167E+00    0.871024567531424099E+00    0.426653588716221321E+01    0.686811085062181026E+00    0.443546954399090012E+02    0.492948539683582473E-01    0.912935281937773624E+02    0.104033560044764647E+00    0.101156963716692638E+00    0.804165487728544903E+00    0.598687790366189176E+02    0.344037137015414551E+00    0.940746473525700733E+00    0.236424229501277994E+01    0.265164722441908404E-03   -0.355425213181808242E-02    0.161209809715524499E+01    0.395244260271680332E+04
    0.201081669445649736E+01   -0.560109776944050369E-03   -0.860159257568071786E-03    0.897375785119448932E+00    0.437910632965412745E+02    0.842274060698161353E+00    0.881745043933156447E+00    0.434656139713334788E+01    0.685948673055109537E+00    0.448845019155212270E+02    0.508396666068616082E-01    0.884659298168078436E+02    0.100831889882302739E+00    0.100536142370450346E+00    0.800389781469782347E+00    0.601453796536747589E+02    0.342180832409944735E+00    0.925842927454876952E+00    0.237090275235177250E+01   -0.120132923210147400E-02   -0.182376691757346956E-02    0.160645173147455989E+01    0.395415317894862801E+04
    0.206083291163766580E+01    0.163879447734337474E-03   -0.699540049195327730E-03    0.880283536646836007E+00    0.437055091188722500E+02    0.827289618186310638E+00    0.896513424034534268E+00    0.434850286127901420E+01    0.684808889312493840E+00    0.449840777806788310E+02    0.529630550004648037E-01    0.930772605810733609E+02    0.106199291245154995E+00    0.106030694461964128E+00    0.800845856994450211E+00    0.596649339098964617E+02    0.344660968433884496E+00    0.952927029942851167E+00    0.237784923349435484E+01    0.965624490802428643E-03    0.378179159035946059E-04    0.161729567293430243E+01    0.395525341720669530E+04
    0.204060340294937115E+01   -0.434216708766161502E-03   -0.498836568530186151E-03    0.892021749120193497E+00    0.434446033444842286E+02    0.910550690226184178E+00    0.843590525066550745E+00    0.422459412636777465E+01    0.687895595422960970E+00    0.448575308635819709E+02    0.516204299509579051E-01    0.923588837671195932E+02    0.103399031180836126E+00    0.103810740082286482E+00    0.795555789771777433E+00    0.593748518910002474E+02    0.339966734342387999E+00    0.955844530499585732E+00    0.237960718428588747E+01   -0.642112277243020880E-03   -0.226326205977444390E-02    0.161282717112499085E+01    0.395574659613030781E+04
    0.203171717011720787E+01    0.390402763273366149E-03   -0.851709351061695529E-03    0.897443720459330407E+00    0.452127915957222086E+02    0.907891147900622753E+00    0.845390402870370261E+00    0.421455686665597895E+01    0.688843280569189642E+00    0.450612564014313790E+02    0.521115283323772480E-01    0.913304751050278725E+02    0.103131055926917833E+00    0.102007705214074623E+00    0.801108980184730091E+00    0.598650507546254858E+02    0.343890398054560509E+00    0.938214641488907319E+00    0.237092532290775182E+01   -0.977706810029514879E-03   -0.160996156304511599E-02    0.161005217715697002E+01    0.395577397956231016E+04
    0.205128557428405678E+01   -0.111606955627852403E-02   -0.199913103033639585E-03    0.896371771074268464E+00    0.466596047958546976E+02    0.893382101544807128E+00    0.858205297818196322E+00    0.423127229792482495E+01    0.680956333237265343E+00    0.451142086375768940E+02    0.541246165215115080E-01    0.918050827444087645E+02    0.102841301251521605E+00    0.105574701615428507E+00    0.804011052429108197E+00    0.584485545674325522E+02    0.354577459332149514E+00    0.936230829558575062E+00    0.233832601597884304E+01   -0.276590480972531113E-02   -0.745045062180156592E-03    0.161750747501839331E+01    0.395578037133108910E+04
    0.204381401223171100E+01   -0.807161404264526185E-03   -0.121382761195589655E-02    0.898106298015960758E+00    0.437474060464464003E+02    0.903607541266753134E+00    0.850387511779419514E+00    0.423576707563363009E+01    0.686322389026092439E+00    0.450177434951561040E+02    0.534406997694363770E-01    0.922731101255435249E+02    0.102853331173649434E+00    0.104828072129146438E+00    0.799256879468767889E+00    0.592208774400522771E+02    0.344671904223167125E+00    0.946646884951385603E+00    0.237178377752290714E+01   -0.262373054408574641E-02   -0.107549004001993498E-02    0.161378080538107871E+01    0.395613305472510456E+04
    0.204816492948592899E+01   -0.202599149687177939E-03   -0.323486416090053796E-03    0.897936092198463376E+00    0.448692545395169446E+02    0.876030241453163550E+00    0.862161953994924568E+00    0.431515028905858866E+01    0.682858364666879547E+00    0.447154768062619823E+02    0.516728943867183002E-01    0.915477876605857688E+02    0.103728711149978600E+00    0.103933073769231291E+00    0.798400925074278733E+00    0.599791102788120298E+02    0.348506453854985687E+00    0.943221589295651919E+00    0.236012329154258982E+01   -0.518199965650348532E-03   -0.553445608318684987E-03    0.161615141217305469E+01    0.395621593636503394E+04
    0.203034822753173838E+01   -0.165072461039526136E-02   -0.412660070790389633E-03    0.892108267015738532E+00    0.440437412805224398E+02    0.781431716233917051E+00    0.924474710344872386E+00    0.441597875696096853E+01    0.686689703083681935E+00    0.448309603049470127E+02    0.503740724278771215E-01    0.909731749575059609E+02    0.103152997618625439E+00    0.102609839856738189E+00    0.799525096972647842E+00    0.605499177676826079E+02    0.347865666696388742E+00    0.924088971557952665E+00    0.236379519831730667E+01    0.284767234008838788E-03   -0.107685903319927655E-02    0.161079281537087815E+01    0.395626954242732063E+04
    0.204638864042812596E+01   -0.967417477370234851E-03   -0.621587257360705064E-03    0.890475260995639561E+00    0.452955429465480464E+02    0.865430643087226059E+00    0.875142746966488860E+00    0.426698141254294416E+01    0.685572642613348493E+00    0.448587439260591907E+02    0.523662531979582138E-01    0.922929872012893071E+02    0.103037606649270974E+00    0.103250667812301161E+00    0.792812715128489609E+00    0.597675780756496309E+02    0.343963358104562189E+00    0.945327405331714221E+00    0.237734327174404347E+01   -0.253881486539155651E-02   -0.270859516066807070E-02    0.161570941355833897E+01    0.395630965784888622E+04
    0.202825788463554257E+01   -0.165809443650076233E-02   -0.100837256815054766E-02    0.891422131928420125E+00    0.468089497338217697E+02    0.784347570550528506E+00    0.920628338988337402E+00    0.444356204568345081E+01    0.686468472497554050E+00    0.442544800300728411E+02    0.490398645882613379E-01    0.909839778620169284E+02    0.103229949752352029E+00    0.101576155459198167E+00    0.798501944784996032E+00    0.608895111035947636E+02    0.354319756489196835E+00    0.915137362922524344E+00    0.234875394891743472E+01    0.413813245721829023E-03   -0.182644775736649301E-02    0.161025851326400615E+01    0.395642159304951201E+04
    0.204463034865675564E+01   -0.365470596761567363E-03   -0.320549671515656825E-03    0.891271257439048226E+00    0.467580213049719760E+02    0.898929680633893113E+00    0.853810432407236863E+00    0.421032360179794107E+01    0.682877172489374185E+00    0.446738038751906856E+02    0.518095905054162878E-01    0.917913503891820568E+02    0.103529588983394039E+00    0.103669708058568011E+00    0.801688306792337491E+00    0.591563529182748198E+02    0.349552017458360731E+00    0.942504896264017678E+00    0.234813544996400747E+01   -0.154054167222022293E-02   -0.186251043372633474E-02    0.161569727536107166E+01    0.395642574114438094E+04
    0.200223353586063890E+01   -0.880922335046604305E-03   -0.935066710498834268E-03    0.892406398604004836E+00    0.451243884848602690E+02    0.883172693876428272E+00    0.858899854554397768E+00    0.428281976248188112E+01    0.694776210882603218E+00    0.443094392516851840E+02    0.479044110737329096E-01    0.894639945733938191E+02    0.100397246608737681E+00    0.986243627241840531E-01    0.795039785724621084E+00    0.605470210256028381E+02    0.336785030965869037E+00    0.927250035633889080E+00    0.239116277620761641E+01    0.857580612330517819E-03   -0.167661411034235298E-02    0.160197544369616973E+01    0.395712136695860045E+04
    0.203952680653250429E+01   -0.879103449127543318E-03   -0.506391001024033205E-03    0.890431353065693099E+00    0.428815070020098403E+02    0.830834142372192108E+00    0.895419117327851621E+00    0.432183280917975488E+01    0.682363149985342976E+00    0.444989788568913838E+02    0.506449597778377281E-01    0.909431595474819545E+02    0.104205658250464489E+00    0.102865399795010526E+00    0.803713268690428029E+00    0.605190497900376272E+02    0.346955354645304526E+00    0.936454508005822195E+00    0.236552830544899750E+01   -0.755068421391979052E-03   -0.179319941714800048E-02    0.161500235183965435E+01    0.395753649410922662E+04
    0.201889138453244188E+01   -0.111915887240984779E-02   -0.119726300565063649E-02    0.899648593099182881E+00    0.443673971166316363E+02    0.889983010929114804E+00    0.856769001526331841E+00    0.421151307288632548E+01    0.692483767789134896E+00    0.449474803224914794E+02    0.510845555020862652E-01    0.909179547023893804E+02    0.100818173700281830E+00    0.100400761662503349E+00    0.793134488185957998E+00    0.597817932253925903E+02    0.337238268116868967E+00    0.940446932701487492E+00    0.239029388584185032E+01   -0.162892570812383413E-02   -0.367896357593385090E-02    0.160581375575385499E+01    0.395754495318125555E+04
    0.201128799590955865E+01    0.897418270176482619E-03   -0.525005339224420952E-03    0.889892815159254003E+00    0.449965435956419668E+02    0.847386908166422037E+00    0.876636154019852509E+00    0.436678167967948827E+01    0.688295153712947472E+00    0.445792368550464602E+02    0.493631815662972095E-01    0.890753682135290177E+02    0.101987395704200373E+00    0.993503257716355087E-01    0.803192053603502765E+00    0.609866491733501164E+02    0.339436680460887263E+00    0.928492179815267660E+00    0.238357080993845383E+01    0.681565568530257022E-04   -0.256484789303246512E-02    0.160655963978896366E+01    0.395793218438910344E+04
    0.204171433379059408E+01   -0.137399846787648969E-02   -0.722437006324519286E-03    0.892929760790300953E+00    0.460867869736916731E+02    0.791297472043860362E+00    0.919286535713508712E+00    0.442292180412206193E+01    0.683245005075729495E+00    0.453078617759060052E+02    0.530330380357105016E-01    0.911959515716531826E+02    0.103605329209660729E+00    0.103528757109427258E+00    0.802427512245521224E+00    0.598734782248135460E+02    0.352406500920206756E+00    0.926520387320138750E+00    0.235014861284236787E+01   -0.890609403340163132E-03   -0.214595766379380160E-02    0.161511719070894322E+01    0.395809310319373753E+04
    0.201722220910793304E+01   -0.100714555846970763E-02   -0.134674732235889254E-02    0.887744679187435159E+00    0.431867906647492816E+02    0.836332379188318709E+00    0.886666420974698055E+00    0.435945388380912036E+01    0.689687274533780204E+00    0.449928256037419629E+02    0.515056292735342897E-01    0.900013797684991346E+02    0.101045991901157997E+00    0.101150442760043979E+00    0.797854229292557560E+00    0.598653621238315452E+02    0.343589388388758188E+00    0.925163055878924556E+00    0.237043007200234390E+01   -0.192043395329187061E-03   -0.121263674287283314E-02    0.160719752850182362E+01    0.395814334814506674E+04
    0.204617288367078398E+01   -0.938413159076474136E-03   -0.701450208403983253E-03    0.890952652219369590E+00    0.451570616683587289E+02    0.819636321136620105E+00    0.896503574635466371E+00    0.439717407804952121E+01    0.683864865532608390E+00    0.447173340503282475E+02    0.518977351335278003E-01    0.917528690607935715E+02    0.103367017688040311E+00    0.105083331389435014E+00    0.804285310880418658E+00    0.590159386136161714E+02    0.338363362136327228E+00    0.955254882780299353E+00    0.239118608198354421E+01   -0.532561352564222472E-03    0.803101866388021730E-04    0.161464719217665631E+01    0.395832182848819821E+04
    0.202163944145642693E+01   -0.743533320435839969E-03   -0.149827191496003939E-02    0.890503925846551025E+00    0.456337262407073894E+02    0.881430441138969178E+00    0.859109362678855404E+00    0.428756296098540624E+01    0.691090850337572671E+00    0.447786336155525575E+02    0.507090150243588236E-01    0.906096818067525902E+02    0.102536035116486485E+00    0.100698587287942093E+00    0.804260162451408855E+00    0.604847615470052347E+02    0.331044218990043326E+00    0.952752315118862603E+00    0.240503006107194173E+01   -0.104863206991713054E-02   -0.254851789092142575E-02    0.160715911101497322E+01    0.395845230716500464E+04
    0.202533132002183125E+01   -0.208115684979657579E-02    0.584295876515037718E-04    0.889008985400561613E+00    0.431450546641760724E+02    0.857383720141813743E+00    0.875121540962305322E+00    0.431232263193996168E+01    0.695227042377507209E+00    0.448864983891832878E+02    0.508676791541676707E-01    0.918050894542087832E+02    0.102562339568258290E+00    0.100958322615605070E+00    0.795475874806958361E+00    0.603042945362975118E+02    0.339058762309612016E+00    0.937591872482687494E+00    0.238594654702568354E+01   -0.168405010536020350E-03   -0.277429199736410484E-02    0.160749068565403697E+01    0.395858499481749732E+04
    0.202645632524870933E+01    0.442370857344189655E-03   -0.636478929176855900E-03    0.891831927860256557E+00    0.462772666875938654E+02    0.841478631749035921E+00    0.883476022766164437E+00    0.435963581918765541E+01    0.687417004920511721E+00    0.441762447394132565E+02    0.485869766906841666E-01    0.908558274159360622E+02    0.103122960962607882E+00    0.100978248426890543E+00    0.796898924810342746E+00    0.606252906063563515E+02    0.348820927073429488E+00    0.923442942589496107E+00    0.236732041055004050E+01   -0.105737982311217564E-03   -0.326259377278511047E-02    0.161059509993379080E+01    0.395864115306749773E+04
    0.201072510115255998E+01   -0.612798645955510337E-03   -0.212849825716459381E-02    0.898082221849480389E+00    0.450562855036648742E+02    0.848966984673805825E+00    0.878341781100395624E+00    0.435597688188731702E+01    0.690599415330655608E+00    0.447002909857143322E+02    0.500661586916811840E-01    0.896265735719588719E+02    0.100276642598088536E+00    0.100340446014176299E+00    0.797828692542679407E+00    0.599446935897270876E+02    0.336070825041358767E+00    0.933471609589479501E+00    0.239911132889797640E+01   -0.129299969879940655E-02   -0.306994449682761357E-02    0.160463724837478994E+01    0.395869394558357089E+04
    0.202181124078184826E+01   -0.150802014700016692E-02   -0.155418984783371327E-03    0.897328041754546724E+00    0.442058793579365243E+02    0.824182715359486284E+00    0.891914636308449693E+00    0.441658702695385230E+01    0.689444186343218024E+00    0.446261792889664903E+02    0.498847615450008081E-01    0.908125031831682179E+02    0.102387405911723101E+00    0.100876435482060212E+00    0.800399488306784312E+00    0.607240375247300648E+02    0.338991654975740353E+00    0.939376286609702293E+00    0.238662328391639988E+01   -0.537268810945320044E-03   -0.298854961812968162E-02    0.160781800182989176E+01    0.395874666922495726E+04
    0.203887183012054685E+01   -0.262089444744669116E-03   -0.291701201891180861E-03    0.893414143001134864E+00    0.439964110985819303E+02    0.846451865654247348E+00    0.881707568617866366E+00    0.430371639163512931E+01    0.685602261600721463E+00    0.442757707855906233E+02    0.497695335207386791E-01    0.914469243163031678E+02    0.103631419674382441E+00    0.101640088132621820E+00    0.800341687250719969E+00    0.613331527304546071E+02    0.346186419373157861E+00    0.938088650034612948E+00    0.237168644665604589E+01   -0.905442609055648155E-03   -0.342342533709109886E-02    0.161416772267047071E+01    0.395876664965553573E+04
    0.204829672376354832E+01   -0.112410655099659269E-02   -0.973833138325473375E-04    0.893595807741680681E+00    0.456096755909344793E+02    0.862593775287881614E+00    0.874845902650162932E+00    0.428974249590102108E+01    0.683715091499048966E+00    0.453943967984433456E+02    0.539963810738146310E-01    0.921001253189061799E+02    0.103276656360190983E+00    0.105260502409749143E+00    0.797421875474633834E+00    0.585110640205316415E+02    0.340350104284139032E+00    0.955308951164074771E+00    0.238868719130607232E+01   -0.122102373619358559E-02   -0.118391595093601592E-02    0.161570961575121985E+01    0.395879906063383942E+04
    0.202693372081147682E+01   -0.374551792103367583E-03   -0.981091071694161366E-03    0.893678857294399664E+00    0.466921829383510385E+02    0.814344352940997163E+00    0.901222000732727957E+00    0.436614364869453730E+01    0.687191168944670472E+00    0.444257977324370259E+02    0.499903744408442680E-01    0.905067270765761833E+02    0.102242571488411316E+00    0.101739905768076289E+00    0.798330099526771031E+00    0.606865268053520381E+02    0.343074858639319802E+00    0.929890655521132481E+00    0.238574918368975686E+01   -0.146154433778787618E-02   -0.211902975060327802E-02    0.160998550441523536E+01    0.395881616820902354E+04
    0.203866060387636949E+01   -0.247732731892247836E-03   -0.587095872870792507E-03    0.892771308647052786E+00    0.448085408432222820E+02    0.865545468139483853E+00    0.867308837263990662E+00    0.433936082895752229E+01    0.686229001494357282E+00    0.441522661512175603E+02    0.497514061535125965E-01    0.918573778592486434E+02    0.103724443425142587E+00    0.103063934921877029E+00    0.798340929003725108E+00    0.605763353635941044E+02    0.346591505688531865E+00    0.940270589006615864E+00    0.237145266920584596E+01   -0.143152996897386400E-02   -0.200794245152152500E-02    0.161261127503690527E+01    0.395892757163601982E+04
    0.203028650171298697E+01    0.206419515289182204E-04    0.179405487520337679E-03    0.895173229429234496E+00    0.429088689990021663E+02    0.900060750566705092E+00    0.850939829876439791E+00    0.422346533796367307E+01    0.687888480910749167E+00    0.448989438949384976E+02    0.513357771084351142E-01    0.908613140509256567E+02    0.102719521332784211E+00    0.100947526099898738E+00    0.802812642878254490E+00    0.606231229473657507E+02    0.340588340514945409E+00    0.943145135738652107E+00    0.238002222771986061E+01   -0.747253488867320997E-03   -0.282814223193637295E-02    0.161159413433314902E+01    0.395902323177957260E+04
    0.204719844034767995E+01   -0.114389507640540828E-02   -0.588242823212717716E-03    0.898040222880564620E+00    0.477943276707657887E+02    0.871717465077949116E+00    0.869144054341282501E+00    0.428064657935107196E+01    0.687133312931531126E+00    0.450891397991054106E+02    0.532260581338970945E-01    0.927803186963685391E+02    0.103642657513689118E+00    0.105552379893201792E+00    0.794637747346529366E+00    0.582296425433731173E+02    0.347514919588203075E+00    0.940942167440115496E+00    0.237139594760641437E+01   -0.689352964584433766E-03   -0.118578622618362942E-03    0.161259497016906939E+01    0.395904625176095306E+04
    0.201129145984315105E+01   -0.338720391044661315E-03   -0.695871731713651074E-03    0.899286577511109853E+00    0.428502986060541886E+02    0.893124169376556365E+00    0.851689940916914079E+00    0.429678143778888000E+01    0.689846972890173937E+00    0.447525464433110898E+02    0.499268469532775025E-01    0.892772041341252418E+02    0.101780215830913137E+00    0.995768918370733558E-01    0.799042416426970048E+00    0.607055576313692313E+02    0.336251342033037859E+00    0.937374111359147610E+00    0.238893789452535943E+01    0.525620924528583545E-03   -0.225129265736564218E-02    0.160620796778877328E+01    0.395916210426839098E+04
    0.202506629632533919E+01   -0.144477115779681562E-02   -0.559316502515608575E-03    0.890439498580598565E+00    0.447959077891668898E+02    0.848415634216056702E+00    0.881126599131939914E+00    0.432855102627346344E+01    0.690848391976080944E+00    0.448294465389428254E+02    0.506264539745352252E-01    0.913278028855363431E+02    0.101395037945241656E+00    0.102563014856109302E+00    0.796958699395503012E+00    0.595345206264104476E+02    0.340555379006432180E+00    0.935655423959188548E+00    0.238507632896775323E+01   -0.772743198063545597E-03   -0.172743089059641071E-02    0.160868112807301644E+01    0.395920707581750594E+04
    0.202038151620335871E+01   -0.171987189243805096E-02   -0.759307422796129785E-03    0.886735561859246069E+00    0.441014257969871579E+02    0.838316980334141482E+00    0.884533940007669828E+00    0.435344312009753054E+01    0.690962318445142332E+00    0.446665375616922589E+02    0.498592990868553174E-01    0.905629139678450485E+02    0.101472713140678863E+00    0.102262143439675546E+00    0.800062335996545082E+00    0.612047988506168466E+02    0.333495893173745506E+00    0.945088105994410066E+00    0.240237893441621608E+01    0.261876838246136211E-03   -0.108857139085109800E-02    0.160765823176997524E+01    0.395921857907942467E+04
    0.202224858111047645E+01   -0.898694986645715878E-03   -0.145123705523644668E-02    0.894843900874273124E+00    0.442959249078879083E+02    0.876929254480233511E+00    0.864772202851896488E+00    0.427859928528536404E+01    0.689172283850398859E+00    0.448520832818573822E+02    0.511932191656803634E-01    0.906965734696727708E+02    0.101903064077959085E+00    0.101966273575247346E+00    0.794380724846883157E+00    0.592369628986094057E+02    0.343499534736590173E+00    0.932416614520222620E+00    0.236987628669856099E+01   -0.699742055326982629E-03   -0.154581963363378838E-02    0.160804132496026164E+01    0.395929255286887610E+04
