Nested Sampling Global Log-Evidence           :    0.173427361727417906E+04  +/-    0.461433959761722357E+00

Dim No.       Mean        Sigma
   1    0.110624908983263222E+02    0.513228371847733289E+01
   2    0.523347140464285498E+01    0.268863341120566179E+01
   3    0.680794803622402256E+01    0.194840794427969777E+01
   4    0.759629817812674801E-01    0.145577668541881371E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.144901977259583692E+02
   2    0.430685035057362053E+00
   3    0.982728389252014267E+01
   4    0.758602242283186179E-01

MAP Parameters
Dim No.        Parameter
   1    0.108649571361774822E+02
   2    0.526625267875223813E+01
   3    0.392075752984102266E+01
   4    0.755879436637154623E-01
