Nested Sampling Global Log-Evidence           :    0.253256913086637451E+04  +/-    0.561396925695609950E+00

Dim No.       Mean        Sigma
   1    0.470474926479053812E+00    0.000000000000000000E+00
   2    0.533648186407043451E-01    0.000000000000000000E+00
   3    0.180456330355583461E+02    0.000000000000000000E+00
   4    0.469521184690293303E-01    0.000000000000000000E+00
   5    0.374933545235790575E+02    0.000000000000000000E+00
   6    0.128946243533474558E+00    0.000000000000000000E+00
   7    0.142408757412586212E+00    0.000000000000000000E+00
   8    0.793560883372364412E+00    0.000000000000000000E+00
   9    0.646436067484547152E+02    0.000000000000000000E+00
  10    0.492573702383777734E+00    0.000000000000000000E+00
  11    0.958441595830700099E+00    0.000000000000000000E+00
  12    0.201039866309643456E+01    0.000000000000000000E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.470474926479053812E+00
   2    0.533648186407043451E-01
   3    0.180456330355583461E+02
   4    0.469521184690293303E-01
   5    0.374933545235790575E+02
   6    0.128946243533474558E+00
   7    0.142408757412586212E+00
   8    0.793560883372364412E+00
   9    0.646436067484547152E+02
  10    0.492573702383777734E+00
  11    0.958441595830700099E+00
  12    0.201039866309643456E+01

MAP Parameters
Dim No.        Parameter
   1    0.470474926479053812E+00
   2    0.533648186407043451E-01
   3    0.180456330355583461E+02
   4    0.469521184690293303E-01
   5    0.374933545235790575E+02
   6    0.128946243533474558E+00
   7    0.142408757412586212E+00
   8    0.793560883372364412E+00
   9    0.646436067484547152E+02
  10    0.492573702383777734E+00
  11    0.958441595830700099E+00
  12    0.201039866309643456E+01
