Nested Sampling Global Log-Evidence           :   -0.154130305885535839E+06  +/-    0.125586355168599040E+01

Dim No.       Mean        Sigma
   1    0.896631780867376049E+00    0.133923309480479206E-01
   2    0.449183585811948234E+02    0.318278770880147910E+01
   3    0.222041841933929831E+02    0.279362754978902783E+00
   4    0.107542668708750414E+00    0.721017020704743704E-03
   5    0.503295630550391837E+00    0.309418286216207135E-02
   6    0.117652774039460274E-02    0.583762248183916925E-03
   7    0.150157345519555375E-02    0.569421362694436301E-03
   8    0.781577881717548162E+00    0.119182108065664198E-02
   9    0.516218524845119333E+02    0.171526061355008141E+00
  10    0.106132908781349866E+01    0.175220482293251037E-02
  11    0.185857650619620540E+01    0.205811246089161563E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.900563383922923233E+00
   2    0.424713873664979573E+02
   3    0.220819369459818837E+02
   4    0.107855957038729272E+00
   5    0.500839972620884089E+00
   6    0.974113574764651647E-03
   7    0.119701868923351423E-02
   8    0.782798097915051061E+00
   9    0.515227907376532173E+02
  10    0.106171850940167789E+01
  11    0.185778598785995985E+01

MAP Parameters
Dim No.        Parameter
   1    0.901065914646616006E+00
   2    0.485725329000692412E+02
   3    0.222393035481201693E+02
   4    0.107619095833398626E+00
   5    0.501355293408073610E+00
   6    0.257040139442413229E-03
   7    0.131641613048935342E-02
   8    0.781661205884965238E+00
   9    0.515900084482897014E+02
  10    0.105912067229697460E+01
  11    0.185915965447774867E+01
