    0.162790272805338589E-02    0.154726927911164377E-01    0.711947643949041864E+00    0.702530114255466458E+02    0.288698389060640492E+00    0.244169716663644776E+01    0.206749864532458938E+01    0.109279705847174322E+00    0.131664565717709561E+02    0.115393310977645672E-01    0.199210265388898904E+02    0.174821579868847388E+00    0.185232371550154429E-01    0.851286117446548252E+00    0.527166808108949354E+02   -0.286678823918362635E-01   -0.871576431840753063E+00    0.964224034733165869E+00   -0.999999998999999514E+91   -0.431745848408226340E+01    1
   -0.143754195517329288E-01    0.758781582893846701E-01    0.696122211157841564E+00    0.421850236255383351E+02    0.776500534563972611E+00   -0.132802065621328880E+01    0.614483640730850400E+01    0.117903833291232385E+00    0.111952091646298584E+02    0.375427138706433197E-02    0.277309125209777427E+02    0.650642160622170174E-01    0.165726287347888135E+00    0.597701545159590508E+00    0.820333804467959169E+02    0.203264210908801896E+00   -0.205499418535193268E+01    0.400640327819156017E+01   -0.999999998999999514E+91   -0.433079181741559527E+01    1
    0.200891565720126286E-01    0.655752575014946909E-01    0.887863431705192441E+00    0.506029892769466727E+02    0.877859077390926834E+00   -0.218905729479433653E+01    0.660768382977280666E+01    0.118039541145606969E+00    0.150899810526478593E+02    0.176374822977905660E-01    0.453615470198028774E+02    0.156275418702748609E+00    0.945784640492007000E-01    0.765393777544338239E+00    0.489354923920265747E+02    0.229809075082308578E+00    0.265849296527177614E+01    0.331626113512588461E+01   -0.999999998999999514E+91   -0.434412515074892802E+01    1
    0.670208095313002804E-02    0.485790056185661512E-01    0.109719136917241955E+01    0.803531122487389737E+01    0.465839997023853647E+00    0.421788883943291504E+00    0.394297833360183203E+01    0.970122151324352561E-01    0.128381407330792694E+02    0.877687284977482357E-01    0.510465762920295418E+02    0.966019115766544173E-01    0.200014261365042689E+00    0.627662196903101766E+00    0.668018602571450089E+02    0.332092885766214485E+00    0.946699667298641523E+00    0.250961141672554566E+01   -0.999999998999999514E+91   -0.435745848408225900E+01    1
   -0.100051561158823448E-02   -0.538359885731179572E-01    0.119612281379726215E+01    0.447996013458950699E+02    0.871361191281519676E+00   -0.400736854343549265E+01    0.457792115282861989E+01    0.921255496756603065E-01    0.567339419417585944E+01    0.377901399694282394E-01    0.454228306909443376E+02    0.137432161029415356E+00    0.201392938939062183E+00    0.911470639769800584E+00    0.709284864421442904E+02    0.265887434197718320E+00    0.313960494147881164E+01    0.315095311729387806E+01   -0.999999998999999514E+91   -0.437079181741559353E+01    1
   -0.578853615367068766E-02   -0.417228492582597879E-01    0.879357111826517990E+00    0.462435895984436627E+02    0.404530946671288527E+00   -0.533184926981180141E+00    0.459597956665522478E+01    0.685331617903834900E-01    0.119315305893502526E+02   -0.859898626427759716E-01    0.351966219807637728E+02    0.111903722492190216E+00    0.789181243500436946E-01    0.775053420363249090E+00    0.454012906541629064E+02   -0.495025500393581619E-01    0.431825073526017356E+01    0.246952558339548567E+01   -0.999999998999999514E+91   -0.438412515074892628E+01    1
   -0.449416180138931948E-01   -0.137640032033786875E-01    0.105010738154943839E+01    0.300239751115548259E+02    0.654587771868958335E+00   -0.400570522490188363E+01    0.530885863315795881E+01    0.142707055113360348E+00    0.130437979379354125E+02   -0.407181940419665267E-03    0.304167702839203429E+02    0.124110504707861918E+00    0.164450421036183458E+00    0.866303232142540902E+00    0.368232886537187625E+02    0.450073842268569280E+00   -0.539293314402087498E+00    0.257232378838236775E+01   -0.999999998999999514E+91   -0.439745848408225992E+01    1
    0.102430277903126060E+00    0.131602324182118011E-01    0.112743695295502433E+01    0.561119673448175362E+02    0.884094283271593673E+00    0.141668851290307196E+01    0.584658780608021100E+01    0.136791110699025609E+00    0.106978337985646306E+02    0.435562759880201086E-01    0.342445260819817179E+02    0.158253672996464256E+00    0.164257705946888738E+00    0.266597612369981030E+00    0.563840890523561598E+02    0.346394000315406458E-01   -0.180332230516082936E+01    0.200351047012371675E+01   -0.999999998999999514E+91   -0.441079181741559356E+01    1
    0.476140133930612608E-01    0.705111775701208754E-02    0.105634152414496318E+01    0.368696919128000857E+02    0.721383003246386156E+00    0.100806234740081080E+01    0.282236608747855922E+01    0.900625472771025837E-01    0.136016354163029689E+02    0.581886039892039741E-01    0.420461377795162079E+02    0.131223523869757414E+00    0.130721541466275903E+00    0.633680997086658038E+00    0.377361802533824289E+02    0.390672103294121387E+00    0.953897004258409398E-01    0.349004406994479011E+01   -0.999999998999999514E+91   -0.442412515074892276E+01    1
   -0.872842885938947405E-01    0.427756984530288861E-01    0.407776129026845457E+00    0.257536215183661881E+02    0.524043709157007598E+00    0.361074542137772792E+01    0.453104640583426299E+01    0.111978602137550620E+00    0.125965158722999035E+02    0.271710649812062707E-01    0.329011793551013412E+02    0.142501865705014941E+00    0.104467598567748135E+00    0.101234023737718193E+01    0.795442835071620635E+02    0.140647454140123473E+00   -0.176368529412539243E+01    0.116650989875111399E+01   -0.999999998999999514E+91   -0.443745848408225729E+01    1
    0.464872104276491185E-01    0.698079213815335081E-01    0.100479893988151181E+01    0.232372780376818611E+02    0.310319607298969402E+00   -0.415968339259347619E+01    0.426712415726442629E+01    0.882189510339997512E-01    0.152903685920842047E+02    0.102249760049117455E+00    0.686145560414597071E+02    0.671775894536741081E-01    0.897680888495246687E-01    0.401063380870863018E+00    0.589341473919421333E+02    0.490062363235254539E+00    0.117094275838175443E+01    0.521094339998240930E+01   -0.999999998999999514E+91   -0.445079181741559005E+01    1
   -0.423302810031703641E-01    0.429951619902516555E-01    0.120034048571285479E+01    0.574357452296055655E+02    0.120600169031870319E+00    0.163428442607441449E+01    0.396648533036617179E+01    0.102830622846126971E+00    0.182053457948294657E+02   -0.236831939317327864E-01    0.640339166702939906E+02    0.177890727667428611E+00    0.759660500791901061E-01    0.816481255478704537E+00    0.102558339643245034E+03    0.247735864947481899E+00   -0.122679055659960379E+01    0.266678976261170764E+00   -0.999999998999999514E+91   -0.446412515074892280E+01    1
    0.157805454790784755E+00    0.107665328804460572E+00    0.871540674698265683E+00    0.445502474736428624E+02    0.476747775527851914E+00    0.346929269955639330E+00    0.278070808241771150E+01    0.130322239175784144E+00    0.873707815598476856E+01    0.510985851576640920E-01    0.574616428857122798E+02    0.168071792965104605E+00    0.838685397165648272E-01    0.908607260219412072E+00    0.866486914097246199E+02    0.121951668489014287E-01   -0.254403802016606306E+01    0.782989373006994116E+00   -0.999999998999999514E+91   -0.447745848408226088E+01    1
    0.253468032615528603E-01    0.100234149089109721E-01    0.806947646385578143E+00    0.319984035548515848E+02    0.666848622790697676E+00   -0.771810827299402646E+00    0.375196687681686392E+01    0.112831497365143182E+00    0.925802050389909681E+01    0.112081679474306195E+00    0.441840510997679985E+02    0.127699480341053301E+00    0.174697713803601745E+00    0.922191853158463193E+00    0.858280914983236300E+02    0.548737475913122830E+00    0.164353111668567364E+01    0.326148491997509904E+01   -0.999999998999999514E+91   -0.449079181741559630E+01    1
    0.378272810311469088E-01    0.410212641885194587E-01    0.128036270718752943E+01    0.352960116690264059E+02    0.482691710462213597E+00    0.249530961725138356E+01    0.552624097995426666E+01    0.101983587293641945E+00    0.140657623666624190E+02   -0.156367551941535982E-01    0.289121292441768709E+02   -0.337821257015016863E-01    0.141434140842429112E+00    0.550579993575591509E+00    0.536824552246041620E+02    0.329303859183502468E+00   -0.220369107889719373E+01    0.216257175689961034E+01   -0.999999998999999514E+91   -0.450412515074892994E+01    1
    0.344324470424564461E-01   -0.979843072699950433E-02    0.100961373376121433E+01    0.270247384176228067E+02    0.294561999942984654E+00    0.246855776901051094E+01    0.562697897951091885E+01    0.115339052569403924E+00    0.138809513438791043E+02   -0.153080398353386299E+00    0.440541825425809463E+02   -0.250445523430148920E-01    0.222473645922597746E-01    0.792637535748225819E+00    0.182083788312804913E+02    0.508441309832816990E+00    0.137220862692184964E+01    0.239645946442410818E+01   -0.999999998999999514E+91   -0.451745848408226003E+01    1
   -0.162772141846315925E-02    0.916018438317288235E-02    0.105915963863142482E+01    0.439800504208360366E+02    0.946453329416998779E+00    0.325627099536217646E+01    0.528121596898870838E+01    0.595016707470875997E-01    0.146411034829500331E+02    0.928456864837136076E-01    0.243049731771193045E+02    0.182228349438151693E+00    0.102779815967871391E+00    0.479299380302505296E+00    0.879635844329906860E+02    0.180003021234788368E+00    0.199629042228396392E+01    0.433748144057038676E+01   -0.999999998999999514E+91   -0.453079181741559012E+01    1
    0.467436353974411481E-01    0.682645268238352421E-01    0.706661234549149309E+00    0.514114477037866351E+02    0.632179362050012572E+00   -0.316701588606963913E+01    0.290733589807491555E+01    0.702418939953123322E-01    0.175915279822596204E+02    0.605588533129384904E-01    0.373321974484962453E+02    0.187702935089009426E+00    0.114045867658582864E+00    0.858577305952230141E+00    0.443917231456714489E+02    0.235884296208010658E+00    0.201386628431211623E+01    0.347086630979283628E+01   -0.999999998999999514E+91   -0.454412515074892553E+01    1
    0.823935280202369238E-02    0.292293808413248909E-01    0.837510585992551126E+00    0.549183019222094373E+02    0.620721736112808231E+00    0.179067080602623241E+01    0.421045990440385953E+01    0.913154795782094991E-01    0.101852534926799354E+02    0.410990690726832641E-02    0.181246279620508837E+02    0.139617644704710275E+00    0.135963561132959543E+00    0.883232409344957836E+00    0.762743063798734084E+02    0.544192201624009164E+00   -0.329366478481002867E+00    0.236742447264878386E+01   -0.999999998999999514E+91   -0.455745848408226184E+01    1
   -0.271438934356324039E-01   -0.261708778771109971E-01    0.116631933544903710E+01    0.845238855776877074E+01    0.761006055473529397E+00    0.310257170366210921E+01    0.212278997934426883E+01    0.113844563433736418E+00    0.134324708882931603E+02    0.111843520105104205E-01    0.511326957272234779E+02    0.328791055085979750E-01    0.123109420752053764E+00    0.784206704933998910E+00    0.249830062897801852E+02    0.181794191762810003E+00    0.240469527521540360E+01   -0.321060856165865882E+00   -0.999999998999999514E+91   -0.457079181741559726E+01    1
   -0.243979316364110292E-01   -0.449166174804573673E-01    0.104935104448437011E+01    0.269930216937707002E+01    0.118686142266778560E+01    0.641576056228245761E+00    0.340514468327644559E+01    0.107702696372345835E+00    0.131162020156508188E+02    0.160677039588885046E+00    0.728457188305329737E+02    0.883817933711472381E-01    0.423829620984191996E-01    0.972139517454339575E+00    0.905071236001501234E+02    0.469777706165032227E+00   -0.118667983028568513E+01    0.273399899216753806E+01   -0.999999998999999514E+91   -0.458412515074892912E+01    1
   -0.121962359345305568E-01    0.892812769865201916E-01    0.780661435937399562E+00    0.907979535870980570E+01    0.141247885462077893E+01   -0.357883662972918692E+01    0.526779546638311746E+01    0.927539611885870585E-01    0.895753512417143050E+01    0.684851536436588068E-02    0.133042593100521209E+02    0.386320363199943451E-02    0.151390884579244545E+00    0.755073148686739137E+00    0.334128467526203679E+02    0.431803691126999789E+00   -0.549728186399698338E+00    0.513599941993042641E+01   -0.999999998999999514E+91   -0.459745848408225832E+01    1
    0.298896385199295261E-01   -0.171917345580536313E-01    0.796662278924904710E+00    0.381304919344579005E+02    0.776328341274788669E+00    0.699725963520737571E+00    0.266845053615725236E+01    0.107675722930083331E+00    0.147168094393185527E+02   -0.216885929000783517E-01    0.341728680321483154E+02    0.701212153237448232E-01    0.416895044069088144E-01    0.118900072584516581E+01    0.796662883406072382E+02    0.242343854689642701E+00    0.577502201731185827E+00    0.193729268255712439E+01   -0.999999998999999514E+91   -0.461079181741559196E+01    1
   -0.983212613270605107E-01    0.349998299139639077E-01    0.864896435855548429E+00    0.562050153708025420E+02    0.391268437192156815E+00    0.234364561012886718E+00    0.491593429509878543E+01    0.949435146885552889E-01    0.159063369153944478E+02   -0.279572487873855843E-01    0.642372750891002227E+02    0.170596073682670546E+00    0.747661160973189243E-01    0.923106020136020500E+00    0.843635269046668697E+02    0.542088413460822593E+00    0.218631231783860791E+01   -0.436095002948915234E+00   -0.999999998999999514E+91   -0.462412515074892738E+01    1
   -0.114487889776307972E+00    0.138159161799395164E+00    0.843113220120280782E+00    0.651176104744938442E+02    0.112123978848516082E+01   -0.228623797677398377E+00    0.591788006565997549E+01    0.125549900598784181E+00    0.113674281383268205E+02    0.169390992288723397E+00    0.562450295291375681E+02    0.104776555995062498E+00    0.971842200323875388E-01    0.971980723851330608E+00    0.384359598839773540E+02    0.391447065622207879E+00   -0.312689941420459405E+01    0.314851226010361085E+01   -0.999999998999999514E+91   -0.463745848408226102E+01    1
   -0.624291277781187579E-01    0.958832532234521334E-01    0.139107692753368051E+01    0.256740367531085454E+02    0.120849757173664396E+01   -0.732215074073825356E+00    0.578928087394443303E+01    0.952853541713470920E-01    0.119830698396755260E+02    0.672647662037399174E-01    0.434151761300059960E+02    0.134225686990990412E+00    0.702265763486166483E-01    0.790283714760532163E+00    0.468628855655308882E+02    0.315391015266370145E+00   -0.505072706985404629E+00    0.248587092551234790E+00   -0.999999998999999514E+91   -0.465079181741559733E+01    1
    0.664864162114633117E-01   -0.358190947553346239E-01    0.117479364500005090E+01    0.337064664133127252E+02    0.757769570091679556E+00   -0.169000922884631399E+01    0.458384212594758100E+01    0.158000467367946346E+00    0.117445559813957772E+02    0.840971953034847369E-01    0.179054306721831793E+02    0.736011627467747509E-01    0.420893096846499809E-01    0.983906607729750693E+00    0.344899090005524300E+02    0.210006468532273116E+00    0.325829045067265177E-01    0.443185656456780830E+01   -0.999999998999999514E+91   -0.466412515074893186E+01    1
    0.806468851890494720E-01    0.312052619562594932E-01    0.103597306145415136E+01    0.329011476298844983E+02    0.104923057652166030E+01    0.595912831504638918E+00    0.402191083054326093E+01    0.944525545732867178E-01    0.972545032672965348E+01    0.347720393643346504E-01    0.447273363749059669E+02    0.630282635960066340E-01    0.113021868577241807E+00    0.843275474963543825E+00    0.838182367070467080E+02    0.134858099826680261E+00    0.103674255422607109E+01    0.459696960898432572E+01   -0.999999998999999514E+91   -0.467745848408226372E+01    1
    0.301261115741810817E-01    0.164864250255380117E-02    0.827773983114473255E+00    0.652245918423950286E+02    0.345112218413290428E-01    0.543130313455272962E+01    0.389426045541925481E+01    0.957325883390539450E-01    0.121329166608316150E+02    0.551801406126338767E-01    0.609001240343569847E+02    0.862482317633186807E-01    0.164205854104921223E+00    0.770040114763560379E+00    0.290805427200899196E+02    0.612217978219398828E+00   -0.321043902765004674E+01    0.723491904843720945E+00   -0.999999998999999514E+91   -0.469079181741559736E+01    1
    0.656373677497584102E-01   -0.141434321207089490E-01    0.102161957277522086E+01    0.278111221670702946E+02    0.111312796197942543E+01    0.314521109520575659E+00    0.526541879083955422E+01    0.800730683078004768E-01    0.170850556454534193E+02    0.253009172694749380E-01    0.344226822168429436E+02    0.101423182347633478E+00    0.468415124847668674E-01    0.894887848938303865E+00    0.742930142158300839E+02    0.453270206282732069E+00    0.207621719028303287E+00    0.291155690365307507E+01   -0.999999998999999514E+91   -0.470412515074893101E+01    1
   -0.365297094458924068E-01    0.323375133663703629E-01    0.122066668099243136E+01    0.544763066083638847E+02    0.164944279219192080E+00    0.811405396494830122E+00    0.343787220437980157E+01    0.111275232282979822E+00    0.115702496249394571E+02    0.750631372206086445E-01    0.257795051699221460E+02    0.128673841948931861E+00    0.135943960100297356E+00    0.126936168515955194E+01    0.660635448604898556E+02    0.444480607547513396E+00    0.147491423215152295E+01    0.172585334835073256E+01   -0.999999998999999514E+91   -0.471745848408226376E+01    1
   -0.100919797208105918E-02    0.569897742894865320E-01    0.746280775717299782E+00    0.162641146266569052E+02   -0.179327369640386758E+00    0.229320670959042072E+01    0.576413625734312518E+01    0.833343388932067525E-01    0.162263025452000385E+02    0.379805511448481556E-01    0.544615285676010572E+02    0.127232648101837043E+00    0.489082865040798703E-01    0.114233322655040959E+01    0.635032219796739170E+02    0.448514330325672894E+00   -0.228828583538412733E+00    0.221527896868603813E+01   -0.999999998999999514E+91   -0.473079181741559918E+01    1
    0.208830353996467405E-01   -0.349274361274480860E-01    0.848448706408099551E+00    0.266904882368365755E+02    0.812739976333610947E+00    0.296591674996343624E+01    0.300101727994106193E+01    0.654534349864622084E-01    0.148421985004157690E+02   -0.351575309040359704E-01    0.604356530610610889E+02    0.136031810160708422E+00    0.225286979864663311E+00    0.124868514906860462E+01    0.714014707286688122E+02    0.633349375747206622E+00    0.893348947972788077E+00    0.311199782336246722E+01   -0.999999998999999514E+91   -0.474412515074892838E+01    1
    0.236567815004775292E-01    0.541572294322609157E-01    0.715495422885179977E+00    0.151478271961764115E+02    0.330402703660403418E+00    0.448049605063335576E+01    0.592857974640172447E+01    0.130043444190760193E+00    0.157630927514155843E+02   -0.420847507815579058E-02    0.413777421076655898E+02    0.151189963712576370E+00    0.126088091858421653E+00    0.101575376103039905E+01    0.637044658676937416E+02    0.366585654660280258E+00   -0.158124817639651938E+01    0.134909330432228747E+01   -0.999999998999999514E+91   -0.475745848408225669E+01    1
    0.516594733193289843E-01    0.344044869560856184E-01    0.922586626013570221E+00    0.471773714120586476E+02    0.549789173957996202E+00    0.172383471891966589E+01    0.919278736021667342E+01    0.940298830663775925E-01    0.101107153121286473E+02    0.115254995871574839E-02    0.222553722478076708E+02    0.153636272668766033E+00    0.175058884822471339E+00    0.829368908592670762E+00    0.639478748920083717E+02    0.472059264955812852E+00   -0.885347935549147813E+00    0.202361258095283914E+01   -0.999999998999999514E+91   -0.477079181741559566E+01    1
   -0.570611925292555458E-01    0.241296328960680789E-01    0.949550302284039360E+00    0.487489965127842524E+02    0.895451927812658699E+00    0.116235442757155893E+01    0.415122293674759479E+01    0.829429594751930899E-01    0.130182547115589493E+02    0.499269225337160838E-02    0.471702192632040180E+02    0.976956841028761569E-01    0.114288419028077709E+00    0.115155485619558307E+01    0.603217800153167190E+02    0.642335851408436076E+00    0.484660892064865223E+01    0.205770571852772921E+01   -0.999999998999999514E+91   -0.478412515074893374E+01    1
