   -0.219505209798324004E-01   -0.340873108874392983E-01    0.825954830416520180E+00    0.379684866274331867E+02    0.641540102820193692E+00    0.573633726117469545E+00    0.483012771420644071E+01    0.171303186633788379E+00    0.164137244185142492E+02    0.149043562184065850E-01    0.500084243658674055E+02    0.144360155745392765E+00    0.955102152527082526E-01    0.798641148131548517E+00    0.530807260011107331E+02    0.542372195402793134E+00    0.723813997301290257E+00    0.109753693622498294E+01    0.284235001636328455-314
    0.693041838466409467E-02   -0.251485926674702293E-01    0.844110727948862549E+00    0.479347286350388515E+02    0.471500182445424909E+00    0.762090974978581470E+00    0.796296017941449819E+01    0.152135912998430128E+00    0.188459523224120673E+02    0.250970327107619025E-01    0.525593064503024081E+02    0.142103524624255795E+00    0.138711026387918934E+00    0.800778722339599347E+00    0.420417347368949805E+02    0.697377528048066520E+00    0.733669323790809624E+00    0.799390560197767330E+00    0.284272598055714390-314
   -0.724249061340301314E-01    0.851117699530791819E-02    0.846041296319249181E+00    0.533228793713123821E+02    0.102392630223862380E+01    0.513580855775035428E+00    0.459668416753569264E+01    0.755230329018528324E-01    0.149053841307031014E+02    0.307590827713360229E-01    0.484740539218222892E+02    0.124664308035007096E+00    0.158552126638780100E+00    0.885995053604636595E+00    0.905300661977055796E+02    0.401307356651131542E+00    0.225390542898689539E+01    0.132573441790292623E+01    0.267475638810215695-314
   -0.274080819309633558E-01   -0.357261824315257062E-01    0.857078800819458309E+00    0.268531583375487344E+02    0.458110536525183520E+00    0.851092066144170989E+00    0.435962433432312313E+01    0.181454349817219251E+00    0.160019864845849895E+02    0.311904130833436100E-02    0.540486807465758901E+02    0.126315493930845263E+00    0.112611328779114422E+00    0.597463808762906723E+00    0.450605517087329304E+02    0.496396148789681024E+00    0.698496318077735268E+00    0.116279275594611020E+01    0.313565275894621890-314
    0.136218152609386993E-02    0.605634934718384584E-02    0.697021435962595581E+00    0.659368048556617907E+02    0.525737864064911631E+00    0.132277364586583679E+01    0.320210020140326002E+01    0.101344015031560084E+00    0.113542384864707557E+02    0.459182810308327721E-01    0.399166296128911782E+02    0.248912481706893424E-01    0.109207172509683245E+00    0.897301011077837440E+00    0.320136652159620283E+02    0.763182833132837080E+00    0.107082744157095755E+01    0.527350783123911704E+00    0.286524351643200455-314
