Nested Sampling Global Log-Evidence           :    0.196130006949288327E+04  +/-    0.453207506614359157E+00

Dim No.       Mean        Sigma
   1    0.100174697062025757E+02    0.532874699336068947E+01
   2    0.507443186576449268E+01    0.281687309026737109E+01
   3    0.605295141981530804E+01    0.197728355842568559E+01
   4    0.662647542066762962E-01    0.153077661561798950E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.132844987745006371E+02
   2    0.790846669450846029E+01
   3    0.507778053830491238E+01
   4    0.658472001017151864E-01

MAP Parameters
Dim No.        Parameter
   1    0.919924950449638956E+01
   2    0.853444627904065101E+01
   3    0.363876104664239364E+01
   4    0.644704425656605906E-01
