Nested Sampling Global Log-Evidence           :   -0.146071435931707441E+06  +/-    0.120141889953593384E+01

Dim No.       Mean        Sigma
   1    0.114775365863784173E+00    0.182385748042828235E-02
   2    0.124321199232272833E+00    0.142460168605607279E-02
   3    0.878181450076494174E+00    0.132304724861387747E-02
   4    0.847966842224863626E+02    0.332738729864781924E+00
   5    0.144160290168275074E+01    0.194516686054283633E-02
   6    0.161557206072845916E+01    0.123652447338533930E-02
   7    0.500016072955341784E+00    0.151196275225516697E-04

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.115026364999573694E+00
   2    0.123900173707332181E+00
   3    0.878775884911346061E+00
   4    0.846779883762703918E+02
   5    0.144292966535640366E+01
   6    0.161478649978680289E+01
   7    0.500002664453598533E+00

MAP Parameters
Dim No.        Parameter
   1    0.115024456388299959E+00
   2    0.125455597117833551E+00
   3    0.878101198329247490E+00
   4    0.848648811088741581E+02
   5    0.144107118447307037E+01
   6    0.161606564245430318E+01
   7    0.500035581044932842E+00
