Nested Sampling Global Log-Evidence           :    0.355011079799540494E+04  +/-    0.680768702226058897E+00

Dim No.       Mean        Sigma
   1    0.176634401865092117E-04    0.261898619621977362E-03
   2   -0.725073598432902922E-02    0.177206276469971764E-03
   3    0.696704811360230547E+00    0.108053704907795970E-02
   4    0.433540601244500436E+02    0.354810993778441608E+00
   5    0.160186772378551479E+01    0.872541186350988466E-03
   6    0.440441884367452977E-01    0.131628368742542378E-02
   7    0.902688827127678479E+02    0.253969294762014797E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.199346134895445276E-04
   2   -0.715203149483778673E-02
   3    0.695999023500918246E+00
   4    0.432748974796836947E+02
   5    0.160248092441438517E+01
   6    0.435933146445258782E-01
   7    0.900440900373544935E+02

MAP Parameters
Dim No.        Parameter
   1    0.199346134895445276E-04
   2   -0.715203149483778673E-02
   3    0.695999023500918246E+00
   4    0.432748974796836947E+02
   5    0.160248092441438517E+01
   6    0.435933146445258782E-01
   7    0.900440900373544935E+02
