Nested Sampling Global Log-Evidence           :    0.390965071502589899E+04  +/-    0.850636056800716855E+00

Dim No.       Mean        Sigma
   1    0.202827549356896286E+01    0.111556351211516674E-01
   2   -0.785597455801589689E-03    0.395521805886167284E-03
   3   -0.568104169609976719E-03    0.372083108764202555E-03
   4    0.893779871371520263E+00    0.292846030328162543E-02
   5    0.452705735383011074E+02    0.824694684792865784E+00
   6    0.853810482001753579E+00    0.285279637456920532E-01
   7    0.877267976291660645E+00    0.174124060238064170E-01
   8    0.432191567502948804E+01    0.536051314431522097E-01
   9    0.688628135155878840E+00    0.271576598889083313E-02
  10    0.447751873801927118E+02    0.174737187092134205E+00
  11    0.509413024248529800E-01    0.911403553522999546E-03
  12    0.909692505691241848E+02    0.832569061313997882E+00
  13    0.102145342680115422E+00    0.114201916765324651E-02
  14    0.102099027987487212E+00    0.142588718285726799E-02
  15    0.799752102367917828E+00    0.270709335572673479E-02
  16    0.599334596239670176E+02    0.484353110931368291E+00
  17    0.341193049558614903E+00    0.509079637047421193E-02
  18    0.938140322592002973E+00    0.694993248162551012E-02
  19    0.238219597842762632E+01    0.126955735317755697E-01
  20   -0.750989004927473335E-03    0.603638817826787611E-03
  21   -0.178208883226730090E-02    0.639472207951085909E-03
  22    0.160971875870714065E+01    0.314720433359984546E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.201624536274758093E+01
   2   -0.481100147010920728E-03
   3   -0.235149270047526043E-03
   4    0.894968147202714892E+00
   5    0.454529519419149466E+02
   6    0.892439129457442859E+00
   7    0.852183350037978959E+00
   8    0.427143063566665226E+01
   9    0.690229209686023304E+00
  10    0.448452404806299683E+02
  11    0.504759581849784922E-01
  12    0.899778904508952877E+02
  13    0.101084945076994781E+00
  14    0.100798268423704596E+00
  15    0.801888907981250343E+00
  16    0.597964659156210132E+02
  17    0.331755926852864591E+00
  18    0.947863335151701958E+00
  19    0.240318551474350528E+01
  20   -0.556250351229500015E-03
  21   -0.188640001824173331E-02
  22    0.160652689785464098E+01

MAP Parameters
Dim No.        Parameter
   1    0.202890147484564931E+01
   2   -0.136314886000135724E-02
   3   -0.586649534679643727E-03
   4    0.895485368882096844E+00
   5    0.449195807091261656E+02
   6    0.797489987820307222E+00
   7    0.912114593227595361E+00
   8    0.444285024749686475E+01
   9    0.690264812586969478E+00
  10    0.447825723656545520E+02
  11    0.509916126567463088E-01
  12    0.913923511292868227E+02
  13    0.101996882071207870E+00
  14    0.102586029788958283E+00
  15    0.799591309731828348E+00
  16    0.601314304473907484E+02
  17    0.348210162449323402E+00
  18    0.922228915388482395E+00
  19    0.236735120771661167E+01
  20   -0.912065219637084985E-03
  21   -0.107643681646712097E-02
  22    0.160920863211092513E+01
