    0.885390049254978884E+00    0.999119192981977822E+00    0.999842155586726400E+00    0.895161031344938518E+00    0.789447034043153639E+00    0.999691404736197442E+00    0.921777093446619289E+00    0.266706659500357268E-01    0.243623257149564731E-01    0.988208391801259411E+00    0.399449766733990852E+00    0.999662525987275896E+00    0.202705017962552414E+00    0.911667700571338058E+00   -0.120241305060910236E+06
    0.890272596731008448E+00    0.998741936304461952E+00    0.999559213001897207E+00    0.936821631584399017E+00    0.791432638359519269E+00    0.999939722483162208E+00    0.909083860287060452E+00    0.240472998545191163E-01    0.156528760047905321E-01    0.973033130755926678E+00    0.814038636545859201E-01    0.995967135792894531E+00    0.207812891275746203E+00    0.846721859315112790E+00   -0.120241093242992880E+06
    0.884185388519629245E+00    0.999158380197781248E+00    0.999802274317940110E+00    0.264856957391998049E+00    0.787166609114680504E+00    0.999938754917991335E+00    0.917171911178167876E+00    0.246420562662293223E-01    0.153280990168162094E-01    0.982755346618944925E+00    0.427195623093993060E+00    0.998263153082017296E+00    0.211779523569218198E+00    0.807207081996889064E+00   -0.120240400845710989E+06
    0.886867480827788435E+00    0.999975982591505996E+00    0.999529311957507605E+00    0.367765710264673307E+00    0.796156749078446802E+00    0.999948630007669315E+00    0.903924921779491686E+00    0.257738621717238173E-01    0.247668775371164274E-01    0.929956032968068946E+00    0.140811961294520199E+00    0.998591166617489701E+00    0.204125892057312214E+00    0.888100834127140915E+00   -0.120239359042335898E+06
    0.886821744170255499E+00    0.998894308030752742E+00    0.999861205035984524E+00    0.726226283449957072E-01    0.792357321732119479E+00    0.999804115550719019E+00    0.901395562517891213E+00    0.248797216249627071E-01    0.202867886771324231E-01    0.934658894662135920E+00    0.595477799715487977E+00    0.999594836090197947E+00    0.201504366510084160E+00    0.964048647560528327E+00   -0.120239269548386917E+06
    0.888172555278306408E+00    0.999349066053136781E+00    0.999694728960348722E+00    0.950893800859265448E+00    0.788888864251092503E+00    0.999899776651276495E+00    0.923954685550071653E+00    0.304114716846400970E-01    0.211429035388426383E-01    0.968587946738588945E+00    0.471440905525819867E-01    0.999459528235244976E+00    0.202291398353231344E+00    0.999882085212648097E+00   -0.120238537563067250E+06
    0.888531809290575736E+00    0.998646383904567614E+00    0.999731047562783193E+00    0.481233949034330366E+00    0.794015932661661816E+00    0.999852389103676797E+00    0.899133479457028040E+00    0.272871512032305773E-01    0.146687255160393298E-01    0.966217386153865210E+00    0.563584385364054974E+00    0.998788650672870260E+00    0.204936409394403468E+00    0.911809495462338693E+00   -0.120237940567869620E+06
    0.884812387365551012E+00    0.999713803731871686E+00    0.999492095884669474E+00    0.665983641757785461E+00    0.794382444202056393E+00    0.999954657205169406E+00    0.896962140323575352E+00    0.257335588718880723E-01    0.229900370332339413E-01    0.973404432102821016E+00    0.570860912894422423E+00    0.999294414379650831E+00    0.206154170747092691E+00    0.907263234674305141E+00   -0.120237846870959620E+06
    0.881751863499700916E+00    0.998230692471408831E+00    0.999952334325846626E+00    0.571046648496412249E-01    0.798738198511216302E+00    0.999987575835766473E+00    0.899443711311120775E+00    0.205751061857981157E-01    0.181394030014834749E-01    0.981574058840851471E+00    0.523864029824739230E+00    0.996156117976174316E+00    0.206300730416548367E+00    0.854948281684172140E+00   -0.120237742050959074E+06
    0.885518730271059873E+00    0.999813471280568633E+00    0.999239272592413852E+00    0.656860871466024898E+00    0.795704036392616332E+00    0.999933045220160577E+00    0.898423751705190732E+00    0.231350841085385395E-01    0.134421737754292902E-01    0.998156941608633330E+00    0.920238549299407516E-01    0.998403055756029723E+00    0.204838529490486865E+00    0.930072648993898521E+00   -0.120237636941944089E+06
