    0.780858099460601807E+00    0.155963063240051270E+00    0.465131998062133789E-01    0.715361833572387695E-01    0.111645996570587158E+00    0.776076853275299072E+00    0.224728643894195557E+00    0.516294598579406738E+00    0.177665829658508301E+00    0.310589790344238281E+00    0.177292346954345703E+00    0.575792133808135986E+00    0.924505949020385742E+00    0.501919806003570557E+00   -0.999999998999999514E+91   -0.431745848408226340E+01    1
    0.501889348030090332E+00    0.563924133777618408E+00    0.275284469127655029E+00    0.157310843467712402E+00    0.673595666885375977E+00    0.902487158775329590E+00    0.749412178993225098E+00    0.584690570831298828E+00    0.275186002254486084E+00    0.282833576202392578E+00    0.221445620059967041E+00    0.104712903499603271E+00    0.523320376873016357E+00    0.807622671127319336E+00   -0.999999998999999514E+91   -0.433079181741559527E+01    1
    0.710894405841827393E+00    0.637874007225036621E+00    0.694224417209625244E+00    0.206911802291870117E+00    0.822066545486450195E+00    0.220874547958374023E-01    0.972884297370910645E-01    0.677471399307250977E+00    0.767013132572174072E+00    0.313332080841064453E-01    0.814512729644775391E+00    0.783034145832061768E+00    0.233641505241394043E+00    0.809761047363281250E+00   -0.999999998999999514E+91   -0.434412515074892802E+01    1
    0.915819108486175537E+00    0.514215230941772461E+00    0.684518575668334961E+00    0.635600924491882324E+00    0.122236847877502441E+00    0.577808380126953125E+00    0.675821304321289062E-02    0.786024987697601318E+00    0.608897984027862549E+00    0.232941508293151855E-01    0.287763476371765137E-01    0.332174897193908691E+00    0.443102121353149414E+00    0.666058659553527832E-01   -0.999999998999999514E+91   -0.435745848408225900E+01    1
    0.439400076866149902E+00    0.316460251808166504E+00    0.103164255619049072E+00    0.331658244132995605E+00    0.418320298194885254E-01    0.836220681667327881E+00    0.593919336795806885E+00    0.314020633697509766E+00    0.616164982318878174E+00    0.123350143432617188E+00    0.785742521286010742E+00    0.618803203105926514E+00    0.384009122848510742E+00    0.974002420902252197E+00   -0.999999998999999514E+91   -0.437079181741559353E+01    1
    0.999418258666992188E+00    0.990235745906829834E+00    0.463312864303588867E-02    0.651503205299377441E-01    0.156927764415740967E+00    0.549293875694274902E+00    0.160590052604675293E+00    0.260849058628082275E+00    0.991121113300323486E+00    0.639734089374542236E+00    0.411710083484649658E+00    0.631646871566772461E+00    0.581503570079803467E+00    0.185193061828613281E+00   -0.999999998999999514E+91   -0.438412515074892628E+01    1
    0.693303883075714111E+00    0.882084906101226807E+00    0.191909372806549072E+00    0.880594432353973389E+00    0.258611977100372314E+00    0.166695713996887207E+00    0.427259683609008789E+00    0.207734107971191406E-01    0.121790170669555664E+00    0.213990688323974609E+00    0.425470530986785889E+00    0.890374779701232910E+00    0.113521397113800049E+00    0.312770605087280273E+00   -0.999999998999999514E+91   -0.439745848408225992E+01    1
    0.636923670768737793E+00    0.321314513683319092E+00    0.969510078430175781E+00    0.700647056102752686E+00    0.231318056583404541E+00    0.110786914825439453E+00    0.867768824100494385E+00    0.970975577831268311E+00    0.499615609645843506E+00    0.730773806571960449E+00    0.193140566349029541E+00    0.386791467666625977E+00    0.320179402828216553E+00    0.461101531982421875E-01   -0.999999998999999514E+91   -0.441079181741559356E+01    1
    0.915765047073364258E+00    0.311382830142974854E+00    0.429705321788787842E+00    0.452366888523101807E+00    0.533801794052124023E+00    0.328849434852600098E+00    0.431579709053039551E+00    0.268483757972717285E+00    0.436795353889465332E-01    0.605071187019348145E-01    0.491923928260803223E+00    0.106200516223907471E+00    0.253222346305847168E+00    0.511710405349731445E+00   -0.999999998999999514E+91   -0.442412515074892276E+01    1
    0.802722930908203125E+00    0.103826403617858887E+00    0.607842981815338135E+00    0.456084012985229492E+00    0.913088977336883545E+00    0.120369970798492432E+00    0.472395181655883789E+00    0.369974613189697266E+00    0.359390795230865479E+00    0.681325793266296387E-01    0.613418221473693848E+00    0.763277113437652588E+00    0.692422807216644287E+00    0.726074278354644775E+00   -0.999999998999999514E+91   -0.443745848408225729E+01    1
