galaxies_lens_mass_centre_0,galaxies_lens_mass_centre_1,galaxies_lens_mass_elliptical_comps_0,galaxies_lens_mass_elliptical_comps_1,galaxies_lens_mass_einstein_radius_value,galaxies_source_pixelization_shape_0,galaxies_source_pixelization_shape_1,galaxies_source_regularization_coefficient,log_likelihood,log_prior,log_posterior,weights
0.023034981573989033,-0.08635184448879515,-0.1929556563628366,-0.13552687162087707,1.3723606822513181,44.98994546891258,38.439782426941434,186014.98304568394,-233733.93086810125,2.655176616259239,-233731.275691485,0.0
-0.07626458919240153,-0.0011144799406215193,-0.14702819269698195,0.3499750041946111,1.7051608618501253,31.156606851250114,29.369869742637086,163807.2175152645,-233731.90849100778,2.456992829748155,-233729.45149817804,0.0
0.014306750971978437,0.023346861571670277,0.09843801042791331,0.0629140969700949,1.7185553256619341,44.5825328630477,33.39235412143006,166303.71513781577,-233731.5763796469,0.24283448634188406,-233731.33354516057,0.0
0.003820525277046696,-0.0860984415546301,-0.0787684590911086,-0.15441273762375213,1.3682603292650137,42.80014986271719,40.43501307122982,94862.31886839491,-233731.54765273587,2.1811717213262374,-233729.36648101456,0.0
0.04738492821680207,0.08533294538117375,-0.5033762619160691,-0.019854845848957508,1.5924332854419885,40.07518961688291,23.066519822640167,841436.9937966809,-233730.87839624746,4.45282263400136,-233726.42557361347,0.0
0.024532282485496434,-0.12017659809867459,-0.018806566433913263,0.008218538601890585,1.1937497478753942,36.82840021741053,29.054146797483654,13454.751542928703,-233725.6490898756,3.7832031241966333,-233721.86588675142,0.0
-0.08485549069880319,0.027771779806958437,0.11149578846813954,-0.32114860945618756,1.4079723876590173,40.98948643575116,36.87104163689989,11159.5275446813,-233719.29809532524,2.291780010057935,-233717.00631531517,0.0
0.08780524986195477,0.03348944525348816,-0.4504589621924041,0.3175956531664835,1.5801387974277814,27.600992574724838,23.23953185194261,9283.264620254344,-233717.77032731523,4.50909808899517,-233713.26122922622,0.0
0.046251765995658715,-0.003795845883629781,0.6585347238432889,0.7562082335807818,1.5154890054913484,21.661879646722344,33.56546934639776,5136.859849044704,-233688.96629339684,4.920930127294585,-233684.04536326954,0.0
-0.010911670034357777,-0.10087675755984218,-0.4362393963187716,0.3286511908668312,2.2881195254592095,20.614642720575088,31.224526015634808,3134.424671077541,-233594.36003741634,6.264146700154179,-233588.09589071618,0.0
-0.041527884287580794,-0.09143161811386057,0.5114230495835421,0.7184875350281102,1.658711844417533,30.413531399377124,30.175994613314238,1146.4846921659023,-232820.5442590763,5.546266043229894,-232814.99799303306,0.0
0.06191188720185209,-0.035231352807916554,0.3556948756936269,0.04427767399197586,2.081412320167602,21.23795202011356,24.437146922087745,939.9871864510852,-232164.14054002578,1.9451807274472317,-232162.19535929832,0.0
0.030026419307293824,0.001554322165462065,0.3095757349144097,0.42583704268390904,0.8591731899293603,39.150859171287514,42.285938206820255,188.4930924960295,-212273.2979888605,3.006795374739946,-212270.29119348575,0.0
0.04439026807580197,-0.035695966646178114,-0.21390302018900645,0.4818276212685895,1.377692910499915,34.07015784731327,27.002625584617792,188.49151304738186,-206733.39084420816,2.962678712909677,-206730.42816549525,0.0
0.03198072551305944,0.010836157431197521,-0.35041885354109825,-0.14734572843528146,1.4818147135280553,28.450810658300032,44.595296582260005,132.31012235591456,-184322.59849303254,1.9444437572808189,-184320.65404927527,0.0
0.007159820387059798,0.02639924413325361,0.27180509163231437,0.10142385038742413,0.6661571216078492,43.07307541830957,37.23828137750097,89.58645964668705,-176590.62373200117,2.983875933823188,-176587.63985606734,0.0
0.030246766611915228,-0.06592155840590308,0.2320539592818186,0.43912883216722665,1.8067408738701738,31.077149824253777,23.624510399340338,98.4704147876324,-160284.5021233215,2.308908056485483,-160282.193215265,0.0
0.037153053390311906,0.03678880961383914,0.4633173456704288,-0.023816571785283954,2.1911239792136223,30.492296784115258,31.49447078794926,17.131828811200872,-153361.52901301405,2.1449007811521814,-153359.3841122329,0.0
-0.03864988291790075,0.06833213037977945,0.11658102906951988,-0.04861681248080173,2.0760266446968143,24.226305049946767,26.48389978299118,0.05715303399555136,-129420.73285460613,19.44431261234195,-129401.2885419938,0.0
0.03376076410461516,0.026919421058751444,0.4914508932164353,-0.18401556020915963,1.8780826244303013,44.02090134133692,33.93103632712615,44.170404418126815,-105862.58359586578,1.3674429272578437,-105861.21615293852,0.0
-0.04460421013848576,-0.046268259045794805,-0.065872856123347,-0.1288817891496664,1.0741341484005091,21.00261479221781,34.79271657954865,3.72661137892337e-05,-75264.9029251179,26836.154142628082,-48428.74878248982,0.0
0.004696580973088034,-0.04550464991281772,0.44139965040015194,0.06605036041216417,1.2599825556480488,23.71625142009008,21.88939736911879,2.1516536124466472e-05,-57322.96333291569,46477.09114094411,-10845.872191971583,0.0
0.007504073771167448,-0.056342663381971095,-0.2920110056540659,-0.01630251924489194,1.705724615340406,37.2710661051769,36.620155792932536,2.8458825211274115,-51706.35528597896,2.2774556663962007,-51704.07783031257,0.0
0.06212951744258425,0.053826229454159824,-0.15603717073396364,-0.24567844196402383,1.3336687613771165,28.26008394074362,25.322742334436832,0.017104343287027108,-44913.51677476033,60.97503265112679,-44852.5417421092,0.0
