    0.808714032173156738E+00    0.318971693515777588E+00    0.128701388835906982E+00    0.916820108890533447E+00    0.462448239326477051E+00    0.356100440025329590E+00    0.583002984523773193E+00   -0.999999998999999514E+91   -0.340101220333519727E+01    1
    0.779572129249572754E-01    0.184262156486511230E+00    0.648378133773803711E+00    0.899764120578765869E+00    0.333424210548400879E+00    0.276045978069305420E+00    0.744494736194610596E+00   -0.999999998999999514E+91   -0.343434553666853093E+01    1
    0.999360442161560059E+00    0.717717587947845459E+00    0.647040605545043945E+00    0.119720458984375000E+00    0.169059395790100098E+00    0.487903535366058350E+00    0.475396156311035156E+00   -0.999999998999999514E+91   -0.346767887000186459E+01    1
    0.481148660182952881E+00    0.722721159458160400E+00    0.798271656036376953E+00    0.206523478031158447E+00    0.955075800418853760E+00    0.295305848121643066E-01    0.722568392753601074E+00   -0.999999998999999514E+91   -0.350101220333519692E+01    1
    0.695651113986968994E+00    0.118303716182708740E+00    0.215628147125244141E-01    0.663071215152740479E+00    0.905150115489959717E+00    0.395244598388671875E+00    0.771099925041198730E-01   -0.999999998999999514E+91   -0.353434553666853013E+01    1
    0.227354168891906738E+00    0.219585776329040527E+00    0.564794719219207764E+00    0.370328485965728760E+00    0.810905098915100098E-01    0.329160511493682861E+00    0.321898698806762695E+00   -0.999999998999999514E+91   -0.356767887000186423E+01    1
    0.238517165184020996E+00    0.829999506473541260E+00    0.522562742233276367E+00    0.410861015319824219E+00    0.804934442043304443E+00    0.845833420753479004E+00    0.761212348937988281E+00   -0.999999998999999514E+91   -0.360101220333519745E+01    1
    0.690179169178009033E+00    0.649600744247436523E+00    0.739220559597015381E+00    0.185435533523559570E+00    0.801723182201385498E+00    0.857631862163543701E+00    0.913636088371276855E-01   -0.999999998999999514E+91   -0.363434553666853066E+01    1
    0.469735264778137207E+00    0.876589894294738770E+00    0.941563367843627930E+00    0.628821492195129395E+00    0.656071782112121582E+00    0.374972164630889893E+00    0.101704895496368408E+00   -0.999999998999999514E+91   -0.366767887000186432E+01    1
    0.198698580265045166E+00    0.534704685211181641E+00    0.891564667224884033E+00    0.463614046573638916E+00    0.981037557125091553E+00    0.226057112216949463E+00    0.897130966186523438E-01   -0.999999998999999514E+91   -0.370101220333519754E+01    1
    0.536369800567626953E+00    0.399974167346954346E+00    0.473471879959106445E+00    0.826806724071502686E+00    0.992865025997161865E+00    0.464471578598022461E+00    0.370869338512420654E+00   -0.999999998999999514E+91   -0.373434553666852986E+01    1
    0.247740268707275391E+00    0.674880743026733398E-01    0.695552408695220947E+00    0.641504943370819092E+00    0.757658660411834717E+00    0.216534793376922607E+00    0.610135436058044434E+00   -0.999999998999999514E+91   -0.376767887000186352E+01    1
    0.577782928943634033E+00    0.591836094856262207E+00    0.831409513950347900E+00    0.330481946468353271E+00    0.151267230510711670E+00    0.417546510696411133E+00    0.721790850162506104E+00   -0.999999998999999514E+91   -0.380101220333519718E+01    1
