    0.994855296518097343E+00    0.975424340558841085E+00    0.802536869807947695E+00    0.399241509591521937E+00    0.431685699475823026E+00    0.991124042410554518E+00    0.934607934538884688E+00    0.121657554505979454E+00    0.701479940170551264E-01    0.457546762044985289E+00    0.706912624679412849E+00    0.839205386440338846E-01    0.291264377128086949E+00    0.937642734921991572E+00    0.210470496174382862E-01    0.997464121239951207E+00    0.172374287335910108E-02    0.859509117611770623E+00    0.962667610015859737E-01    0.310825457156910998E-01    0.969550992196145711E+00    0.703035717891115908E-01    0.994863861082524781E+00    0.998834870765565097E+00    0.502451309008332347E+00    0.927192008543800905E+00    0.773115826389865618E-01   -0.995728722155780706E+05
    0.994026038648029076E+00    0.968703428004944911E+00    0.800189207925340651E+00    0.367756808810101921E+00    0.436873312796213886E+00    0.992549358734037712E+00    0.922302131611779541E+00    0.124856149622830842E+00    0.523223116804840058E-01    0.503803270397575442E+00    0.713503850956401342E+00    0.907210844899225127E-01    0.287490608648179991E+00    0.938682991222026253E+00    0.127873413880518622E+00    0.997919902848154905E+00    0.161771846531868916E-02    0.654169405088211864E+00    0.935941113461169066E-01    0.318350386608315314E-01    0.968204711906394455E+00    0.347154610444752043E-01    0.994358534212524403E+00    0.998594869855152667E+00    0.502274439046230481E+00    0.927737664000413131E+00    0.759338602838945803E-01   -0.995722750515480293E+05
    0.993689395262824071E+00    0.973512156776299320E+00    0.795724262983771857E+00    0.345198964649775730E+00    0.434759987496359301E+00    0.987961389916364063E+00    0.933490606519210120E+00    0.131889768594044027E+00    0.185076865101385796E-01    0.483210147323342221E+00    0.833319539663418096E+00    0.110803965168340485E+00    0.298207518634233115E+00    0.935584637022363053E+00    0.253107207954250291E+00    0.996739344317122744E+00    0.135101646355353044E-02    0.668507773646508374E+00    0.923667495505644254E-01    0.306621082173135218E-01    0.964832745022566662E+00    0.370814908214113503E-01    0.994041465690044257E+00    0.998621366040111536E+00    0.502067330723644623E+00    0.926555367802019525E+00    0.741545809073738960E-01   -0.995721744467915996E+05
    0.991722490166641157E+00    0.974444884611720630E+00    0.795794139192708472E+00    0.369812874564216909E+00    0.431151881784483548E+00    0.989357719808916181E+00    0.934125408280491509E+00    0.125837512495550585E+00    0.470304033785890821E-01    0.483968663994296500E+00    0.775050551703291069E+00    0.100642207524245922E+00    0.298644084522723730E+00    0.937137383069721608E+00    0.169069739817642783E+00    0.997343765622641376E+00    0.149910385854963926E-02    0.738668089515016058E+00    0.946297629069992458E-01    0.308013627767085990E-01    0.967788407261452321E+00    0.480886677532420467E-01    0.994005979272058138E+00    0.998743770338587966E+00    0.502355017454635067E+00    0.926737028623680903E+00    0.778461186803404287E-01   -0.995720312175314029E+05
    0.996457934938580925E+00    0.967721716477442429E+00    0.798126696467119978E+00    0.404779475823962731E+00    0.435778492594517841E+00    0.997511713076652873E+00    0.926809115684798401E+00    0.129001377026775832E+00    0.898898172425573877E-01    0.461682637228921833E+00    0.561794721637383532E+00    0.743782530172601986E-01    0.267320656965895020E+00    0.939263128723168417E+00    0.154652611703472415E+00    0.998073591026928608E+00    0.139900161279677641E-02    0.807142480991103639E+00    0.945558231697267437E-01    0.297044811710061897E-01    0.971849334357218986E+00    0.872365334163015954E-02    0.994647459260710964E+00    0.998603719755608354E+00    0.502323442799501918E+00    0.926446164006561323E+00    0.754760103245896014E-01   -0.995716998555292521E+05
    0.991702928529232142E+00    0.971295847361034359E+00    0.789374723503315501E+00    0.365584607301894793E+00    0.432436903465935385E+00    0.991959761260636785E+00    0.929923477961485778E+00    0.124891335878580256E+00    0.475505021721286045E-01    0.500409253379565211E+00    0.716699299650555011E+00    0.992729228046131396E-01    0.295380580598969433E+00    0.939372296513051208E+00    0.228378566286742885E+00    0.997686610550635899E+00    0.128430447578498975E-02    0.701966409390532786E+00    0.941878726650940135E-01    0.303796934487854040E-01    0.968716644261667592E+00    0.195996192104695918E-01    0.993556526264519846E+00    0.998638952459013129E+00    0.502298412676886019E+00    0.927364927025539520E+00    0.764802892674165263E-01   -0.995715203899075859E+05
    0.995106421895896820E+00    0.974817757311228661E+00    0.799575120228877334E+00    0.361380676453353922E+00    0.433146768643997482E+00    0.986636916336470882E+00    0.938574911858571115E+00    0.126971704740308111E+00    0.296418494422159007E-01    0.493571133254271155E+00    0.838377688824124001E+00    0.107308256935713622E+00    0.300639609312634837E+00    0.935692436388801507E+00    0.180494815692400112E+00    0.996911884784984159E+00    0.184195440770753096E-02    0.697642403884593421E+00    0.927345476365844384E-01    0.312137315470623483E-01    0.964655240007389003E+00    0.369169159690173609E-01    0.994471924062630852E+00    0.998629595369461498E+00    0.502211424655267913E+00    0.925531041875791827E+00    0.763226445960872579E-01   -0.995714472324416274E+05
    0.994313972754773734E+00    0.969016632255750077E+00    0.797086342403959147E+00    0.420875793323729097E+00    0.431755626991379482E+00    0.995375237841810812E+00    0.933841113217051766E+00    0.126556436577530407E+00    0.101525245571293332E+00    0.470132337279383861E+00    0.623083579602930593E+00    0.778355175684317807E-01    0.274904909577665224E+00    0.938219184401150375E+00    0.135633072829844104E+00    0.998174786462696750E+00    0.165582253430121258E-02    0.824744759417327500E+00    0.949759031689557803E-01    0.300284472643079885E-01    0.971586382775343704E+00    0.203042376074377764E-01    0.994813166238953661E+00    0.998724267365814100E+00    0.502614002365391888E+00    0.926298986714361949E+00    0.761664537308806289E-01   -0.995714329468081560E+05
    0.994416964126564551E+00    0.968036651685338367E+00    0.799088374956424929E+00    0.359080571543591298E+00    0.435125160586730175E+00    0.994010913942897978E+00    0.930074162369448509E+00    0.123779470704801109E+00    0.450861479145014607E-01    0.499185626250783665E+00    0.741136998099677591E+00    0.981398109406553948E-01    0.283679242363720330E+00    0.937495184663704073E+00    0.188459160458521929E+00    0.997552324683743441E+00    0.172431737903230202E-02    0.645901675500439865E+00    0.921712968504395241E-01    0.300286838832739510E-01    0.967594114031839037E+00    0.293089923087615084E-01    0.994001967541645493E+00    0.998519555575561601E+00    0.502321426294959350E+00    0.927794623988854039E+00    0.752938846497016451E-01   -0.995713416206707334E+05
    0.992118531552162786E+00    0.968342750784943251E+00    0.802101652170172597E+00    0.384296801048210512E+00    0.438500118897622582E+00    0.984076057397836546E+00    0.921083298531268801E+00    0.120348386954251763E+00    0.458330932348401457E-01    0.516115402754867114E+00    0.741460290413648471E+00    0.952806644271190217E-01    0.294269982845264677E+00    0.934413151888109694E+00    0.181530231300520345E+00    0.997748863352027726E+00    0.135055505263177765E-02    0.666002999546610575E+00    0.936296949072034090E-01    0.334221575234864704E-01    0.964440375803118033E+00    0.373616058780689639E-01    0.995263660783353377E+00    0.998935234213087164E+00    0.502164169392031234E+00    0.926806304354850896E+00    0.751480986228074410E-01   -0.995713126156064536E+05
    0.992555085132070802E+00    0.974701379717292760E+00    0.799927751566953726E+00    0.371471853065955981E+00    0.430790834347389018E+00    0.989026555723104273E+00    0.941523538306959229E+00    0.121527635448743843E+00    0.403514111837189743E-01    0.488858475601695874E+00    0.814849308989690213E+00    0.105399230483258416E+00    0.298541187504236305E+00    0.935691117667488248E+00    0.156740891146763456E+00    0.997038092801604270E+00    0.188111319700660700E-02    0.732693287502036217E+00    0.934209683102581734E-01    0.308416538226592048E-01    0.965588494417439769E+00    0.524799429039224247E-01    0.994377744198484015E+00    0.998669588458528268E+00    0.502235152220007031E+00    0.927005856632667991E+00    0.771006004862009875E-01   -0.995711644532384380E+05
    0.992514971130549650E+00    0.973614827178550080E+00    0.796685692962746161E+00    0.354051909778029583E+00    0.433670106469695671E+00    0.989607647529195056E+00    0.935574216489821975E+00    0.126300430314128825E+00    0.224943552017203147E-01    0.467023607360185056E+00    0.788052399491331768E+00    0.107257021789765122E+00    0.294787647578724610E+00    0.934989862316253917E+00    0.242125943964388968E+00    0.996697308019404926E+00    0.135456179214601177E-02    0.737140165898279243E+00    0.928213793341982479E-01    0.301988156447515928E-01    0.965525987067808455E+00    0.489493912545009846E-01    0.994201426924722909E+00    0.998662575930187923E+00    0.501993416844824791E+00    0.926487468553963134E+00    0.751131989751240847E-01   -0.995711105337628542E+05
    0.994797849883571006E+00    0.981572221681412782E+00    0.798854548116648355E+00    0.406784539703134940E+00    0.430595520640999541E+00    0.985823549487870876E+00    0.944386982599412672E+00    0.126792963295946637E+00    0.565655039560201828E-01    0.459844630099991880E+00    0.733207914186708165E+00    0.936636344352975714E-01    0.301490434371980753E+00    0.936780189623522497E+00    0.796199586374041340E-01    0.996753244334528055E+00    0.139020702654124887E-02    0.889559109482106147E+00    0.977350517099925126E-01    0.314233053730230277E-01    0.967030893046458617E+00    0.520712391953646256E-01    0.994621219198369877E+00    0.998904109426950848E+00    0.501959421417060736E+00    0.926668600836347722E+00    0.770776744352733856E-01   -0.995710796208357206E+05
    0.992778837648903623E+00    0.970559303045744115E+00    0.800455316749120627E+00    0.345373301851680581E+00    0.435701122739631908E+00    0.989972876944754887E+00    0.930465815530381102E+00    0.122272055514839495E+00    0.183941383501529110E-01    0.482318292916719182E+00    0.783256474583766682E+00    0.107155694819836639E+00    0.291486100433894613E+00    0.934650783614498604E+00    0.254826967758691625E+00    0.996926475599317352E+00    0.163080288920007185E-02    0.681473676280602736E+00    0.910994967786908222E-01    0.308262963901395765E-01    0.964830866069462223E+00    0.374891016936276522E-01    0.994512962295054814E+00    0.998541736967305527E+00    0.501954127313412823E+00    0.925679906014284626E+00    0.747731268222749518E-01   -0.995709806793786265E+05
    0.992581963035865433E+00    0.970048956543199448E+00    0.795556433482253911E+00    0.340644885246201568E+00    0.436408719006193990E+00    0.988725488247896411E+00    0.923939513763287645E+00    0.132111492776227774E+00    0.251883536437038369E-01    0.481962280607316385E+00    0.775684755744552867E+00    0.106339868503627602E+00    0.291424006353310228E+00    0.935417921832600974E+00    0.289964676493532469E+00    0.997119075303104174E+00    0.980116073921832474E-03    0.649113931604941463E+00    0.924819842821597848E-01    0.303988240649905178E-01    0.965914932103164481E+00    0.327590833291993636E-01    0.993870187674913419E+00    0.998722839809326191E+00    0.502172809975366841E+00    0.926983092948602483E+00    0.754779345210724456E-01   -0.995708902523764555E+05
    0.993334584478995808E+00    0.972914608215748378E+00    0.793505494528505384E+00    0.349999400907928748E+00    0.434833223586534923E+00    0.987969833722814550E+00    0.936123784957005434E+00    0.125631348564907264E+00    0.144113819378914251E-01    0.500288390469814770E+00    0.816465083328436370E+00    0.110129270007486069E+00    0.301216273520140077E+00    0.936165787680378503E+00    0.245396417382712617E+00    0.996902870178221767E+00    0.148048315548190501E-02    0.659731196796790709E+00    0.926120734849846527E-01    0.304829533184869834E-01    0.964797361710215795E+00    0.362561517932221064E-01    0.993887426835173948E+00    0.998628520502874428E+00    0.502073424962415915E+00    0.926201800566561650E+00    0.756556941831897367E-01   -0.995708275204862875E+05
    0.995649578457678874E+00    0.977402575935818585E+00    0.795112962728862449E+00    0.357973980163214800E+00    0.430896465241720650E+00    0.987774806195311883E+00    0.947206729076588094E+00    0.129707962295973867E+00    0.214232445941938479E-01    0.471596849599860257E+00    0.851576195443219941E+00    0.112572458456247082E+00    0.302134429945034366E+00    0.935628509684247156E+00    0.213767314731036939E+00    0.996377478966126162E+00    0.163708471098711838E-02    0.752040274680034759E+00    0.930766830739366419E-01    0.294427798168667848E-01    0.964650455125998119E+00    0.411356242142056280E-01    0.993984095192822159E+00    0.998629624074446220E+00    0.502181201200603500E+00    0.926484241260782437E+00    0.752318316548779009E-01   -0.995707900441318488E+05
    0.995899948547946057E+00    0.979486050878404457E+00    0.792790193387453046E+00    0.390427118621412883E+00    0.430742027643820746E+00    0.986170175692923978E+00    0.949439107283581385E+00    0.126635308946650288E+00    0.398803860870420440E-01    0.465170091257004925E+00    0.764108316865546588E+00    0.104011417916802101E+00    0.300650781421820668E+00    0.935993464123669572E+00    0.186675428431113399E+00    0.996371546102668315E+00    0.122960202520014448E-02    0.857662978701114742E+00    0.957598175927820705E-01    0.300272861345543401E-01    0.965005627470373328E+00    0.365827342296552102E-01    0.994300988550454234E+00    0.998847655069372453E+00    0.501926641538733787E+00    0.927406271310958652E+00    0.747208815773017926E-01   -0.995707765409583662E+05
    0.994437972495834765E+00    0.967329498850368896E+00    0.797099588023683192E+00    0.357935164371265435E+00    0.434394185924908194E+00    0.996107840107037457E+00    0.930826256634025628E+00    0.126307928267660019E+00    0.505300534166017584E-01    0.496908427435004740E+00    0.731459096465358671E+00    0.968816457966028277E-01    0.281247173847801568E+00    0.938368748174750911E+00    0.201206533994721021E+00    0.997715506613482517E+00    0.178911234215734004E-02    0.640995104338510147E+00    0.918978610224734926E-01    0.294977593516263376E-01    0.968726754864632444E+00    0.228380869961341687E-01    0.993810108522390712E+00    0.998440986766863436E+00    0.502434440484244460E+00    0.927283922551143114E+00    0.760379197126940243E-01   -0.995707629677638324E+05
    0.990806601533871789E+00    0.975239393695785162E+00    0.794979260766315643E+00    0.391470555949729182E+00    0.432442028276126766E+00    0.982812239946193045E+00    0.939002478644447858E+00    0.122651550013765737E+00    0.414820188272316537E-01    0.496341610217441942E+00    0.819416476736061328E+00    0.103671796953114306E+00    0.304364009457928630E+00    0.933645765165520225E+00    0.183410169119587296E+00    0.996985427382698464E+00    0.131564610304889511E-02    0.749154673158752171E+00    0.953644401206012182E-01    0.315150280132017457E-01    0.965259345914878386E+00    0.621663502642160123E-01    0.994555335657529294E+00    0.999060273753167083E+00    0.502248632751063795E+00    0.926022543285760502E+00    0.757782367781723865E-01   -0.995707551410231827E+05
    0.993270032670597769E+00    0.964536210062100774E+00    0.796643431715843287E+00    0.395489705060974639E+00    0.435326253132166496E+00    0.996213780185970288E+00    0.923978971607787192E+00    0.126233196697622202E+00    0.810843256423487424E-01    0.486460838778200788E+00    0.626854972091458795E+00    0.827384291917680342E-01    0.274723037902333933E+00    0.938144577992952367E+00    0.195618376517494308E+00    0.998378100833930082E+00    0.149288486312687475E-02    0.717870706406536052E+00    0.933118556143956862E-01    0.301770850834849162E-01    0.970393049210363179E+00    0.147928663674504485E-01    0.994536893046355730E+00    0.998637583863517753E+00    0.502571802872061602E+00    0.927282397648669376E+00    0.758597324543519858E-01   -0.995707271464843216E+05
    0.992127576489325147E+00    0.970154515044578725E+00    0.792635648225230693E+00    0.359707996267150332E+00    0.435585980675210538E+00    0.992330633663744965E+00    0.926766827376942270E+00    0.133545407996798843E+00    0.446625258423139909E-01    0.494454564934785568E+00    0.737520901472812573E+00    0.986931073193217240E-01    0.289626991956565161E+00    0.938230606183968918E+00    0.245446806137557844E+00    0.997610287300653265E+00    0.126786078914521098E-02    0.646975286628546975E+00    0.933331424568350360E-01    0.310503799814585528E-01    0.968155036492298726E+00    0.221032952717993975E-01    0.993836632891664795E+00    0.998558853810362690E+00    0.502118980549117633E+00    0.926254215976154871E+00    0.763234924386729935E-01   -0.995707009727534751E+05
    0.998090201653342834E+00    0.972447355643228706E+00    0.796186974468837239E+00    0.423973337017765961E+00    0.432424585475493672E+00    0.994099803320867226E+00    0.938050043492900110E+00    0.133536300103923228E+00    0.952178413627711995E-01    0.457166415970914897E+00    0.661851223724901905E+00    0.763536101356440816E-01    0.280777536658150861E+00    0.939001107160569171E+00    0.650975281259700000E-01    0.997829269941315156E+00    0.164316813829192758E-02    0.856297848574229303E+00    0.961135530389712611E-01    0.297767218827050435E-01    0.971377113933023839E+00    0.334573877181674820E-01    0.994815751817587079E+00    0.998767158120651866E+00    0.502711063578459738E+00    0.926670513694965892E+00    0.753708641526312784E-01   -0.995706990885989944E+05
    0.991664676986289573E+00    0.973773018532498869E+00    0.793605586228894211E+00    0.351415024671870801E+00    0.434151389637338181E+00    0.988849971651483139E+00    0.933082616371830431E+00    0.132102796890239960E+00    0.247331020974652926E-01    0.482568372788108324E+00    0.783004929232313684E+00    0.109335669114213455E+00    0.297187455112890686E+00    0.936239058791147327E+00    0.276245076716916060E+00    0.996907503274200524E+00    0.108287970189945926E-02    0.683589487040603294E+00    0.934294212270902757E-01    0.307650353303298880E-01    0.965304574079147382E+00    0.320962917622233251E-01    0.993788032872226279E+00    0.998649812254886693E+00    0.501902845431043576E+00    0.927228100134578792E+00    0.763788059883710874E-01   -0.995706621300906263E+05
    0.993953747784600661E+00    0.977626541268580174E+00    0.787250920013457645E+00    0.401396845441487016E+00    0.432677252175129423E+00    0.986209194642679310E+00    0.953584010247886527E+00    0.123410632743343102E+00    0.284569722950709578E-01    0.505103157110692313E+00    0.740336501064831509E+00    0.107300222645167323E+00    0.304046492001962709E+00    0.936896668264801336E+00    0.244455185759440558E+00    0.996600011426466925E+00    0.124822457095282065E-02    0.775857456533673329E+00    0.956222145987797034E-01    0.300977375946792462E-01    0.963920587799111162E+00    0.126168453516481843E-01    0.993903703487623469E+00    0.998747183698543650E+00    0.501633982503405074E+00    0.927385332417170138E+00    0.744051853643446226E-01   -0.995706127193579596E+05
    0.993151061614570563E+00    0.974924471281247595E+00    0.797334619253750154E+00    0.402956799580223790E+00    0.435619099823628675E+00    0.988641041845673585E+00    0.935172404855415418E+00    0.121661306127701638E+00    0.521250863403583883E-01    0.491128783238407085E+00    0.697771040567924716E+00    0.891073156385115139E-01    0.294229074162790705E+00    0.937354913959641878E+00    0.108270825337435914E+00    0.997300513026049051E+00    0.143816736512470452E-02    0.778523862911381315E+00    0.961827683782797288E-01    0.320802029244317069E-01    0.967538069195162054E+00    0.473652536999681975E-01    0.994716930397575250E+00    0.998798753151410534E+00    0.501836147494469142E+00    0.926351236006029755E+00    0.749033189743881500E-01   -0.995705349330257013E+05
    0.997454366138993409E+00    0.974933817450774010E+00    0.807002419918300129E+00    0.379918717757680047E+00    0.434885413340333926E+00    0.985122144622761264E+00    0.923292660384812391E+00    0.129418777033739385E+00    0.609131084629095307E-01    0.461545933617249493E+00    0.811716730980434065E+00    0.866367459910551280E-01    0.296329054654343171E+00    0.935679770769728525E+00    0.363924663680498424E-02    0.997344125326396380E+00    0.169884323379820889E-02    0.789924639440013454E+00    0.951759294403394934E-01    0.325887592367507806E-01    0.968230267781475362E+00    0.784843133098343804E-01    0.995421570430854552E+00    0.998976005885201412E+00    0.502743148010776353E+00    0.925762882022281297E+00    0.747223765513153615E-01   -0.995705224556022586E+05
