Nested Sampling Global Log-Evidence           :    0.451404081252585274E+04  +/-    0.504580040035312760E+00

Dim No.       Mean        Sigma
   1    0.925145610401013840E+01    0.500273804865934135E+01
   2    0.456744786989945606E+01    0.284875308977871544E+01
   3    0.640683425444758470E+01    0.201201987639975766E+01
   4   -0.721142787320867601E-03    0.551496276768894756E-03

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.822906307615362032E+01
   2    0.999677363125382001E+01
   3    0.428126037571346707E+01
   4   -0.650665809342920731E-03

MAP Parameters
Dim No.        Parameter
   1    0.132220856237108126E+02
   2    0.343359163554121771E+00
   3    0.917660672415975398E+01
   4   -0.116219644411186263E-02
