Nested Sampling Global Log-Evidence           :   -0.136281815511989756E+06  +/-    0.162661968516694699E+01

Dim No.       Mean        Sigma
   1    0.772475368569500609E+00    0.181351791364606500E-02
   2    0.221191116383546021E+00    0.238820577819392338E-01
   3    0.995585733016992935E+00    0.239738719425878599E-03
   4    0.276693735686417593E-01    0.663926803964240138E-03
   5    0.370996440660829319E-01    0.143917435947699991E-01
   6    0.658698135438500615E-01    0.709566282212751556E-03
   7    0.102705208333463763E+00    0.247483686731587505E-03
   8    0.996503715242041621E+00    0.160855183757213768E-02
   9    0.522745876415073418E+00    0.230189181653750533E-01
  10    0.976479213321496009E+00    0.120449302315381659E-02
  11    0.990086195701027294E+00    0.454723443979856057E-03
  12    0.800424144030141171E+00    0.303774997175321193E-03
  13    0.677143590623627500E+00    0.124975952980591683E-02
  14    0.674252797979792096E+00    0.151958303727737446E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.773032210783567320E+00
   2    0.203849588953105565E+00
   3    0.995110178341866547E+00
   4    0.276400736892953407E-01
   5    0.479415008976386281E-01
   6    0.656548904847405607E-01
   7    0.102736997785348186E+00
   8    0.997878063172794705E+00
   9    0.519334912649701663E+00
  10    0.978337328996455868E+00
  11    0.989797198345833129E+00
  12    0.800517614954437406E+00
  13    0.675158692470897104E+00
  14    0.675081398370498520E+00

MAP Parameters
Dim No.        Parameter
   1    0.772841387099443389E+00
   2    0.211248153131537386E+00
   3    0.995534179524950047E+00
   4    0.282043593820909023E-01
   5    0.273323751446580970E-01
   6    0.660855040138863814E-01
   7    0.102746408365054595E+00
   8    0.998067908570437146E+00
   9    0.515817303273502614E+00
  10    0.976225722016983655E+00
  11    0.990611447248975097E+00
  12    0.800565028003964896E+00
  13    0.676818424225125725E+00
  14    0.674583404770378148E+00
