    0.164511781930923462E+01   -0.249904989697791874E-01    0.943508704628612249E-02    0.766721739883678199E+00    0.351111861667713185E+02    0.142115247554487212E+01    0.596808975742186654E+01    0.624485759228815507E+01    0.334918390189941489E-02   -0.106730940654168813E+00    0.478387327243810834E+00    0.590459481168234248E+02    0.177339044549657276E+01    0.664216424886261148E-01    0.100583247164102772E+03    0.185821580372295403E-01    0.144718317832969151E+00    0.741823396284527758E+00    0.107619194438664465E+03    0.939490069339626865E-01    0.386703715449591945E+01    0.361377325428571528E+01   -0.136568400362993926E+09   -0.431745848408226340E+01    1
    0.167395019531250000E+01   -0.459440701209257799E-01   -0.590564824811809636E-01    0.804989653989678144E+00    0.688801978304350797E+02    0.176499021682578583E+01    0.501563431681799354E+01    0.544767387263220915E+01   -0.545479483924943415E-01   -0.507917879144562101E-01    0.827486500760999943E+00    0.837446430684452991E+02    0.185726971675625596E+01    0.802543320545584110E-01    0.107204079269449366E+03    0.114282436116180136E+00    0.320004693219609337E-01    0.826228581302642318E+00    0.421301634714274229E+02    0.756550324684188036E+00    0.213515561218861194E+01    0.113820944774083710E+01   -0.126811010834516406E+09   -0.433079181741559527E+01    1
    0.207776117324829102E+01    0.848131648886167322E-01    0.516708970294866860E-02    0.901180266962399057E+00    0.471557212002831889E+02    0.124849714495358510E+01    0.160194557537633386E+01    0.547482748988898305E+01   -0.711971354344850121E-01   -0.343571867368685059E-02    0.853131621645398130E+00    0.381739192251428960E+02    0.190108721254916224E+01    0.362141936381432661E-02    0.110449678737688927E+03   -0.332396112098122115E-01    0.134893954097064478E+00    0.790357710320700124E+00    0.490443988465442473E+02    0.794365936880678802E+00    0.307097679834541504E+01    0.357852391912866752E+01   -0.118574815782427073E+09   -0.434412515074892802E+01    1
    0.150356781482696533E+01    0.347196565145689098E-01   -0.744235348547274828E-01    0.908303340688091598E+00    0.413255728422972908E+02    0.112671953081660026E+01    0.359562590052349451E+01    0.522725140994103832E+01    0.740064158024939141E-02   -0.635413632150266805E-01    0.826618075382669071E+00    0.265772474037482098E+02    0.155870285603556402E+01    0.531338349112718059E-01    0.121669433188562465E+03    0.422487606912185509E-01    0.162872409559981085E+00    0.753614188965724296E+00    0.163422976496415018E+02    0.393390299738804794E+00    0.156283233121976339E+01    0.371284049959492801E+01   -0.379383164438938648E+08   -0.435745848408225900E+01    1
    0.241232013702392578E+01   -0.135426586051239847E-01   -0.704627714021329871E-01    0.916618707561386192E+00    0.108100360804565369E+03    0.927479139706681721E+00    0.341510588215680100E+01    0.459622807472519135E+01    0.369510515668411595E-02   -0.944051006244603884E-02    0.778725189329164569E+00    0.785497720845704350E+00    0.178370850823737825E+01    0.606935246757045327E-01    0.102443185532064930E+03    0.144314491665131217E+00    0.146564508698577484E+00    0.413956958454289425E+00    0.483656930853811318E+02    0.674563178007823616E+00    0.257139192733025590E+01    0.335633230044103303E+01   -0.267072786374746561E+08   -0.437079181741559353E+01    1
    0.195447206497192383E+01   -0.992221438438644077E-01    0.120948403786038480E+00    0.694749330736561532E+00    0.398598735034494922E+02    0.102687668814655630E+01    0.549951820054916141E+01    0.421095803993577888E+01    0.359485132379621375E-01    0.253883789831212056E-01    0.649983751868061788E+00    0.596372357168898546E+02    0.121205305877474712E+01    0.117933550904084944E+00    0.969215983411398696E+02    0.898776559064081715E-01    0.429454417576334568E-01    0.583806601199029274E+00    0.131993842269100057E+02    0.523882023741025549E+00    0.369185479363862812E+00    0.175704987300091742E+01   -0.265903235840646178E+08   -0.438412515074892628E+01    1
    0.213929235935211182E+01    0.930917451930644568E-01    0.728106157100549406E-01    0.905860843141710226E+00    0.933488129106368802E+02    0.500509222956095234E+00    0.524385555907597745E+01    0.361225604182332649E+01    0.173638941021254031E-01   -0.391105454406478065E-01    0.620848534843102873E+00    0.815827299812789164E+02    0.189186713559148934E+01    0.138715916577160259E+00    0.779582012417384220E+02    0.615433319018654779E-01    0.136614571654045641E+00    0.727873657829710030E+00    0.378096487999503097E+02    0.202886583202151694E+00    0.221338237913803271E+01    0.662825279813931800E+01   -0.252126633534340635E+08   -0.439745848408225992E+01    1
    0.246839791536331177E+01   -0.519839197704728626E-01    0.237135345896613142E-01    0.891403849681905891E+00    0.595393572736932555E+02    0.810537328143720592E+00    0.145751714515525510E+01    0.552575742715705154E+01   -0.507045108018742280E-01   -0.717713116836179721E-01    0.621596184823923648E+00    0.321410711290796485E+02    0.141804644579412509E+01    0.738977601558904740E-01    0.123038824845559930E+03    0.534723576681145341E-02    0.152375605274308684E+00    0.714267039345127919E+00    0.705872021402844325E+02    0.637646923221666606E+00    0.490410197903597389E+01    0.293529237622223782E+01   -0.241044139574548826E+08   -0.441079181741559356E+01    1
    0.213849180936813354E+01   -0.479869463301069686E-02    0.100923096997548416E-01    0.877459931430961793E+00    0.515170496667336124E+02    0.125885863390795105E+01    0.354797373055742682E+01    0.262865238543332280E+01   -0.852033371606309223E-02    0.134045830895486232E-01    0.508678473977311030E+00    0.608654472313639019E+02    0.160185100225258648E+01    0.693317810796125755E-01    0.721125530315500782E+02    0.159763907704024127E+00    0.121952001532966842E-01    0.796127300792132675E+00    0.499045694593759421E+02    0.408903255993727011E+00    0.509847288193968939E+01    0.213361393158549850E+01   -0.215571728713945970E+08   -0.442412515074892276E+01    1
    0.182358771562576294E+01    0.153265044314636837E-01   -0.101224705782011985E-01    0.880576728635210082E+00    0.680245676703839166E+02    0.112996783458261274E+01    0.320729149274388758E+01    0.267014753733708954E+01   -0.310828347975714396E-01   -0.415243131191364162E-01    0.591856864896016965E+00    0.366601369884422397E+02    0.175487321437722255E+01    0.101792537543222039E+00    0.108536142741838631E+03    0.155149033477856524E+00    0.789564576016008740E-01    0.838102347079079379E+00    0.253227030166877967E+02    0.692009263397567853E+00    0.166050034636039490E+01    0.296071492861894781E+01   -0.194641628416807801E+08   -0.443745848408225729E+01    1
    0.224247425794601440E+01    0.114787668434377571E+00    0.735841122527474689E-01    0.878105132412336897E+00    0.666408032513600119E+02    0.144558872613359335E+01    0.838109232837535467E+00    0.277743897384024763E+01    0.177722001502163066E-01   -0.332808332209917623E-01    0.652390455427673266E+00    0.264573387984046775E+02    0.106219160002502333E+01    0.490708355091221127E-01    0.635250530382640761E+02    0.507794779059938181E-01    0.926575409236748415E-01    0.903244041874458725E+00    0.290145431724696543E+02    0.378528357687869577E+00    0.178353086061751531E+01    0.545462194807977774E+01   -0.173524458479697853E+08   -0.445079181741559005E+01    1
    0.167565512657165527E+01   -0.399013876517985006E-01    0.535677932028050738E-01    0.874450818363202265E+00    0.376890451517008813E+02    0.137785500454477905E+01    0.210149453264667763E+01    0.418929054219173569E+01    0.497695025551066345E-01   -0.188133545116762335E-01    0.531599705649291265E+00    0.291134828344351533E+02    0.147608390034386860E+01    0.320979113603411456E-01    0.532358008431665795E+02    0.360467245259739194E-01    0.182654748963785640E+00    0.922028469624427305E+00    0.793014575924914595E+02    0.367024527869119432E+00    0.187621850708970572E+01    0.517319551485865325E+01   -0.172949976943995208E+08   -0.446412515074892280E+01    1
    0.184522187709808350E+01   -0.186312651255012215E-01    0.230236766868102474E-01    0.828132018352456090E+00    0.503366775609188153E+02    0.849900006096747429E+00    0.103744915262564219E+01    0.719458475460753188E+01   -0.615428781995274420E-02   -0.160108525670978469E-01    0.749346812921825589E+00    0.267661681794141053E+02    0.195901787103558744E+01    0.601848222445291181E-01    0.936260215768987649E+02    0.131598173671944291E+00    0.497711308093675697E-01    0.711904662465688953E+00    0.930540950109888740E+02    0.398942153755059703E+00    0.409952956866389506E+01    0.255780894277602400E+01   -0.161216639818480965E+08   -0.447745848408226088E+01    1
    0.207834762334823608E+01    0.665671986682252609E-01   -0.161834460250812780E-01    0.582212196332838161E+00    0.215183407263894608E+02    0.866629333981442818E+00    0.368932615977362088E+01    0.754130397094051563E+01    0.186861000663949596E-01   -0.177789440418484046E-01    0.344630897061085573E+00    0.224230416900488798E+02    0.165949551905402171E+01    0.747304947279555792E-01    0.769350558064938923E+02    0.149719754821978912E+00    0.489861097340956661E-01    0.914454882632334431E+00    0.626323378430703741E+02    0.470617352670247679E+00    0.941618137304173652E+00    0.231205223261998061E+01   -0.158311012463222537E+08   -0.449079181741559630E+01    1
    0.167784583568572998E+01    0.243893082751341396E-01   -0.417195623986093417E-01    0.909480886699263524E+00    0.695277822305696702E+02    0.141043734266145027E+01    0.403697088577922969E+01    0.270542447937147168E+01    0.604452705272860713E-01   -0.438878679902707236E-01    0.625763233947156938E+00    0.664945678056526219E+02    0.103694959689276311E+01    0.876547353573614851E-01    0.103767129943661857E+03    0.125459737288479201E+00    0.300043374624022335E-01    0.836431104662356373E+00    0.469677344673570900E+02    0.565561675107157602E+00    0.600035803395300382E+00    0.350760974215934329E+01   -0.158156360843248442E+08   -0.450412515074892994E+01    1
    0.224918150901794434E+01   -0.259764583587296649E-01   -0.129774609160281584E-02    0.832167318065660799E+00    0.103294706187711412E+03    0.846360609817721654E+00    0.424796751656738092E+01    0.632047577755951639E+01    0.992465864430624317E-01   -0.619420109290347298E-01    0.711654400385848485E+00    0.604207314861731106E+02    0.189199584856763914E+01    0.986781888695740378E-01    0.126749010805844094E+03    0.118631126253829433E+00    0.396966190248557518E-01    0.785611203228665511E+00    0.677917000710560131E+02    0.193166265726697484E+00    0.152233565845315333E+01    0.196075045013655536E+01   -0.155550203781344686E+08   -0.451745848408226003E+01    1
    0.225599133968353271E+01   -0.126897755712920314E-01   -0.315425765182693980E-02    0.687545857015506301E+00    0.484196688452000075E+02    0.113746252860519625E+01    0.372800265575825218E+01    0.346203922522714347E+01   -0.401901529230816457E-01    0.459304679358731593E-01    0.606648748609327382E+00    0.241239159490789135E+02    0.147619109342118215E+01    0.643914038792669507E-01    0.949859309766878965E+02    0.160612301678530633E+00    0.142743157079756822E+00    0.748070374597097354E+00    0.701460225221599245E+02    0.702338955218506200E+00    0.127477253448173999E+01    0.323377544375747661E+01   -0.141430471024731342E+08   -0.453079181741559012E+01    1
    0.194957250356674194E+01    0.516506097645573203E-01    0.461936737616786830E-01    0.700851651939609743E+00    0.669164655011998804E+02    0.164652521816597019E+01    0.296315351199912991E+01    0.479813105438378429E+01    0.669096918707325072E-01    0.188503716483854958E-01    0.445105688444470182E+00    0.896515925582662732E+01    0.145947729416475735E+01    0.440033579880616740E-01    0.112631367146695368E+03    0.334403273172101528E-01    0.140767677086694520E+00    0.755667128948897093E+00    0.622121441087127849E+02    0.527510051436009486E+00    0.134999054819138431E+00    0.255882633994660313E+01   -0.137094140848967638E+08   -0.454412515074892553E+01    1
    0.215377563238143921E+01   -0.583551119616217140E-02    0.732458541234895233E-01    0.958173549956895854E+00    0.538152125868337734E+02    0.404263600649496624E+00    0.685484389707097685E+00    0.469090293994815166E+01   -0.309907468163648607E-01   -0.405194916893302851E-01    0.746353035007002896E+00    0.635323280590008039E+02    0.138463268579470689E+01    0.121044332529106208E+00    0.113328360911804381E+03    0.154182763402294365E+00    0.304927249642363146E-01    0.874482582488461224E+00    0.548331388979207972E+02    0.668065271656543502E+00    0.297744312974303948E+01    0.305340043106351189E+01   -0.132372668120187093E+08   -0.455745848408226184E+01    1
    0.204721403121948242E+01   -0.319869584863627160E-02   -0.420067338788623623E-01    0.945882517555093894E+00    0.101884201813410755E+03    0.916680189633999776E+00    0.224719102147394612E+01    0.392269118123297655E+01   -0.944681646934507693E-02   -0.301156094212253374E-01    0.521754548603627910E+00    0.599903451955064639E+02    0.969161946102955252E+00    0.377457645468016884E-01    0.643102035206412950E+02    0.203729921899494931E+00    0.180665489210645624E+00    0.764499781895397912E+00    0.690830137087605181E+02    0.709257485372152274E+00    0.430881437764258735E+01    0.190182512203721688E+01   -0.126853924511488136E+08   -0.457079181741559726E+01    1
