Nested Sampling Global Log-Evidence           :   -0.862936581874003023E+05  +/-    0.304867653184571319E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.862936581874003023E+05 +/-    0.304867653184571319E+00
Local Log-Evidence   -0.862936581874003023E+05 +/-    0.304867653184571319E+00

Dim No.       Mean        Sigma
   1    0.234839922189712524E+01    0.000000000000000000E+00
   2   -0.571191505808646485E-01    0.000000000000000000E+00
   3   -0.385384700447665846E-01    0.000000000000000000E+00
   4    0.649651376285310000E+00    0.000000000000000000E+00
   5    0.166922534660967372E+02    0.000000000000000000E+00
   6    0.940928934740240530E+00    0.000000000000000000E+00
   7    0.622864764142172289E+00    0.000000000000000000E+00
   8    0.560577547968624224E+01    0.000000000000000000E+00
   9    0.329104488132302003E-01    0.000000000000000000E+00
  10   -0.501751315621986604E-01    0.000000000000000000E+00
  11    0.711547076384572041E+00    0.000000000000000000E+00
  12    0.443266462472760594E+02    0.000000000000000000E+00
  13    0.160076316737925728E+01    0.000000000000000000E+00
  14    0.484820117537083234E-01    0.000000000000000000E+00
  15    0.972437327135428689E+02    0.000000000000000000E+00
  16    0.734099546617919541E-02    0.000000000000000000E+00
  17    0.956304402994036656E-01    0.000000000000000000E+00
  18    0.878219845356628559E+00    0.000000000000000000E+00
  19    0.607011641525988281E+02    0.000000000000000000E+00
  20    0.322718113845719135E+00    0.000000000000000000E+00
  21    0.107024080473041305E+01    0.000000000000000000E+00
  22    0.248016029617555667E+01    0.000000000000000000E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.234839922189712524E+01
   2   -0.571191505808646485E-01
   3   -0.385384700447665846E-01
   4    0.649651376285310000E+00
   5    0.166922534660967372E+02
   6    0.940928934740240530E+00
   7    0.622864764142172289E+00
   8    0.560577547968624224E+01
   9    0.329104488132302003E-01
  10   -0.501751315621986604E-01
  11    0.711547076384572041E+00
  12    0.443266462472760594E+02
  13    0.160076316737925728E+01
  14    0.484820117537083234E-01
  15    0.972437327135428689E+02
  16    0.734099546617919541E-02
  17    0.956304402994036656E-01
  18    0.878219845356628559E+00
  19    0.607011641525988281E+02
  20    0.322718113845719135E+00
  21    0.107024080473041305E+01
  22    0.248016029617555667E+01

MAP Parameters
Dim No.        Parameter
   1    0.234839922189712524E+01
   2   -0.571191505808646485E-01
   3   -0.385384700447665846E-01
   4    0.649651376285310000E+00
   5    0.166922534660967372E+02
   6    0.940928934740240530E+00
   7    0.622864764142172289E+00
   8    0.560577547968624224E+01
   9    0.329104488132302003E-01
  10   -0.501751315621986604E-01
  11    0.711547076384572041E+00
  12    0.443266462472760594E+02
  13    0.160076316737925728E+01
  14    0.484820117537083234E-01
  15    0.972437327135428689E+02
  16    0.734099546617919541E-02
  17    0.956304402994036656E-01
  18    0.878219845356628559E+00
  19    0.607011641525988281E+02
  20    0.322718113845719135E+00
  21    0.107024080473041305E+01
  22    0.248016029617555667E+01
