    0.883686269788571017E-02   -0.664852276815026608E-02    0.937609012658777496E+00    0.175198703530328885E+03    0.629020936475713777E-01    0.151617131485232548E+01    0.331242133017109808E+01    0.106093762110572899E-02    0.220797665136154529E-01    0.937133278898378164E+00    0.134960957145680482E+03    0.159276634725801958E+01   -0.509748940711708819E-04    0.241312737946129917E-01    0.858393306682514678E+00    0.411308824157048605E+02    0.196069315147296471E-02    0.258225585106413780E+01    0.679209824834401044E+01   -0.166015420950005500E+04
    0.931315902054389959E-02   -0.640554867442414810E-02    0.938035793486941660E+00    0.175628090528457562E+03    0.630077184266229356E-01    0.151887278036043516E+01    0.330046072714410865E+01    0.990785029172907899E-03    0.221241538205908216E-01    0.936894188575910558E+00    0.135036038117016290E+03    0.159277963318678606E+01   -0.241523313009544016E-04    0.242189078901740087E-01    0.859348671248996832E+00    0.407927009042868747E+02    0.196237106328361064E-02    0.257948787137894486E+01    0.677487907289768998E+01   -0.165816011831858668E+04
    0.986832575537922516E-02   -0.684937207071398876E-02    0.939379387833002566E+00    0.175143427138580364E+03    0.631372239632188997E-01    0.151454290863660379E+01    0.330202641947624187E+01    0.111004689753417562E-02    0.221007697696820604E-01    0.936984826639079671E+00    0.134973441387536894E+03    0.159280362200163617E+01   -0.399827338051396086E-05    0.241683129294221269E-01    0.858738995366016056E+00    0.408002716187735288E+02    0.195483391994277691E-02    0.258509411522992227E+01    0.678422434111834693E+01   -0.165811216516987042E+04
    0.911035530545493098E-02   -0.592260876286416615E-02    0.934057960698698730E+00    0.176291388306031138E+03    0.633966995220911489E-01    0.150701178186148743E+01    0.329931264915479172E+01    0.968118633231491565E-03    0.220619766021811561E-01    0.937271708553485183E+00    0.135005642650812149E+03    0.159270620940408958E+01   -0.912480350383235384E-04    0.240868708257107357E-01    0.861316696981875962E+00    0.410320748543640690E+02    0.198646317479110254E-02    0.256031065464004381E+01    0.678451601378148705E+01   -0.165810063019354675E+04
    0.105212264913156373E-01   -0.617389066362608509E-02    0.938651341853878218E+00    0.176014392137232818E+03    0.637574586724688475E-01    0.150619558123606945E+01    0.328796673456050748E+01    0.117901879255727046E-02    0.220670883059079226E-01    0.937088920385242163E+00    0.134936257861662398E+03    0.159280060145150593E+01    0.192750900281058344E-05    0.241379196213915605E-01    0.860582924241446667E+00    0.411228236786274053E+02    0.196576019198346644E-02    0.257405973492805096E+01    0.678730951176208563E+01   -0.165722479087590182E+04
    0.110257344364210544E-01   -0.647918582992740213E-02    0.938740850937101801E+00    0.175434090096433010E+03    0.631430370123495649E-01    0.151394359289593017E+01    0.330252673892778414E+01    0.108494996658848502E-02    0.220073917684642968E-01    0.937170693573748048E+00    0.134997093294908524E+03    0.159282155715436846E+01    0.160601260875357696E-04    0.240929937521250671E-01    0.859131548824446201E+00    0.408620477707886351E+02    0.194612018174813669E-02    0.259441957989332028E+01    0.678797359786790810E+01   -0.165699064125867335E+04
    0.110835044901476908E-01   -0.643323137819432154E-02    0.938157035934743533E+00    0.175849501894458427E+03    0.630106396170176525E-01    0.151079782325893275E+01    0.330735814841454445E+01    0.102719546535059427E-02    0.220330387776598025E-01    0.937182787887016033E+00    0.135020646073515366E+03    0.159279738795541537E+01    0.737464694830946616E-05    0.240995824780382145E-01    0.860465025666776739E+00    0.409428179125744336E+02    0.196369598586757389E-02    0.258434187527102521E+01    0.678738653138737558E+01   -0.165694867866460299E+04
    0.848729863276324187E-02   -0.636536729501528155E-02    0.936404043085186322E+00    0.175821417606292641E+03    0.634634439893143887E-01    0.150808878228057486E+01    0.330011140695046112E+01    0.112547062432164012E-02    0.221041275489896639E-01    0.937131379226874728E+00    0.134935564963834480E+03    0.159273723068721429E+01   -0.516981667661261892E-04    0.241415185620257357E-01    0.859810207717671249E+00    0.412321832893955573E+02    0.198365984722769298E-02    0.256080926863599068E+01    0.679119515663321227E+01   -0.165686427181864383E+04
    0.109388239416078632E-01   -0.675572620138597223E-02    0.937450800917229765E+00    0.175290130638916452E+03    0.629609218344274052E-01    0.151449561238856889E+01    0.330472889432616856E+01    0.972252788812892556E-03    0.220325731582592631E-01    0.937117002811544308E+00    0.135041610447266891E+03    0.159279566459672473E+01    0.768220967962516957E-05    0.240978432864862209E-01    0.859450179970746797E+00    0.404178115559639153E+02    0.195078437784217324E-02    0.259135005536607332E+01    0.678307306715375269E+01   -0.165677952456287312E+04
    0.772680835261344880E-02   -0.612115640268479869E-02    0.933662699546992991E+00    0.175082122147234116E+03    0.629137396169835023E-01    0.151552758965277312E+01    0.330492622343952558E+01    0.883478715847449392E-03    0.220214798473503323E-01    0.937304205521201972E+00    0.135073974423218687E+03    0.159272884174848595E+01   -0.652475710046371082E-04    0.240654828783875285E-01    0.858340522911469339E+00    0.410055078447510866E+02    0.196154220970418385E-02    0.256957775842602576E+01    0.679310865245584949E+01   -0.165672846900940021E+04
