   -0.841991721602353659E-02   -0.430476512718379750E-01    0.878394316795309438E+00    0.157036608048511148E+02    0.179656854184503875E-01    0.305438499981101108E+01    0.638580724333817074E+01    0.383415577997295916E-02   -0.379995522099402282E-03    0.818327156124301069E+00    0.449954540254101971E+02    0.158679147168635959E+01    0.293509760022083246E-02   -0.318080909354003611E-02    0.970524086846543677E+00    0.380482109408420532E+00    0.140821514123545322E+00    0.232269426924102657E+00    0.378406794586145434E+01    0.484648867842836626E+04
   -0.974295268414885826E-02   -0.378319211636016506E-01    0.898561334858788863E+00    0.124185010365249138E+02    0.186851861601403275E-01    0.300795328736380485E+01    0.615151054625602445E+01    0.451655121169548032E-02   -0.449649158160069667E-03    0.816729340954942318E+00    0.450733240444071370E+02    0.158764896353266938E+01    0.297276520280185608E-02   -0.296309460900734661E-02    0.965590759534590726E+00    0.895643864168351511E+00    0.142313502774504191E+00    0.229811170709083024E+00    0.371724336679362644E+01    0.484761612236555993E+04
   -0.857973855249088112E-02   -0.470094863776064770E-01    0.886663849223709333E+00    0.210508134281507964E+02    0.179148373684230658E-01    0.305730039496405270E+01    0.642919872829243300E+01    0.352523158348248778E-02   -0.198769637877660140E-02    0.819206480093102263E+00    0.450562599243246993E+02    0.158695365076701589E+01    0.315566829483459417E-02   -0.356868578936066954E-02    0.956260284601395671E+00    0.520537262491707953E+00    0.132161875341609530E+00    0.238017159210325291E+00    0.391700885711973257E+01    0.484928545525681056E+04
   -0.109437647072502010E-01   -0.441026618440367446E-01    0.884120662064553864E+00    0.168142193292256650E+02    0.181923884358456515E-01    0.302629415062927176E+01    0.632636939155741551E+01    0.434265932659300222E-02   -0.254098602572032416E-02    0.820123035400741385E+00    0.450787848051545552E+02    0.158737172690819683E+01    0.385333477919307804E-02   -0.450568131093562370E-02    0.938100137546876711E+00    0.184568277220982502E+01    0.130685148757979597E+00    0.237001283390563727E+00    0.406632595736194524E+01    0.484967953475538980E+04
   -0.779254098629022975E-02   -0.438458113748515441E-01    0.883725853487027369E+00    0.178145810258506359E+02    0.184608156990633682E-01    0.301728053188022161E+01    0.627212697871269587E+01    0.362461105747595262E-02   -0.232710205255524374E-02    0.818706795197906123E+00    0.449728032313056900E+02    0.158713631509669040E+01    0.340119677055401078E-02   -0.404435115974510501E-02    0.978826868235452618E+00    0.136126908489036691E+00    0.135070059660239356E+00    0.235266778781379027E+00    0.387405230336732664E+01    0.485046435408888556E+04
   -0.990597166846731748E-02   -0.450974983610201649E-01    0.893977821128922434E+00    0.192172424000266204E+02    0.177961104576442181E-01    0.306455222039494979E+01    0.640918374946003322E+01    0.384487146771819244E-02   -0.122715053196105007E-02    0.817887413875969971E+00    0.451238814904725842E+02    0.158699493110768741E+01    0.352905108161083924E-02   -0.336805764763705622E-02    0.955046358309825205E+00    0.258776394751112970E+00    0.137749751631583789E+00    0.233800243931116425E+00    0.381352007537621862E+01    0.485088723622257021E+04
   -0.112306723208379314E-01   -0.421805459224752557E-01    0.887628899817965111E+00    0.138990542791545799E+02    0.176265642227791675E-01    0.306944568043800547E+01    0.643470808999658406E+01    0.394083312632368538E-02   -0.285099373853733103E-03    0.817380566891235727E+00    0.450856472705672999E+02    0.158708570279956596E+01    0.258468259060776759E-02   -0.251021658881813228E-02    0.956202759721957340E+00    0.141270646901975971E+01    0.146031894673421536E+00    0.226827483137816727E+00    0.362426898977976464E+01    0.485137707131932348E+04
   -0.112353147362282864E-01   -0.443210798333417699E-01    0.897525086551616891E+00    0.165385051584519509E+02    0.177006522043885763E-01    0.306004696156164302E+01    0.638834678815230106E+01    0.443006382957570558E-02   -0.844774488169877853E-03    0.817719015793892723E+00    0.451811810065771127E+02    0.158750611817996923E+01    0.370662905735814549E-02   -0.360464980759546460E-02    0.961287270360555723E+00    0.797156835505556605E+00    0.142161277197519448E+00    0.229513629959092524E+00    0.381435269974498148E+01    0.485185037063243726E+04
   -0.940167771693402148E-02   -0.458589005047813497E-01    0.884454044559473518E+00    0.178675160065772225E+02    0.176761290202082748E-01    0.306610686278359523E+01    0.644097538919349333E+01    0.415269601223643495E-02   -0.971134996201159233E-03    0.818745601459153427E+00    0.451128565560878343E+02    0.158720347441304854E+01    0.343953339348681067E-02   -0.348287388471873235E-02    0.962154372013657166E+00    0.155966992970128837E+01    0.138340152118909654E+00    0.233188905090893378E+00    0.387084851774619132E+01    0.485250332876292759E+04
   -0.100529078874444025E-01   -0.446201762159406518E-01    0.894792953009576175E+00    0.164023116753720117E+02    0.181296314256677860E-01    0.303040549798188996E+01    0.632351427694738888E+01    0.391771513045227875E-02   -0.179962290001829087E-02    0.818575965820715679E+00    0.450944073180819984E+02    0.158727991227323106E+01    0.305938106027102809E-02   -0.361437941608999625E-02    0.968027665903111734E+00    0.207870397075294067E+01    0.138435774953044821E+00    0.232085362395532541E+00    0.386395681152134252E+01    0.485310223904737359E+04
