Nested Sampling Global Log-Evidence           :    0.133659497933849229E+04  +/-    0.952820990565099057E+00

Dim No.       Mean        Sigma
   1    0.173637550959462456E-01    0.721743269545485275E-02
   2    0.214919533971674008E-01    0.847424690268808352E-02
   3    0.925665127047073821E+00    0.174374552377628521E-01
   4    0.679742790871773508E+02    0.110102333829833690E+02
   5    0.533708366875350393E+00    0.340456923249226745E-01
   6    0.128332223112487309E+01    0.545808376271963089E-01
   7    0.390563283551451867E+01    0.195744134588756641E+00
   8   -0.132193870894242223E-01    0.297029017306067213E-02
   9   -0.133112295131030435E-01    0.302793335855713799E-02
  10    0.639831133088788251E+00    0.619984035751440076E-02
  11    0.412998446731389279E+02    0.632382643498516805E+00
  12    0.162424423441145316E+01    0.347161875276999227E-02
  13    0.405494054462693584E-01    0.276441151161275480E-02
  14    0.794403066630026444E+02    0.158021539300393710E+01
  15    0.954522501880646496E-01    0.198372727494666333E-02
  16    0.916728749361524903E-01    0.177593315522039832E-02
  17    0.778861902726141864E+00    0.813541062801022632E-02
  18    0.607217656579845197E+02    0.261076876414260584E+01
  19    0.633474624459111402E+00    0.142635169591956851E-01
  20    0.613280770119028151E+00    0.107175093608336096E-01
  21    0.177136771416058925E+01    0.195148143311893521E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.126362690764987573E-02
   2    0.977245368807341808E-02
   3    0.925717116484172320E+00
   4    0.856681548699989719E+02
   5    0.499466523463832135E+00
   6    0.132959114669423784E+01
   7    0.421056001328688279E+01
   8   -0.176546548643259291E-01
   9   -0.154802021590567801E-01
  10    0.638358696249275548E+00
  11    0.418489825989375817E+02
  12    0.162589782805973426E+01
  13    0.432164119442339581E-01
  14    0.802853690339440220E+02
  15    0.928750736181043479E-01
  16    0.933735612897826917E-01
  17    0.785010854717553053E+00
  18    0.564799548130202922E+02
  19    0.644439887580407378E+00
  20    0.603371290865209686E+00
  21    0.176295871197615028E+01

MAP Parameters
Dim No.        Parameter
   1    0.126362690764987573E-02
   2    0.977245368807341808E-02
   3    0.925717116484172320E+00
   4    0.856681548699989719E+02
   5    0.499466523463832135E+00
   6    0.132959114669423784E+01
   7    0.421056001328688279E+01
   8   -0.176546548643259291E-01
   9   -0.154802021590567801E-01
  10    0.638358696249275548E+00
  11    0.418489825989375817E+02
  12    0.162589782805973426E+01
  13    0.432164119442339581E-01
  14    0.802853690339440220E+02
  15    0.928750736181043479E-01
  16    0.933735612897826917E-01
  17    0.785010854717553053E+00
  18    0.564799548130202922E+02
  19    0.644439887580407378E+00
  20    0.603371290865209686E+00
  21    0.176295871197615028E+01
