   -0.866914162456851739E-01   -0.326957906871331916E+00    0.630605697631835938E+00    0.108417624235153198E+03    0.334812235832214355E+01    0.217908352613449097E+00    0.818214511871337891E+02    0.749189658026675614E-01    0.751035718974654931E+00    0.402662181854248069E+00    0.488827657699584961E+02    0.509507007286004009E+05    0.123796200752258301E+01    0.502179983258247375E+01   -0.137196064780101400E+16   -0.391195633965034517E+01    1
    0.310011814514691120E+00    0.258158173227614862E+00    0.829402065277099698E+00    0.726923382282257080E+02    0.429308414459228516E+00    0.907040983438491821E-01    0.108060933351516724E+03    0.948585327803069811E-01    0.234906934279342172E+00    0.289359474182128928E+00    0.125034939050674438E+03    0.325024144717100207E+05    0.173224854469299316E+01    0.575472149252891541E+01   -0.881355372606105625E+14   -0.393195633965034208E+01    1
   -0.147247723382088774E+00    0.361386176585564489E+00    0.876487874984741344E+00    0.304468488693237305E+02    0.203348445892333984E+01    0.110832765698432922E+00    0.207222747802734375E+02   -0.464375042374122124E-01   -0.182578551331587964E-01    0.284111452102661144E+00    0.285756862163543701E+02    0.151097145705787079E+04    0.213832092285156250E+01    0.595829623937606812E+01   -0.366494951365054219E+14   -0.395195633965034165E+01    1
   -0.570750911501522351E+00    0.286136728411133634E+00    0.417543077468872093E+00    0.901754593849182129E+02    0.385859465599060059E+01    0.138890743255615234E-02    0.136129800081253052E+03    0.112406392210410946E+00   -0.547012049324706706E+00    0.515214157104492143E+00    0.125325787067413330E+03    0.121203584869526662E+04    0.318491077423095703E+01    0.609261143207550049E+01   -0.305589364098430781E+14   -0.397195633965034300E+01    1
   -0.493740787921465585E+00    0.435325522249412789E+00    0.414254379272460949E+00    0.958575367927551270E+01    0.273584508895874023E+01    0.215683981776237488E+00    0.109956536293029785E+03    0.416181420400249302E+00    0.192886334194689923E+00    0.330610275268554688E+00    0.185177028179168701E+02    0.996424593126593754E+04    0.335155940055847168E+01    0.634154707193374634E+00   -0.226246138376842344E+14   -0.399195633965034391E+01    1
   -0.115060585460172893E+00    0.125961134437827332E+00    0.295392227172851574E+00    0.198782801628112793E+02    0.899225950241088867E+00    0.236115172505378723E+00    0.164565979242324829E+03    0.124023724357633522E+00    0.141846615004396603E+00    0.909368753433227539E+00    0.394974696636199951E+02    0.273760231782258143E+04    0.338974785804748535E+01    0.521633195877075195E+01   -0.107001574122655273E+14   -0.401195633965034215E+01    1
    0.333847783124143760E+00    0.642569910667344507E-01    0.460764646530151367E+00    0.178516695499420166E+03    0.118452095985412598E+01    0.204500734806060791E+00    0.112273975610733032E+03    0.519387072443629361E+00   -0.183296711743739155E+00    0.402895927429199219E+00    0.826798224449157715E+02    0.286037899814938646E+04    0.154839968681335449E+01    0.727021205425262451E+01   -0.702597126334258301E+13   -0.403195633965034173E+01    1
   -0.400455463664894651E+00    0.709879761035881129E+00    0.420742559432983443E+00    0.141312117576599121E+03    0.771014928817749023E+00    0.201545283198356628E+00    0.140034270286560059E+02    0.457933876552962082E+00   -0.141071334635238077E+00    0.867575168609619141E+00    0.126629769802093506E+02    0.271189703472608426E+04    0.257402205467224121E+01    0.277657809853553772E+01   -0.184484017535585913E+13   -0.405195633965034396E+01    1
   -0.266526579381799120E-01   -0.717997988140329085E-01    0.594490671157836936E+00    0.193869209289550781E+02    0.220573735237121582E+01    0.199694812297821045E+00    0.131370338201522827E+03   -0.963569938743253362E-01    0.223560177988975164E-01    0.522422361373901412E+00    0.933764934539794922E+02    0.128063507275286526E+03    0.264627504348754883E+01    0.749592083692550659E+01   -0.131572724659355005E+13   -0.407195633965034443E+01    1
    0.523865892995482255E-02    0.445619544921699418E+00    0.227374362945556657E+00    0.620970654487609863E+02    0.325603485107421875E+01    0.934049338102340698E-01    0.236889052391052246E+02   -0.237121089079276148E+00   -0.201810260883299009E+00    0.528972101211547807E+00    0.548424196243286133E+02    0.863133340953817310E+03    0.620300769805908203E+00    0.474344286322593689E+01   -0.817564005550540283E+12   -0.409195633965034400E+01    1
