Nested Sampling Global Log-Evidence           :   -0.563232829827565183E+03  +/-    0.896480526949999024E+00

Dim No.       Mean        Sigma
   1    0.391655666685189561E-02    0.116955401679002795E-01
   2   -0.350190323099197880E-02    0.127660377904543695E-01
   3    0.726582942082029115E+00    0.388681794857725499E-01
   4    0.416657238256232603E+02    0.357906637769847924E+01
   5    0.162173964737768772E+01    0.131700351434111320E-01
   6    0.421182932002205634E-01    0.112309677582218236E-01
   7    0.964739392983447033E+02    0.849004282546404099E+01
   8    0.100202018944186316E+00    0.992055872484116745E-02
   9    0.880171731506539795E-01    0.924860580037081999E-02
  10    0.738515008710683096E+00    0.542878770827254845E-01
  11    0.594835022072979100E+02    0.678370535946896780E+01
  12    0.233153021102090818E+01    0.146866843358456844E+00
  13    0.159295733898413172E+00    0.729375662902570845E-02
  14    0.734477554267054411E+00    0.858067042784622230E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1   -0.987749871446120913E-02
   2   -0.128715121506074916E-01
   3    0.715576702331500725E+00
   4    0.379292913163149592E+02
   5    0.162679318951466834E+01
   6    0.293738120929683925E-01
   7    0.984747485146444461E+02
   8    0.986293106043677620E-01
   9    0.843744035376310236E-01
  10    0.714602281369059344E+00
  11    0.636589078099817840E+02
  12    0.231751146804650032E+01
  13    0.164513314724069437E+00
  14    0.686368499986411917E+00

MAP Parameters
Dim No.        Parameter
   1    0.454073515373896314E-02
   2   -0.554599027875087112E-02
   3    0.711435845157152968E+00
   4    0.454763556880591864E+02
   5    0.161890503355705406E+01
   6    0.504421750481648945E-01
   7    0.902734694828884585E+02
   8    0.943107337774510418E-01
   9    0.925866776938437525E-01
  10    0.715790976016693392E+00
  11    0.555051829184746452E+02
  12    0.249709679450547517E+01
  13    0.154065690464139315E+00
  14    0.616033073231735617E+00
