    0.863064746790285402E-03   -0.469187335249266111E-04    0.765071395721844461E+00    0.762806939554047005E+02    0.100110657540421588E+00    0.250997903766710773E+00    0.300617188684317327E+01    0.346578297450574101E-02    0.466310396318219984E-02    0.749711380103030622E+00    0.437861702898594132E+02    0.788604380839569741E+00    0.320536867083148465E-02    0.275744609899605201E-02    0.650915318040167556E+00    0.916173303799213414E+02    0.915928741547197001E-01    0.202081609687838892E+00    0.675959715355261324E+04
   -0.160662978362298469E-02   -0.133018658852954467E-02    0.907770778963378877E+00    0.533131578831450668E+02    0.724419402913511895E-01    0.300851636400226941E+00    0.303194131431771474E+01   -0.146953420696517242E-02    0.675850547318891832E-02    0.752732435901029451E+00    0.457471114604857405E+02    0.785755094524823283E+00   -0.385468826601334069E-03    0.748631392971275088E-02    0.582732388302601878E+00    0.856608992536093581E+02    0.914525310825142213E-01    0.202325419799307710E+00    0.675981318671292229E+04
    0.187828832770946495E-01    0.304033482200005093E-02    0.913506973127502286E+00    0.783023501487769522E+02    0.770096831409847887E-01    0.310934334418588643E+00    0.281690270911845309E+01    0.119147331731871663E-01   -0.957156713585600658E-02    0.771750263442400497E+00    0.433423792404624493E+02    0.796706115008055660E+00    0.705732392156029260E-03   -0.204169655629730853E-02    0.683461169442808880E+00    0.901499607128785385E+02    0.903678121253470162E-01    0.200137498729114072E+00    0.675984112920816005E+04
    0.228383474549126355E-02    0.660732746777758975E-02    0.835727938820878924E+00    0.618769165329166952E+02    0.705917118685337880E-01    0.310839575069531082E+00    0.297438925839371082E+01    0.167974161429483015E-01   -0.424270662121281356E-02    0.723172899441527517E+00    0.474342691296001036E+02    0.798205023881299991E+00    0.896253212690232247E-03   -0.923480248514957298E-04    0.605624977568027578E+00    0.891988157030075826E+02    0.968573116230877912E-01    0.200334890916891745E+00    0.676007890326410961E+04
    0.137238163515385767E-02   -0.256750404783178104E-02    0.864200257898500412E+00    0.786655210985931603E+02    0.116452628659145907E+00    0.220958941456819852E+00    0.299877680301144833E+01    0.140008008793846752E-01   -0.400823425950266703E-02    0.729213999283772951E+00    0.433182328866398123E+02    0.790734565786711308E+00    0.683692654148685590E-03   -0.179589350139373861E-02    0.744892824554726163E+00    0.886095293130618415E+02    0.942233869540686220E-01    0.203240765750367869E+00    0.676067269334519915E+04
    0.115995705637139783E-01   -0.900828799718387564E-02    0.944009425682826198E+00    0.635842713074915835E+02    0.112519107151239028E+00    0.224600661323783507E+00    0.286037446407113771E+01    0.405461213897748661E-02    0.293052005664696299E-02    0.747970606784355785E+00    0.428044270733081618E+02    0.793689091721461848E+00    0.540117643977977070E-03    0.590013415498424811E-02    0.602082746982770867E+00    0.875223322712799359E+02    0.982011875638232473E-01    0.201284838593919602E+00    0.676161178919556914E+04
   -0.135967528579621663E-02   -0.197460116393394268E-02    0.797855073289801653E+00    0.665963726437218497E+02    0.767804936602013433E-01    0.299026549338145986E+00    0.293515953188618450E+01    0.169861340916283195E-01    0.112443718147201728E-01    0.747164527486928520E+00    0.450749135428011343E+02    0.789827631575193090E+00    0.715970887100504400E-02    0.721468141010565400E-02    0.726907664513346319E+00    0.905555943110336727E+02    0.907936558698893559E-01    0.203754234873627593E+00    0.676166319510118683E+04
    0.750954630259625337E-02    0.218942987387041104E-02    0.831090770534063994E+00    0.662598639039934483E+02    0.781511001230648789E-01    0.300872639900281791E+00    0.291751542102800387E+01    0.906057819326355589E-02   -0.275347822444569094E-02    0.712367919305039177E+00    0.476144675482455426E+02    0.794386376720951026E+00   -0.530765082472589838E-03    0.442791515888505023E-02    0.697732760388058759E+00    0.856007489973408155E+02    0.957252594383295324E-01    0.201449644227020414E+00    0.676239500788408441E+04
    0.762552570545872981E-02    0.301419602356391278E-02    0.892201084383921872E+00    0.818306400042065434E+02    0.808738224737749478E-01    0.283531456639202650E+00    0.330168970894026881E+01    0.628853274654687586E-02   -0.302035702400586152E-02    0.727032603725430215E+00    0.473212177093788284E+02    0.792042954551714473E+00    0.435771593968280885E-02    0.135469957886722846E-02    0.697154367857613200E+00    0.866385220530532365E+02    0.925474207550596589E-01    0.200203540853119283E+00    0.676276328016791740E+04
    0.329338292339521801E-02   -0.152384492066603913E-01    0.832929282650231473E+00    0.778565492438256257E+02    0.903182792348478786E-01    0.263456475791736866E+00    0.306641191097600974E+01    0.131676079951942408E-01   -0.114920696607987241E-02    0.752340376217617290E+00    0.476571674596241479E+02    0.793505221961209317E+00    0.724447010457718310E-02    0.189179001282747733E-02    0.683800844991456547E+00    0.863500796872053229E+02    0.932238825876647442E-01    0.202928704062177945E+00    0.676281626600447180E+04
    0.510975137707900349E-02   -0.397208051270553537E-02    0.917195210385573612E+00    0.684282187228563998E+02    0.799633657968718964E-01    0.270674053195593678E+00    0.339448774293469357E+01    0.157952675027309801E-01    0.260458812275774854E-02    0.740225359853988074E+00    0.430215549258806718E+02    0.795650421979998468E+00    0.692885998881331670E-02    0.119121452347876848E-02    0.696082030608456415E+00    0.842518649660123344E+02    0.933891955750157376E-01    0.200084603427172297E+00    0.676297980151488809E+04
    0.529274036133062144E-02    0.826287701199335083E-02    0.847660164944106342E+00    0.575372112767133075E+02    0.908003888492357469E-01    0.268615521552045933E+00    0.298087854298732857E+01   -0.464098037884135787E-02   -0.206602922694683290E-02    0.728371582778431503E+00    0.444607367637321929E+02    0.790525559456789817E+00   -0.208346919888121370E-02    0.142774223557840972E-02    0.641122767303127672E+00    0.842295864483391341E+02    0.960999176924689225E-01    0.201266647762202322E+00    0.676303287507319146E+04
    0.160354600976460641E-02   -0.886267889469251509E-02    0.874953514443055691E+00    0.657128898398151904E+02    0.805615127798908204E-01    0.277040190471410541E+00    0.302117695463232439E+01    0.149633889765355722E-01   -0.325789133111107200E-03    0.737481040038531321E+00    0.437723288710413385E+02    0.794883935720190338E+00    0.984043142885936140E-02   -0.198224221835932449E-02    0.656348197932406396E+00    0.892520579757065775E+02    0.974056113993574252E-01    0.202083488053436483E+00    0.676305891550876004E+04
   -0.738741292571544635E-04    0.230387680224480721E-03    0.902701711507336801E+00    0.762358693341343781E+02    0.100315195065306381E+00    0.244636404193099455E+00    0.308909281283862258E+01    0.844689068957764182E-02   -0.194179521392249415E-02    0.737857849802762589E+00    0.434412888294967274E+02    0.789477335174271655E+00    0.874593645595367515E-02    0.434027859907036660E-02    0.621472513113825009E+00    0.863963199163654423E+02    0.942531127488557136E-01    0.201223062950399822E+00    0.676326859456655257E+04
    0.954252429783275687E-02   -0.311057394453333061E-02    0.844785245536018192E+00    0.824984119829428550E+02    0.909922987104581638E-01    0.248999779941881799E+00    0.300796710229446074E+01    0.648142378988914025E-02    0.358824215417364407E-02    0.757602564911577181E+00    0.453574024444361967E+02    0.783119369718820457E+00    0.139388355362812170E-02    0.414281524319740340E-02    0.619743553523858792E+00    0.849251098228846359E+02    0.966983467388775469E-01    0.200564408605363620E+00    0.676333783760644292E+04
    0.366383804117942748E-02   -0.968550784525520556E-02    0.869185046115286242E+00    0.506521874469606246E+02    0.755843394215267583E-01    0.306446773842837084E+00    0.324309805554104003E+01    0.102293091243135749E-02   -0.900419874577458763E-02    0.757504355849507593E+00    0.473034390567762699E+02    0.792960098997196328E+00    0.158088676927731404E-02   -0.540083663789947023E-02    0.601744110198193516E+00    0.891130927916597528E+02    0.929233174966489078E-01    0.201311102641183820E+00    0.676352952479284977E+04
   -0.522748898426506656E-03   -0.105343801561081571E-01    0.903194641721297820E+00    0.460041431874987126E+02    0.604472742760567977E-01    0.330450975719672191E+00    0.335240564579275357E+01    0.363386782066120505E-02   -0.857095549891595185E-02    0.753076261863662388E+00    0.466518801292153498E+02    0.789343442441793441E+00    0.157517392393820527E-02   -0.481022602478014920E-02    0.564738908873059886E+00    0.894690627483978318E+02    0.959534546531374266E-01    0.200765442263266564E+00    0.676353114187305437E+04
    0.956081039278583455E-02   -0.634609233722913026E-02    0.908599566664029745E+00    0.776285673063347303E+02    0.881592489269081431E-01    0.261786411080172698E+00    0.289191783608166020E+01    0.653504603762072346E-02   -0.304393110194615935E-03    0.751379038430217250E+00    0.473691041032242310E+02    0.790502867782764795E+00    0.807781894919230685E-02    0.372848621070036648E-02    0.697292455209813533E+00    0.927062807493876306E+02    0.970615746422456294E-01    0.200065697019812583E+00    0.676353345279173845E+04
    0.302003542623303489E-02   -0.158062345345301655E-01    0.899410584991323425E+00    0.525084028370198155E+02    0.111622566990182415E+00    0.234322948882814186E+00    0.291077417013792017E+01    0.182717228209510994E-01    0.105049807346102482E-01    0.745251833109897399E+00    0.475337192164635951E+02    0.787740228759013283E+00    0.998488637980560027E-02    0.347484165537664293E-02    0.675498881175076393E+00    0.827629081098513382E+02    0.964101011057568735E-01    0.200343666645509705E+00    0.676363560226590198E+04
    0.140409863192189383E-02    0.914113018817353830E-02    0.801320929923642011E+00    0.431487656356129889E+02    0.111749594880506786E+00    0.234994335433586526E+00    0.297635899949814453E+01    0.967828516803607639E-02    0.578046219912423803E-02    0.736629992406071299E+00    0.460025194656500886E+02    0.795170150388644026E+00    0.498850388956079377E-03    0.728399104389483663E-02    0.662396002899002356E+00    0.886720980498727158E+02    0.956367691766177586E-01    0.202201352490991360E+00    0.676365743262305659E+04
   -0.871258932234749220E-02   -0.210747917317061955E-02    0.830982941057558544E+00    0.694081093919662493E+02    0.938140593231284736E-01    0.257863507721085461E+00    0.313668645905956733E+01    0.673281827403637498E-02   -0.400395500335479822E-02    0.735355804393638679E+00    0.448445441805493417E+02    0.790172943848105658E+00    0.393288565155462243E-02    0.264254804745114608E-02    0.689876697810091755E+00    0.848050155091900422E+02    0.922010661621739114E-01    0.202274068618055081E+00    0.676370380814154123E+04
    0.464965254780994822E-02   -0.151291112091296309E-01    0.933433499081455564E+00    0.876138083605450220E+02    0.789217532924356147E-01    0.282976717150875245E+00    0.292803279541320816E+01    0.105908746177422550E-01   -0.751781560621521926E-02    0.756326581948911558E+00    0.466030687814091635E+02    0.789509942214844274E+00   -0.610406056427402108E-03   -0.762980087101191532E-02    0.688658306847906188E+00    0.901386172742771521E+02    0.929796707410058543E-01    0.200721815447875623E+00    0.676379298879512680E+04
   -0.343718965355187603E-02    0.101336904880874133E-01    0.859120332351540950E+00    0.463252609423295922E+02    0.777830239140043095E-01    0.289892493686775166E+00    0.286991651667583980E+01    0.102970445406085007E-01    0.101603271440315452E-02    0.760782244824035780E+00    0.460983417720970721E+02    0.786759556544788130E+00    0.647887513776429762E-02    0.138846861195292737E-03    0.674482200262844889E+00    0.845344672389513789E+02    0.918073817124218788E-01    0.202500325295780909E+00    0.676381366124645956E+04
   -0.378495559843258908E-02   -0.250209874454746092E-02    0.707846470552009555E+00    0.653757182631005236E+02    0.786750351754300775E-01    0.295967428826235668E+00    0.287166423144814820E+01    0.102051146691980402E-01   -0.162676697153144880E-02    0.723139598235926995E+00    0.437065917543374454E+02    0.796929982252569391E+00    0.280022082233659332E-02   -0.192567160176489627E-02    0.683376100457209423E+00    0.858613782346938734E+02    0.958646380546525900E-01    0.201324293045016312E+00    0.676382426740079791E+04
    0.404618343687465805E-02    0.352248694744032500E-02    0.867969762534623879E+00    0.570961710905633595E+02    0.788226430793721455E-01    0.290467887304972860E+00    0.281822766360057209E+01   -0.442168839301206821E-03    0.490480560323086449E-02    0.749914977774879921E+00    0.485605991984631586E+02    0.787039585339098458E+00   -0.916405436642073710E-02    0.505923178009054769E-02    0.621513948130810401E+00    0.907096125489854899E+02    0.946400065522125244E-01    0.201417862640860451E+00    0.676397773499903997E+04
   -0.939210013930625448E-02   -0.127474444469510440E-01    0.922583127588691765E+00    0.484300792844938144E+02    0.835096807812866077E-01    0.279448197937992970E+00    0.281406242988841004E+01    0.746520132229582835E-02   -0.473882578073488679E-02    0.737266414268200387E+00    0.497745511821873379E+02    0.789198711507113404E+00   -0.283652151687214821E-02    0.114970436496995474E-02    0.616820643445548433E+00    0.927999924602099497E+02    0.972534778489019813E-01    0.200115599824263413E+00    0.676399512117126687E+04
   -0.101391318056887774E-02   -0.883562851196371263E-02    0.849828245882434441E+00    0.400079968132357848E+02    0.779656576235867177E-01    0.295469636529418656E+00    0.284319221269913891E+01    0.128369773339834237E-01   -0.228670623171604994E-03    0.755094166630482344E+00    0.464331386287756800E+02    0.785499731570005855E+00    0.957423978700616685E-02    0.285324970734465635E-02    0.641378324417067547E+00    0.946103336682571125E+02    0.945474727122949804E-01    0.200203974092617448E+00    0.676411627005842092E+04
    0.236635672370867113E-02   -0.166994481319401714E-02    0.852076875311715942E+00    0.664397042942151188E+02    0.902340195572898796E-01    0.270692704589620969E+00    0.307927174452076136E+01    0.549926353694403427E-02   -0.624424349531635826E-02    0.737764767478872208E+00    0.463202211186619479E+02    0.787653656882731701E+00   -0.788444656859795413E-03    0.182045839981679496E-02    0.734224790062450006E+00    0.853080224231350570E+02    0.922948698894039410E-01    0.201455410053377360E+00    0.676412293861395938E+04
   -0.949329463035589421E-03   -0.604575073215112523E-02    0.948604348653240725E+00    0.768927580768603320E+02    0.760727551723313911E-01    0.292993831120387738E+00    0.310694749941865034E+01    0.344459565490375227E-02    0.441821716509065943E-05    0.733786597160957843E+00    0.504977180972233697E+02    0.787009251042963043E+00    0.553071290555383257E-02   -0.206109871892221378E-02    0.568428902674857794E+00    0.873165017826302119E+02    0.967277534839821318E-01    0.201198506313185144E+00    0.676427075512156989E+04
    0.878126584924111483E-02   -0.108079741280198288E-01    0.897391252887983493E+00    0.848527512995634794E+02    0.807394387799851843E-01    0.283388888366212510E+00    0.281038458164454941E+01    0.552386162501639945E-02   -0.106044088102726572E-01    0.741401048315037170E+00    0.455286567838882519E+02    0.792936583145475105E+00    0.180075034992207422E-02   -0.733491815353722217E-02    0.702048813292734497E+00    0.868666922465516649E+02    0.948577042238107904E-01    0.203516283558535765E+00    0.676438168989115547E+04
   -0.158183899632780402E-02    0.244594247463906936E-02    0.902210920978525843E+00    0.663032593810373498E+02    0.101170591375858002E+00    0.257961969152564863E+00    0.283136849038423222E+01    0.151654692560483327E-01    0.315722941713022197E-02    0.719900997617821226E+00    0.451184817514130003E+02    0.799174553698195678E+00    0.746570352249448753E-02    0.432967742688551271E-02    0.727400102470776799E+00    0.910044958402933446E+02    0.970399921857678371E-01    0.200904874358312224E+00    0.676438781097229821E+04
    0.143637252182545892E-02   -0.276849887232303660E-02    0.919443792381638647E+00    0.405727881268506252E+02    0.968213144204835424E-01    0.247698985694779605E+00    0.283171134141722591E+01    0.302925330964580377E-02   -0.287647804138139790E-03    0.748376160895482201E+00    0.499495381065086264E+02    0.788335321881119988E+00   -0.631316544582104060E-02   -0.132518420494134458E-02    0.596451806244290172E+00    0.870871673829959434E+02    0.958393003950449435E-01    0.203045506814855892E+00    0.676441237210056443E+04
    0.281240579427445700E-02    0.161540017041378477E-02    0.722030620455198169E+00    0.813858625885700491E+02    0.801558222733015635E-01    0.288741665293524130E+00    0.288308370506572320E+01    0.742397284297405605E-02   -0.810891724411107531E-02    0.741178702212420326E+00    0.472504314475213505E+02    0.793042727643816114E+00    0.341756744228410587E-02    0.537847245922229794E-04    0.681489581504883479E+00    0.819248228840096857E+02    0.940882084219564763E-01    0.200190668228039437E+00    0.676443742125009339E+04
    0.166978112892838659E-02    0.534451699716396132E-02    0.814180530249072776E+00    0.573243587973435780E+02    0.101233011231361303E+00    0.245413829845985199E+00    0.284985430346533208E+01    0.520142129946082801E-02   -0.991718974321966450E-02    0.744171679484675219E+00    0.464969798517426582E+02    0.786661600287458795E+00    0.775985761122969207E-02   -0.577197942668739548E-02    0.663287547527093513E+00    0.898534588177161595E+02    0.962095648240137991E-01    0.201768980823685301E+00    0.676450651312389346E+04
    0.183569039905699606E-02   -0.269599083421025914E-02    0.904938693741552447E+00    0.872696927732166046E+02    0.100340814375140266E+00    0.252203812219398193E+00    0.290506672655147291E+01   -0.458834736313861943E-02   -0.571060216267420002E-02    0.728174883214971258E+00    0.453957860521531487E+02    0.797754517770040694E+00   -0.238018749320758173E-02    0.215154328519898347E-02    0.706892308473852315E+00    0.932151251358958319E+02    0.966152775175689454E-01    0.200193636376237327E+00    0.676454485418898366E+04
   -0.148452226853562608E-02    0.140104512163318038E-02    0.826138462176811417E+00    0.602752839005001633E+02    0.120886748068911934E+00    0.225015476333306041E+00    0.297697925388618501E+01    0.904796068002903207E-02    0.562794997761788002E-02    0.764239543710082403E+00    0.431377907206319051E+02    0.788999004173097207E+00    0.608699803463245027E-02    0.979546427956857861E-03    0.705308892553788258E+00    0.895733230199125217E+02    0.928843316706988165E-01    0.200491357097211276E+00    0.676457516572713212E+04
