Nested Sampling Global Log-Evidence           :   -0.806497092863420494E+04  +/-    0.405037525507668417E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.806497092863420494E+04 +/-    0.405037525507668417E+00
Local Log-Evidence   -0.806497092863420494E+04 +/-    0.405037525507668417E+00

Dim No.       Mean        Sigma
   1    0.203814069707297385E+01    0.000000000000000000E+00
   2   -0.222310275072767558E-01    0.000000000000000000E+00
   3   -0.112990912920589107E-01    0.000000000000000000E+00
   4    0.744839807045794444E+00    0.000000000000000000E+00
   5    0.613275966402808592E+02    0.000000000000000000E+00
   6    0.658385942437319238E-01    0.000000000000000000E+00
   7    0.939553693421705702E+02    0.000000000000000000E+00
   8    0.946532241881930109E-01    0.000000000000000000E+00
   9    0.975561216867325415E-01    0.000000000000000000E+00
  10    0.729056542262273566E+00    0.000000000000000000E+00
  11    0.657856706685919903E+02    0.000000000000000000E+00
  12    0.470969948192790366E+00    0.000000000000000000E+00
  13    0.762072806279208148E+00    0.000000000000000000E+00
  14    0.188045540191534188E+01    0.000000000000000000E+00
  15    0.161349416533468015E+01    0.000000000000000000E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.203814069707297385E+01
   2   -0.222310275072767558E-01
   3   -0.112990912920589107E-01
   4    0.744839807045794444E+00
   5    0.613275966402808592E+02
   6    0.658385942437319238E-01
   7    0.939553693421705702E+02
   8    0.946532241881930109E-01
   9    0.975561216867325415E-01
  10    0.729056542262273566E+00
  11    0.657856706685919903E+02
  12    0.470969948192790366E+00
  13    0.762072806279208148E+00
  14    0.188045540191534188E+01
  15    0.161349416533468015E+01

MAP Parameters
Dim No.        Parameter
   1    0.203814069707297385E+01
   2   -0.222310275072767558E-01
   3   -0.112990912920589107E-01
   4    0.744839807045794444E+00
   5    0.613275966402808592E+02
   6    0.658385942437319238E-01
   7    0.939553693421705702E+02
   8    0.946532241881930109E-01
   9    0.975561216867325415E-01
  10    0.729056542262273566E+00
  11    0.657856706685919903E+02
  12    0.470969948192790366E+00
  13    0.762072806279208148E+00
  14    0.188045540191534188E+01
  15    0.161349416533468015E+01
