   -0.406782405719843432E+01    0.120977247817722713E+02    0.747855280190300320E+01    0.192398133003325853E+02   -0.177455832359036325E+01    0.122509943021881718E+02    0.396374620240408433E+02    0.288811034404826223E+02    0.144795972157827157E+01    0.311874977643313185E-02   -0.999999998999999514E+91   -0.391195633965034517E+01    1
    0.302259193627312257E+02    0.421327060139244924E+01    0.162728878937751453E+01    0.105678685442780331E+02   -0.164794246052380906E+02   -0.654188971919150042E+00    0.422444551429360757E+02    0.172813077052211597E+02    0.145055752851026365E+01    0.426110973566947507E-01   -0.999999998999999514E+91   -0.393195633965034208E+01    1
    0.823653700468797467E+01    0.194008020029605310E+01    0.149696440331572376E+02    0.271171387848179180E+02    0.891473828976996074E+01    0.209368777900760215E+02    0.285723343998684030E+02    0.188452842032378953E+02    0.858760083904598348E+00   -0.579983380615604477E-01   -0.999999998999999514E+91   -0.395195633965034165E+01    1
    0.637628323730152946E+01    0.550639510288050182E+01    0.255208705052252682E+00    0.333819715343904804E+02   -0.421472753913502629E+01   -0.176726600617285889E+01    0.284605303076620366E+02    0.295624094348705739E+02    0.927794768525433522E+00   -0.999853617970854480E-01   -0.999999998999999514E+91   -0.397195633965034300E+01    1
    0.322099682736244546E+02   -0.654428901418642006E+01    0.114403773936559574E+02    0.245597609875277954E+02    0.171242604679256294E+01    0.616646590451372845E+01    0.291679531253751918E+02    0.203989245194374256E+02    0.384551252461816095E+00   -0.186742740535949941E-01   -0.999999998999999514E+91   -0.399195633965034391E+01    1
    0.114208335926815998E+02    0.134700022643513861E+02    0.778653576185607044E+00    0.960803529806905487E+01   -0.445053100739724528E+01    0.280765181570878442E+01    0.385836245522353067E+02    0.285650671362423694E+02    0.552224906478203992E+00    0.105029299036761337E+00   -0.999999998999999514E+91   -0.401195633965034215E+01    1
    0.199273061473256661E+02    0.471399360794261924E+00    0.132919839523978318E+02    0.160889937429164291E+02    0.892801524372963051E+01    0.551094627680285232E+01    0.350692163105477945E+02    0.242165879934206423E+02    0.143602383597857619E+01   -0.476949358230923104E-01   -0.999999998999999514E+91   -0.403195633965034173E+01    1
   -0.273053703896755628E+01    0.203828393080650727E+02    0.965379146870578531E+01    0.237992045402869365E+02    0.114259969856869414E+02    0.299365338614404042E+01    0.249520179367222781E+02    0.259417845263709275E+02    0.189812569959037081E+01    0.104525023852419553E-01   -0.999999998999999514E+91   -0.405195633965034396E+01    1
    0.620496089112869775E+01   -0.424501775155246541E+01    0.296300814536542712E+01    0.350328186404686335E+02    0.683328511756420465E+01    0.168927325597827362E+02    0.296576468182130490E+02    0.317640792982518008E+02    0.149655435130445835E+01    0.144498462124059174E+00   -0.999999998999999514E+91   -0.407195633965034443E+01    1
   -0.386163624381615875E+02    0.372965989795098896E+01   -0.173018608994146650E+01   -0.635813839893825694E+01    0.113434266628816687E+02    0.718304883422090423E+01    0.362068739042455547E+02    0.739482372213470285E+01    0.929580452863744355E+00   -0.641306546589887061E-01   -0.999999998999999514E+91   -0.409195633965034400E+01    1
