

    0.114233582489805840E-98   -0.119574785100198733E+05   -0.123469312566392361E-01   -0.718637889431838692E-02    0.783094498300324959E+00    0.443702133528775065E+02    0.238348743985828698E+00    0.740525951785294900E+00    0.271275636418146338E+01    0.130159104071229958E-02   -0.204531502155666772E-02    0.797088853695918198E+00    0.452044270869672076E+02    0.160287565482381256E+01    0.217226363745211303E-02   -0.322419819679235472E-02    0.991126984727569660E+00    0.154995057666017885E+03    0.166043083138604941E+00    0.216962712849203543E+00    0.455521800876196092E+01
    0.177885278482247827E-98   -0.119584042970564187E+05    0.783993567371185814E-02    0.610239139215297869E-03    0.817668201741505341E+00    0.388870593057899754E+02    0.246232893924117097E+00    0.691920920846504695E+00    0.279298838440942765E+01    0.940794165623590802E-03    0.283898492426686933E-02    0.778890997002146923E+00    0.454729726337298814E+02    0.160349253586061891E+01   -0.354881781952576724E-04    0.135762362123373879E-02    0.992186193927047322E+00    0.138853836648941780E+03    0.270779262454895975E+00    0.180645463108626253E+00    0.313120031726331760E+01
    0.209285728259297052E-98   -0.119587694202555431E+05    0.971813567937258524E-02   -0.501382673024176537E-02    0.846670182060415000E+00    0.440464317010282329E+02    0.291949735442727398E+00    0.656215569081250893E+00    0.254661959940512839E+01    0.391559252796490169E-02    0.718740980998883953E-02    0.788985416857706179E+00    0.451392422297365599E+02    0.160014804791053300E+01    0.196170383972484735E-02    0.317324068471880284E-02    0.977423291277454975E+00    0.179062105633066750E+03    0.203777140869088158E+00    0.204226150406367851E+00    0.383093181044554854E+01
    0.476459782123181516E-98   -0.119604547860109196E+05   -0.206825298445968263E-02   -0.785468416918101188E-02    0.830145245825262723E+00    0.507708942872716591E+02    0.253035011658064746E+00    0.689994969135881098E+00    0.266412144555504682E+01    0.632310890822317638E-02    0.418466542058555310E-02    0.786953663746629450E+00    0.452402928278647707E+02    0.159994410847461754E+01    0.447980896061088950E-02    0.810151292002209036E-03    0.986030053871551848E+00    0.805396818014068572E+02    0.256411885837512121E+00    0.184494732527499233E+00    0.306532911106435613E+01
    0.576938986361200804E-98   -0.119608774924132995E+05   -0.473087304661172145E-02   -0.719620077146463939E-02    0.836354234095560090E+00    0.567959314983727381E+02    0.263410989781632077E+00    0.678650670912489762E+00    0.266856224874664782E+01   -0.116489118945370439E-02   -0.215736628364118863E-02    0.788787877852042740E+00    0.448152835280300508E+02    0.159940024110385837E+01   -0.157823965525154221E-02   -0.504615765646638896E-02    0.964370755360885124E+00    0.383744145142035720E+02    0.231638463496513486E+00    0.191725851560545946E+00    0.352134154567343938E+01
    0.754808522467780644E-98   -0.119614549475861313E+05    0.261147761013734653E-02    0.949477344379230648E-02    0.776548839531353785E+00    0.463608066054279391E+02    0.283837391671546257E+00    0.644569741015028064E+00    0.265822285835448557E+01   -0.187426353060991813E-02   -0.174230721857964788E-02    0.791879538045820119E+00    0.452297049669638866E+02    0.159840869721740897E+01   -0.157373163385652053E-02   -0.138064328454998511E-02    0.949487151164998489E+00    0.163500675889118355E+03    0.296435879411142300E+00    0.170764256627277539E+00    0.288128396788034724E+01
    0.868585459200581490E-98   -0.119617757513361339E+05    0.103599628073466183E-02   -0.765287084973182265E-03    0.780862621050322891E+00    0.435985740721196677E+02    0.248079902841007949E+00    0.689350894354838539E+00    0.291885569898699604E+01   -0.966554268788001950E-03   -0.243292232192128603E-03    0.799891663924957808E+00    0.451899010838556023E+02    0.159592379142359264E+01   -0.297069120586235897E-02   -0.847504111665378342E-03    0.941597901208913290E+00    0.158990979851311124E+03    0.218811108717058889E+00    0.196487469139313281E+00    0.338257487491955011E+01
    0.105767018341238226E-97   -0.119622096670330411E+05   -0.175059855174464272E-02   -0.616693226355031088E-02    0.795086110546252778E+00    0.433839464493319866E+02    0.274525060501333684E+00    0.690539962445432809E+00    0.242945260548032227E+01    0.313198100599069735E-02    0.536371795666708371E-02    0.797142324868531871E+00    0.443699118664662251E+02    0.159425463165173231E+01    0.316944714557555220E-02    0.395931169472490789E-02    0.929694254404439091E+00    0.626088953808909565E+02    0.271806117630818467E+00    0.168715221941843796E+00    0.353418928113064457E+01
    0.155576177818010642E-97   -0.119630214605655383E+05   -0.242424653575056340E-02   -0.429839943333061754E-02    0.813169973813427038E+00    0.581239881605343882E+02    0.304121920296394843E+00    0.611448653290049715E+00    0.246252801781033170E+01   -0.107666920312008058E-02    0.114371365402668890E-02    0.797779750385012365E+00    0.452694820407278442E+02    0.159966950833329080E+01   -0.215452967295529964E-02    0.795147397844323846E-03    0.998082975315079057E+00    0.173387289777709498E+03    0.132341615178521638E+00    0.264335408516286174E+00    0.424195371882818417E+01
    0.186418749760832758E-97   -0.119634231805352792E+05    0.980138723181172775E-02    0.313386814085430971E-02    0.751222365736256448E+00    0.390581489542636362E+02    0.348710722538331019E+00    0.588209953946978281E+00    0.220156958168510286E+01    0.626487206695742235E-03    0.402091269884459219E-02    0.795225930046798757E+00    0.446218066641614257E+02    0.159746285957185297E+01    0.271316710343811078E-02    0.322197348362357472E-02    0.997600773235235661E+00    0.183474148343545842E+02    0.171261859810430600E+00    0.229055384659479944E+00    0.381267761610014144E+01
