    0.190646821417656920E-02   -0.315959898774358832E-02    0.789683144153141336E+00    0.432884305892591286E+02    0.272310297841431737E+00    0.666670130305762831E+00    0.258997687583223479E+01   -0.644488785016686665E-03    0.258224760977889163E-02    0.800127106666693511E+00    0.449761373875891763E+02    0.160054593582375215E+01   -0.688449422114339191E-03    0.158670997331395651E-02    0.955843068130209916E+00    0.718777028910620999E+02    0.162589827365489853E+00    0.224540228421351573E+00    0.436392564039402320E+01    0.622183004997473472E+04
    0.889344550934699496E-02   -0.267873055590003861E-03    0.789331592911657776E+00    0.456247399477809168E+02    0.229907981180013737E+00    0.724999360034889628E+00    0.291967225787381945E+01    0.660426587607927901E-03    0.124388436798223909E-02    0.798493945534232585E+00    0.450085389500622881E+02    0.159970069326515474E+01    0.743888457039990005E-03   -0.258211319420741374E-03    0.971343006712130697E+00    0.110256455286831283E+03    0.248840731122645764E+00    0.180822097528163417E+00    0.347255420815842264E+01    0.622241461922969938E+04
    0.426517382376897375E-02   -0.305932117510792669E-02    0.806746403594473138E+00    0.447872972103533016E+02    0.275033231429231917E+00    0.663003626496364573E+00    0.265227834678135466E+01    0.142587810593355446E-02    0.692376079400296315E-03    0.800912458868962007E+00    0.449038280799053240E+02    0.160016535124868731E+01    0.429284402526078650E-03    0.959465042860800090E-04    0.970186703179509280E+00    0.745981448190645864E+02    0.165019446565835198E+00    0.222793732858765359E+00    0.431717675228778308E+01    0.622411781553766014E+04
    0.512964088649721806E-02    0.767443272875727579E-03    0.787847032220532206E+00    0.435971998443097704E+02    0.255267603070337967E+00    0.686650067135888831E+00    0.272441957082642894E+01    0.276161804575828949E-03    0.203445847862288075E-02    0.797987187844944712E+00    0.450192000743746519E+02    0.160119181465913729E+01    0.652954963238130178E-03    0.532019055393103302E-03    0.985995551962547179E+00    0.126305891591776913E+03    0.235134340681122350E+00    0.186603078616332241E+00    0.362281884171587176E+01    0.622462902111618496E+04
    0.475361525304617786E-02    0.528962284876986766E-02    0.778876412660797879E+00    0.434375816761248075E+02    0.251682039241257538E+00    0.693196105021435249E+00    0.270924685625578476E+01    0.904343124745885223E-03    0.553747221687245867E-03    0.797381824845169840E+00    0.450179670649770713E+02    0.160048120049815434E+01    0.145031116584627305E-02   -0.928363586334870171E-03    0.973365720875182694E+00    0.101633355612723321E+03    0.211922325749847901E+00    0.196223516267386100E+00    0.378867059762498304E+01    0.622532508697684443E+04
    0.266498730232058801E-02    0.106029169053000721E-03    0.793264560233955640E+00    0.441461225395210946E+02    0.250078858115445557E+00    0.691826836930501843E+00    0.274715920456165330E+01   -0.265417539412216550E-03   -0.233440771760816672E-03    0.799019598689445054E+00    0.448961332849439927E+02    0.160050452291435885E+01    0.773666511263992624E-04    0.275211827892868868E-04    0.980890470544623083E+00    0.139271390301123347E+03    0.166174017884486935E+00    0.223478694807900891E+00    0.427874171356203270E+01    0.622584072658237073E+04
    0.545696684874539574E-02   -0.856826087677536332E-03    0.795698758550996255E+00    0.456107796901163596E+02    0.281610535740561385E+00    0.649913906260421670E+00    0.253943109191961636E+01    0.593721096939175169E-04    0.989768548798606847E-03    0.799390901582430757E+00    0.448045744149594043E+02    0.160070331798371535E+01    0.812875879781676017E-04    0.187734924106136992E-03    0.977645013966909948E+00    0.104308436256070593E+03    0.182057553957311047E+00    0.213708445564817218E+00    0.405901910977180957E+01    0.622587315624616531E+04
    0.338997150117716865E-02   -0.221009596129672302E-03    0.784331159357199770E+00    0.446927032166868798E+02    0.269214293602508592E+00    0.661969133217195971E+00    0.265999124300412504E+01    0.816771811129168813E-03   -0.105671543610569684E-03    0.800359690123977563E+00    0.450185553690641740E+02    0.159979864325953658E+01    0.179165093911942664E-02   -0.111952370546783723E-02    0.974805265077637095E+00    0.792260077586583833E+02    0.179770211595782853E+00    0.214190554619493156E+00    0.416459467408792783E+01    0.622593705675892215E+04
    0.456647309452261254E-02   -0.185478011518744389E-03    0.798361135374763276E+00    0.468773937622819545E+02    0.240589309015162872E+00    0.713537533682226721E+00    0.280882696934155351E+01    0.745211451556095756E-03    0.933444664658668560E-03    0.798301965612282283E+00    0.450735309283752699E+02    0.160142085292315972E+01    0.835063195411097281E-03    0.270211181186975761E-03    0.975312544912880997E+00    0.105869339980263391E+03    0.213464749894008821E+00    0.195483891281305694E+00    0.394113717192488977E+01    0.622606980133719844E+04
    0.110101426431463267E-02   -0.257834569530021379E-02    0.796720417122354974E+00    0.433529260812782411E+02    0.280602589932195612E+00    0.652359241170784698E+00    0.263541541063241391E+01    0.514036747421608921E-03    0.127940702478080847E-02    0.796987632964022197E+00    0.449907123429949181E+02    0.160194374827926489E+01    0.299526679984504730E-03    0.792984730657556969E-03    0.965864969676693219E+00    0.819020037664072902E+02    0.184612738193429465E+00    0.213831482453945815E+00    0.401196801204764419E+01    0.622619735536379085E+04
    0.257985211875807769E-02   -0.534783921544601179E-02    0.794175928477135251E+00    0.449841504117669615E+02    0.225864823208412363E+00    0.738800202309547793E+00    0.288110054617444611E+01    0.103761363151794639E-02    0.907246036787620375E-03    0.799829693516240781E+00    0.451124434288259906E+02    0.159988826938374884E+01    0.124680466243172385E-03   -0.302340349341020950E-04    0.991010453759065157E+00    0.978277120188103027E+02    0.220803917479809791E+00    0.189652450612451839E+00    0.381978075255325944E+01    0.622673880081851621E+04
   -0.300284785680084631E-03    0.466662003676860152E-03    0.791247743722943930E+00    0.440987031065474042E+02    0.268287352458382367E+00    0.666497382477793110E+00    0.268697074432364991E+01   -0.119387261391053104E-03   -0.294213253796553743E-03    0.799554585701505172E+00    0.450820872754229640E+02    0.160026478654479454E+01   -0.114161296340256689E-03    0.308855827448681157E-03    0.989091916298473484E+00    0.990432494653774711E+02    0.188705393358327173E+00    0.208039778229934413E+00    0.409375531232622336E+01    0.622677252683680581E+04
