    0.189126651467741921E-01   -0.131915108761980811E-01    0.849966269731521562E+00    0.482077059149742126E+02    0.160889077186584489E+00    0.573477077484130904E+00    0.336007345914840716E+01    0.829115934292751988E+00    0.124069383753567380E-01   -0.435003637041955077E-01    0.585994434356689409E+00    0.699808362126350403E+02    0.180439698696136491E+00    0.548771309852600142E+00   -0.108642483974550065E+06   -0.391195633965034517E+01    1
   -0.520426623448305772E-01    0.287718893174577321E-01    0.886664164066314653E+00    0.611235275864601135E+02    0.621601343154907279E-02    0.299373531341552757E+00    0.356781752109527606E+01    0.904826570479496217E+00   -0.154983037173321882E-01    0.306344409266414049E-01    0.665900123119354204E+00    0.788075226545333862E+02    0.173490786552429221E+00    0.579866147041320779E+00   -0.848708523348144954E+05   -0.393195633965034208E+01    1
    0.315809600951801675E-01   -0.483615315517025267E-02    0.757227969169616655E+00    0.552618953585624695E+02    0.842974185943603516E-01    0.482145094871520963E+00    0.306450014114379865E+01    0.837301382434966435E+00    0.504205271120687203E-02   -0.104151085999044275E-01    0.567222219705581621E+00    0.629570066928863525E+02    0.167477726936340332E+00    0.592986392974853560E+00   -0.706728075653088745E+05   -0.395195633965034165E+01    1
    0.558200690797164192E-02   -0.127984606791485215E-01    0.668131810426711992E+00    0.410766512155532837E+02    0.108003652095794683E+00    0.264892458915710449E+00    0.311688153743743879E+01    0.848458256509209363E+00   -0.354847568585972273E-01    0.879575272058610858E-02    0.803060126304626420E+00    0.415272375941276550E+02    0.174341893196105963E+00    0.576121783256530740E+00   -0.601664739860768386E+05   -0.397195633965034300E+01    1
    0.592515577674861994E-02    0.238845873675639191E-01    0.855308604240417436E+00    0.810616379976272583E+02    0.125273978710174566E+00    0.575139760971069336E+00    0.289347541332244873E+01    0.998783071311599158E+00   -0.242876816164299585E-02   -0.177158466759545948E-01    0.461327147483825695E+00    0.879505017399787903E+02    0.166619122028350830E+00    0.336761045455932606E+00   -0.566381785573438319E+05   -0.399195633965034391E+01    1
   -0.214337543183440319E-02    0.314202021781650256E-01    0.517770212888717607E+00    0.617067685723304749E+02    0.108918809890747079E+00    0.555985307693481423E+00    0.334605956077575684E+01    0.925598878797037616E+00   -0.290629521325386150E-01    0.255055307051939573E-01    0.831035327911376909E+00    0.655546110868453979E+02    0.146387898921966547E+00    0.579092693328857377E+00   -0.555654010778268566E+05   -0.401195633965034215E+01    1
   -0.362561944839998249E-01    0.384575597808867707E-02    0.829778981208801225E+00    0.420239785313606262E+02    0.765776872634887779E-01    0.463689517974853527E+00    0.299331420660018921E+01    0.860027437602673417E+00   -0.104089459677100416E-01   -0.115253599196537947E-01    0.646884453296661333E+00    0.741446861624717712E+02    0.160616314411163336E+00    0.496520042419433594E+00   -0.463722728621127535E+05   -0.403195633965034173E+01    1
    0.212905174652244858E-01    0.555785239343662037E-02    0.903324884176254228E+00    0.462743842601776123E+02    0.784658551216125544E-01    0.401550245285034135E+00    0.284093646407127354E+01    0.593386628962237483E+00    0.195748811925132160E-01    0.512356565421224607E-02    0.885606241226196245E+00    0.705254855751991272E+02    0.192750024795532243E+00    0.491934418678283691E+00   -0.442338979157217109E+05   -0.405195633965034396E+01    1
    0.943432249653586817E-02   -0.255190536522467946E-01    0.904463452100753740E+00    0.464371857047080994E+02    0.163820588588714622E+00    0.588240981101989746E+00    0.346624414324760455E+01    0.940160845813474921E+00   -0.379213720769114859E-01   -0.207416044284772054E-01    0.468688470125198375E+00    0.558900648355484009E+02    0.841049909591674860E-01    0.502683734893798806E+00   -0.361882558710993253E+05   -0.407195633965034443E+01    1
   -0.296774570476451803E-01    0.131930300306647100E-01    0.779634398221969560E+00    0.829409536719322205E+02    0.135502290725708019E+00    0.343039917945861805E+00    0.317959340810775748E+01    0.878085097153549876E+00   -0.155368867659513785E-01   -0.463936402376932677E-01    0.576885056495666459E+00    0.831618490815162659E+02    0.133591234683990479E+00    0.536243581771850497E+00   -0.353541407433548084E+05   -0.409195633965034400E+01    1
