Nested Sampling Global Log-Evidence           :    0.446816771531650011E+04  +/-    0.806347563375669707E+00

Dim No.       Mean        Sigma
   1    0.200565518005047849E+01    0.489172802391131447E-02
   2    0.104821155705858400E-02    0.811538659984039094E-03
   3   -0.200513162716579050E-02    0.859056052031950223E-03
   4    0.700722722206933990E+00    0.275806507635691003E-02
   5    0.447953345097832312E+02    0.222538532655324639E+00
   6    0.492231397350123001E-01    0.843181078662185845E-03
   7    0.910749124318676309E+02    0.599764567862400844E+00
   8    0.101900676581176908E+00    0.850670252539572572E-03
   9    0.999100330490494681E-01    0.907052488364184150E-03
  10    0.797490524131405865E+00    0.305926203825851797E-02
  11    0.601760197577162828E+02    0.454214848864470333E+00
  12    0.321653931582783992E+00    0.494507826428574292E-02
  13    0.961161953301268079E+00    0.980314786040267783E-02
  14    0.242352095327439665E+01    0.161410205811890924E-01
  15    0.160097140737931931E+01    0.150923448773144890E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.200493194787413653E+01
   2    0.147616253880904452E-02
   3   -0.223412056910173712E-02
   4    0.700614019061877924E+00
   5    0.446343339715755505E+02
   6    0.485072824619922904E-01
   7    0.910372307646732821E+02
   8    0.102090798085042206E+00
   9    0.996167515308598872E-01
  10    0.796986463316794680E+00
  11    0.602462779279126366E+02
  12    0.327475604099466133E+00
  13    0.949591894711443896E+00
  14    0.240398753221690642E+01
  15    0.160107560549773642E+01

MAP Parameters
Dim No.        Parameter
   1    0.199986575206186723E+01
   2    0.140938391777093884E-02
   3   -0.289026868318144944E-02
   4    0.697964013880561063E+00
   5    0.447719935309023995E+02
   6    0.492279971872963823E-01
   7    0.902487397487576288E+02
   8    0.102004666053421122E+00
   9    0.993765415108808781E-01
  10    0.798080334673388458E+00
  11    0.609468335980023284E+02
  12    0.324622215383972290E+00
  13    0.951922345225421851E+00
  14    0.241697063964086789E+01
  15    0.160086137283450225E+01
