    0.864685297012329102E+01    0.412637531757354736E+01    0.109861969947814941E+01   -0.353250145912170410E+00   -0.794013939017822593E+08   -0.340101220333519727E+01    1
    0.844160079956054688E+01    0.726824998855590820E+01    0.134946942329406738E+01   -0.507994890213012695E-01   -0.487238994642635733E+08   -0.343434553666853093E+01    1
    0.759800910949707031E+01    0.718898117542266846E+01    0.501744747161865234E+00   -0.633982777595520020E+00   -0.977996263743870659E+06   -0.346767887000186459E+01    1
    0.844972252845764160E+01    0.215809822082519531E+01   -0.920665264129638672E+01    0.354802608489990234E-02   -0.107466464376297386E+06   -0.350101220333519692E+01    1
    0.571013808250427246E+01    0.130377769470214844E+01   -0.944744944572448730E+01    0.811494469642639160E+00   -0.106665189338594180E+06   -0.353434553666853013E+01    1
    0.146318244934082031E+02    0.473918378353118896E+01   -0.803913474082946777E+01   -0.946113586425781250E+00   -0.985027518584805512E+05   -0.356767887000186423E+01    1
    0.160590648651123047E+01    0.718385219573974609E+01   -0.851025104522705078E+01    0.197509050369262695E+00   -0.928826906851947861E+05   -0.360101220333519745E+01    1
    0.196420109272003174E+02    0.710539221763610840E+01   -0.712121129035949707E+01   -0.804266691207885742E+00   -0.898375636898383964E+05   -0.363434553666853066E+01    1
    0.412127733230590820E+01    0.322539329528808594E+01   -0.762641191482543945E+01    0.478794455528259277E+00   -0.876538105471568124E+05   -0.366767887000186432E+01    1
    0.475771427154541016E+00    0.419417023658752441E+00   -0.912239193916320801E+01   -0.819977998733520508E+00   -0.819683839856580744E+05   -0.370101220333519754E+01    1
    0.567601203918457031E+01    0.242803096771240234E+00   -0.757164835929870605E+01   -0.822832226753234863E+00   -0.813703307921454689E+05   -0.373434553666852986E+01    1
    0.121652805805206299E+02    0.510744571685791016E+01   -0.647022604942321777E+01    0.301731109619140625E+00   -0.804216238271553011E+05   -0.376767887000186352E+01    1
    0.108261489868164062E+02    0.845107495784759521E+01   -0.629205822944641113E+01   -0.450708150863647461E+00   -0.795323027605287934E+05   -0.380101220333519718E+01    1
    0.277984142303466797E+00    0.296865403652191162E+01   -0.846792340278625488E+01    0.461666107177734375E+00   -0.788559117148975201E+05   -0.383434553666853084E+01    1
