Nested Sampling Global Log-Evidence           :   -0.343936826299417248E+03  +/-    0.936931406118746701E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.343936826299417248E+03 +/-    0.936931406118746701E+00
Local Log-Evidence   -0.343936826299417248E+03 +/-    0.936931406118746701E+00

Dim No.       Mean        Sigma
   1    0.107213236303408312E-01    0.731674696816066747E-07
   2   -0.959169191559618856E-02    0.382126089910578770E-07
   3    0.930780368988590401E+00    0.316101363831705210E-07
   4    0.588756649162894021E+02    0.227334834404111657E-03
   5    0.157327556583595651E+01    0.111510079704938571E-06
   6    0.781675296957882182E-01    0.112955261788946407E-06
   7    0.116604577119739773E+03    0.221203107924331692E-04
   8    0.100658056295811024E+00    0.741908187667073113E-07
   9    0.820944914097826439E-01    0.177440781921685204E-07
  10    0.739069756897271501E+00    0.199920056238751692E-06
  11    0.542072149434226418E+02    0.439880663137390591E-04
  12    0.170975541255085933E+00    0.793101968468866055E-07
  13    0.142170667758951619E+01    0.113483862666247914E-06
  14    0.275741981255483948E+01    0.622290760809811990E-06

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.107213236323350329E-01
   2   -0.959169191509076646E-02
   3    0.930780368988555207E+00
   4    0.588756649224421977E+02
   5    0.157327556583288919E+01
   6    0.781675296988846163E-01
   7    0.116604577119197501E+03
   8    0.100658056297808621E+00
   9    0.820944914099951961E-01
  10    0.739069756891964191E+00
  11    0.542072149422213769E+02
  12    0.170975541257255365E+00
  13    0.142170667758655211E+01
  14    0.275741981253783663E+01

MAP Parameters
Dim No.        Parameter
   1    0.107213236323350329E-01
   2   -0.959169191509076646E-02
   3    0.930780368988555207E+00
   4    0.588756649224421977E+02
   5    0.157327556583288919E+01
   6    0.781675296988846163E-01
   7    0.116604577119197501E+03
   8    0.100658056297808621E+00
   9    0.820944914099951961E-01
  10    0.739069756891964191E+00
  11    0.542072149422213769E+02
  12    0.170975541257255365E+00
  13    0.142170667758655211E+01
  14    0.275741981253783663E+01
