Nested Sampling Global Log-Evidence           :    0.260237537278358468E+04  +/-    0.673134954022970633E+00

Dim No.       Mean        Sigma
   1    0.254212960951033473E+02    0.472342017647831014E+00
   2    0.207897720424206156E+02    0.460211817687434965E+00
   3    0.885944667938461605E+00    0.121365761327365922E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.251964386101829234E+02
   2    0.209414101172813361E+02
   3    0.891517574190859197E+00

MAP Parameters
Dim No.        Parameter
   1    0.252795836281858470E+02
   2    0.206151618604266602E+02
   3    0.882276180619326444E+00
