Nested Sampling Global Log-Evidence           :   -0.146068698632144107E+06  +/-    0.116725753553673361E+01

Dim No.       Mean        Sigma
   1    0.114479724497492996E+00    0.177539707971414757E-02
   2    0.124361712323451459E+00    0.138219310282374202E-02
   3    0.878437144320639574E+00    0.121076750228555946E-02
   4    0.847655044454935194E+02    0.301753246117023310E+00
   5    0.144191528650297185E+01    0.201599945617026832E-02
   6    0.161516084090180190E+01    0.115563684128547643E-02
   7    0.500013103492809918E+00    0.126211735752702576E-04

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.114161238940229240E+00
   2    0.124367176064627952E+00
   3    0.877463433691636263E+00
   4    0.847811329762165542E+02
   5    0.144060189832927654E+01
   6    0.161546207505023065E+01
   7    0.500001398693660892E+00

MAP Parameters
Dim No.        Parameter
   1    0.112698396479198257E+00
   2    0.122713577871282536E+00
   3    0.878023005601120010E+00
   4    0.847448603149497330E+02
   5    0.143899785276841707E+01
   6    0.161731129583968691E+01
   7    0.500015488485309301E+00
