Nested Sampling Global Log-Evidence           :    0.654702791444102695E+04  +/-    0.779264840546637250E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence    0.654702791444102695E+04 +/-    0.779264840546637250E+00
Local Log-Evidence    0.654702791444102695E+04 +/-    0.779264840546637250E+00

Dim No.       Mean        Sigma
   1    0.368762249356860590E-03    0.771831708844059744E-02
   2    0.321857837928671644E-03    0.785312061358110769E-02
   3    0.159932131623521467E+01    0.840564819643897592E-03
   4   -0.108583461593156334E-04    0.126030161564168381E-02
   5   -0.249422666313625651E-03    0.119956146375350503E-02
   6    0.204502365672994374E+00    0.196896791261081837E-02
   7    0.193821841276273638E+00    0.160191524252645441E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.459893132486644419E-02
   2    0.835248123452123070E-02
   3    0.159905642515235558E+01
   4    0.248676335832492487E-03
   5   -0.305630559204776058E-03
   6    0.203664862890274800E+00
   7    0.194278239741148828E+00

MAP Parameters
Dim No.        Parameter
   1    0.459893132486644419E-02
   2    0.835248123452123070E-02
   3    0.159905642515235558E+01
   4    0.248676335832492487E-03
   5   -0.305630559204776058E-03
   6    0.203664862890274800E+00
   7    0.194278239741148828E+00
