Nested Sampling Global Log-Evidence           :    0.310765751738095651E+04  +/-    0.457643953739975407E+00

Dim No.       Mean        Sigma
   1    0.187126677921388911E+02    0.113884188601446183E+02
   2    0.100986842231463125E+02    0.508500827175098991E+01
   3    0.687089932778049217E+01    0.430277753915073458E+01
   4    0.236179809068245063E+02    0.970632949481696450E+01
   5    0.132360511463340256E+02    0.555950475780327302E+01
   6    0.258133362379776177E+01    0.414965325810438379E+00
   7    0.137598146810752700E-02    0.642414678845665233E-03

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.165132914589382054E+02
   2    0.148475623668476864E+02
   3    0.374210413045433254E+01
   4    0.294388083996407488E+02
   5    0.239335554388579048E+02
   6    0.266784440144722801E+01
   7    0.126090827174106523E-02

MAP Parameters
Dim No.        Parameter
   1    0.165132914589382054E+02
   2    0.148475623668476864E+02
   3    0.374210413045433254E+01
   4    0.294388083996407488E+02
   5    0.239335554388579048E+02
   6    0.266784440144722801E+01
   7    0.126090827174106523E-02
