Nested Sampling Global Log-Evidence           :   -0.444276819018286346E+03  +/-    0.587510021214440958E+00

Dim No.       Mean        Sigma
   1    0.118676520622900377E+02    0.374343875169538221E+01
   2    0.740526341168266722E+01    0.170387948254655663E+01
   3    0.173260773373184329E+01    0.142675322253753373E+00
   4    0.199780374597644694E+00    0.372529006549622132E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.146805856762590068E+02
   2    0.862593097939929443E+01
   3    0.181528829890580568E+01
   4    0.198527965798769301E+00

MAP Parameters
Dim No.        Parameter
   1    0.112675733261530819E+02
   2    0.854212095909758951E+01
   3    0.194631629605519052E+01
   4    0.202599069702964041E+00
