    0.291857755184173584E+01   -0.281198191613530706E-01    0.687347670965159918E-01    0.608050220464157021E+00    0.852009964921833785E+01    0.565490794693781218E-01    0.928762363333267587E+02    0.620300993898356828E-01    0.663564261992716092E-01    0.665899709401593598E+00    0.428388174280513567E+02    0.435775878277263495E+00   -0.355246542810362387E+00    0.362335979273191056E+01    0.193662902978498042E+01   -0.999999998999999514E+91   -0.431745848408226340E+01    1
    0.220084321498870850E+01   -0.147267344388823419E-01   -0.325187370972191414E-01    0.495775307566272527E+00    0.403894005644545260E+02    0.113043541590812174E+00    0.589501910820838901E+02    0.170225011772150908E+00    0.928943351816406970E-01    0.114945682235080104E+01    0.442510081987403794E+02   -0.446540853197855414E-01    0.460510385718275295E+01    0.171923118063346836E+01    0.165292570311967779E+01   -0.999999998999999514E+91   -0.433079181741559527E+01    1
    0.230104231834411621E+01    0.368396002928226135E-01   -0.541229124195769726E-01    0.101779584669956380E+01    0.538380203793105636E+02   -0.420236706252220815E-03    0.837985130288505360E+02    0.731227699472007664E-01    0.113655247390000644E+00    0.779162057986725332E+00    0.763448069909845515E+02    0.511566816435331306E+00    0.254332025267103123E+01    0.133376401043402848E+01    0.885615603353102410E+00   -0.999999998999999514E+91   -0.434412515074892802E+01    1
    0.282216465473175049E+01    0.539764707317666528E-01    0.313439362592874858E-02    0.869370734141692858E+00    0.436653503072091524E+02   -0.913414806588297434E-03    0.120312368330483935E+03    0.129998932743800977E+00    0.889549793067155314E-01    0.710998084175980316E+00    0.678197051869935450E+02    0.355264831254333391E+00    0.101203589585824494E+01    0.419949743101173212E+01    0.198689858994444979E+01   -0.999999998999999514E+91   -0.435745848408225900E+01    1
    0.224166524410247803E+01   -0.463388884455879155E-01   -0.294549414418973018E-01    0.685513638667102021E+00    0.391543170820873101E+02    0.391733114972884211E-01    0.940708514131326439E+02    0.149809297392254070E+00    0.134505192353851638E+00    0.108447772905122175E+01    0.281061270617217716E+02    0.184136811317387655E+00    0.157643074343565015E+01    0.315556515569506324E+01    0.167052579262195988E+01   -0.999999998999999514E+91   -0.437079181741559353E+01    1
    0.209788548946380615E+01   -0.530963180129916980E-02   -0.356599503686709784E-01    0.675074264739836893E+00    0.239291258725194496E+02    0.528729822837482252E-01    0.108958349583678498E+03    0.383447225264099967E-01    0.130282694359583423E+00    0.964645653753137156E+00    0.611377734918230615E+02    0.365901700143883846E+00   -0.541748046043592613E+00    0.379501129506224544E+01    0.178060297519665078E+01   -0.999999998999999514E+91   -0.438412515074892628E+01    1
    0.184526717662811279E+01    0.188867408222299880E-01    0.711639663885748307E-02    0.550555396962047805E+00    0.584446822325937347E+02    0.114220298010573096E+00    0.773717994247705434E+02    0.838421385655184620E-01    0.841914390641963356E-01    0.654319200544407620E+00    0.688242030997660805E+02    0.168985778517823038E+00   -0.425425325269733534E+00    0.345001052204279368E+01    0.199096238139178139E+01   -0.999999998999999514E+91   -0.439745848408225992E+01    1
    0.188652360439300537E+01   -0.377514055537883572E-01   -0.710316353755482272E-01    0.844843855230440255E+00    0.816638879711958623E+02    0.728123495602011478E-02    0.100956379108703388E+03    0.113453638927748290E+00    0.271280189362270024E-01    0.918795231167467308E+00    0.590747890771117596E+02   -0.996001747814945215E-02    0.112545597599702063E+00    0.192559736959257899E+01    0.159368732181190387E+01   -0.999999998999999514E+91   -0.441079181741559356E+01    1
    0.285442090034484863E+01    0.787773765508784085E-02    0.852560411585520234E-01    0.747073733533615836E+00    0.635466329850405884E+02    0.960475554407318743E-01    0.781344652678239697E+02    0.116943068758409735E+00    0.856966527758437902E-01    0.110856430656514693E+01    0.654819774840243269E+02    0.427420925078079494E+00   -0.229563691470036435E+01   -0.348859690478931839E+00    0.118048005744250650E+01   -0.999999998999999514E+91   -0.442412515074892276E+01    1
    0.224539959430694580E+01   -0.197741074307948850E-01   -0.926990954417749313E-01    0.449954995846335692E+00    0.709543872483460092E+02    0.589831014301461370E-01    0.934697014139962192E+02    0.201606091798992471E+00    0.162491814786121680E+00    0.119444911695533884E+01    0.650321543742100090E+02   -0.492499480638641796E-02    0.184841009887336050E+01    0.110184144647300131E+01    0.128954787713248598E+01   -0.999999998999999514E+91   -0.443745848408225729E+01    1
