    0.311739504337310791E+00    0.224429845809936523E+00    0.143829822540283203E+00    0.592276394367218018E+00    0.190788745880126953E+00    0.283727049827575684E-01    0.530308604240417480E+00    0.963594675064086914E+00    0.787724852561950684E+00    0.697209715843200684E+00    0.763966262340545654E+00    0.301233172416687012E+00    0.164135515689849854E+00    0.831390082836151123E+00    0.264288306236267090E+00    0.277777552604675293E+00    0.259648263454437256E+00    0.343580245971679688E-01    0.932502746582031250E-02    0.709487795829772949E+00    0.226607680320739746E+00   -0.999999998999999514E+91   -0.449079181741559630E+01    1
    0.356191158294677734E+00    0.828627943992614746E+00    0.216006278991699219E+00    0.176457226276397705E+00    0.836776554584503174E+00    0.926779925823211670E+00    0.396971702575683594E-01    0.432330131530761719E+00    0.681059122085571289E+00    0.688843011856079102E+00    0.823158383369445801E+00    0.958134591579437256E+00    0.147962629795074463E+00    0.278506875038146973E+00    0.791560411453247070E+00    0.895144820213317871E+00    0.792701959609985352E+00    0.938553035259246826E+00    0.734887242317199707E+00    0.673064351081848145E+00    0.551454365253448486E+00   -0.999999998999999514E+91   -0.450412515074892994E+01    1
    0.806189775466918945E+00    0.180592119693756104E+00    0.968178272247314453E+00    0.221876204013824463E+00    0.336851656436920166E+00    0.363683104515075684E+00    0.482087552547454834E+00    0.175975382328033447E+00    0.310793519020080566E-01    0.604612827301025391E-01    0.758283317089080811E+00    0.615690171718597412E+00    0.342552244663238525E+00    0.436251580715179443E+00    0.933652400970458984E+00    0.214395761489868164E+00    0.406480848789215088E+00    0.109418511390686035E+00    0.419254481792449951E+00    0.582417726516723633E+00    0.740060329437255859E+00   -0.999999998999999514E+91   -0.451745848408226003E+01    1
    0.876633524894714355E+00    0.768352866172790527E+00    0.360314488410949707E+00    0.296775937080383301E+00    0.514615297317504883E+00    0.985509097576141357E+00    0.673099160194396973E-01    0.449574053287506104E+00    0.905075192451477051E+00    0.800747871398925781E+00    0.645761609077453613E+00    0.669344484806060791E+00    0.753600478172302246E+00    0.705595672130584717E+00    0.613898038864135742E-02    0.690459430217742920E+00    0.607141852378845215E-01    0.595828890800476074E+00    0.240851044654846191E+00    0.441687524318695068E+00    0.312827229499816895E+00   -0.999999998999999514E+91   -0.453079181741559012E+01    1
    0.670886635780334473E-01    0.227804064750671387E+00    0.876322567462921143E+00    0.377269566059112549E+00    0.235480308532714844E+00    0.248094737529754639E+00    0.192276298999786377E+00    0.711413562297821045E+00    0.801078081130981445E+00    0.359782874584197998E+00    0.814659297466278076E+00    0.775985717773437500E+00    0.440695703029632568E+00    0.792175829410552979E+00    0.569137632846832275E+00    0.830924510955810547E-02    0.695149719715118408E+00    0.279001355171203613E+00    0.491017758846282959E+00    0.669226050376892090E-01    0.500940978527069092E+00   -0.999999998999999514E+91   -0.454412515074892553E+01    1
    0.885631382465362549E+00    0.406335949897766113E+00    0.905742526054382324E+00    0.814986884593963623E+00    0.182126939296722412E+00    0.507128238677978516E-02    0.209882318973541260E+00    0.309349894523620605E+00    0.212339162826538086E+00    0.798259854316711426E+00    0.286236405372619629E-01    0.313879787921905518E+00    0.532971680164337158E+00    0.958072662353515625E+00    0.238224387168884277E+00    0.580888628959655762E+00    0.139361917972564697E+00    0.243300080299377441E+00    0.845354974269866943E+00    0.895368218421936035E+00    0.654569745063781738E+00   -0.999999998999999514E+91   -0.455745848408226184E+01    1
    0.800827205181121826E+00    0.809967756271362305E+00    0.439190149307250977E+00    0.365689277648925781E+00    0.660270631313323975E+00    0.470085978507995605E+00    0.201165676116943359E-03    0.873178184032440186E+00    0.643116772174835205E+00    0.331847071647644043E-01    0.709847152233123779E+00    0.670239150524139404E+00    0.620171844959259033E+00    0.810436129570007324E+00    0.141664803028106689E+00    0.476240038871765137E+00    0.819030821323394775E+00    0.567295193672180176E+00    0.845548689365386963E+00    0.320718646049499512E+00    0.567850470542907715E+00   -0.999999998999999514E+91   -0.457079181741559726E+01    1
    0.293266832828521729E+00    0.548518240451812744E+00    0.417317211627960205E+00    0.511865615844726562E+00    0.269859611988067627E+00    0.539640665054321289E+00    0.150610148906707764E+00    0.329113483428955078E+00    0.873493492603302002E+00    0.430609345436096191E+00    0.146665334701538086E+00    0.686013698577880859E-02    0.474478542804718018E+00    0.581442713737487793E-01    0.776874661445617676E+00    0.898570060729980469E+00    0.996683597564697266E+00    0.860940515995025635E+00    0.257952570915222168E+00    0.923009276390075684E+00    0.991567909717559814E+00   -0.999999998999999514E+91   -0.458412515074892912E+01    1
    0.592709183692932129E+00    0.891591072082519531E+00    0.942505776882171631E+00    0.892447054386138916E+00    0.429724395275115967E+00    0.518707394599914551E+00    0.630206882953643799E+00    0.427498400211334229E+00    0.706314861774444580E+00    0.349387884140014648E+00    0.352580487728118896E+00    0.316159963607788086E+00    0.684744954109191895E+00    0.850425124168395996E+00    0.486507952213287354E+00    0.912264347076416016E+00    0.927516996860504150E+00    0.673890531063079834E+00    0.530866801738739014E+00    0.394148170948028564E+00    0.871625363826751709E+00   -0.999999998999999514E+91   -0.459745848408225832E+01    1
    0.677762448787689209E+00    0.520870685577392578E+00    0.690187096595764160E+00    0.738227009773254395E+00    0.978712797164916992E+00    0.989127337932586670E+00    0.350832700729370117E+00    0.126388549804687500E+00    0.179038882255554199E+00    0.526560246944427490E+00    0.397765457630157471E+00    0.851691663265228271E+00    0.908928334712982178E+00    0.674509465694427490E+00    0.109334826469421387E+00    0.294834256172180176E+00    0.125533878803253174E+00    0.206576406955718994E+00    0.206409096717834473E+00    0.673900425434112549E+00    0.338593423366546631E+00   -0.999999998999999514E+91   -0.461079181741559196E+01    1
    0.636913299560546875E+00    0.813885927200317383E+00    0.910918831825256348E+00    0.694036483764648438E-03    0.620936870574951172E+00    0.246376931667327881E+00    0.285826027393341064E+00    0.182996392250061035E-01    0.910814821720123291E+00    0.767558813095092773E-01    0.740944266319274902E+00    0.811840415000915527E+00    0.753533482551574707E+00    0.888324618339538574E+00    0.850484967231750488E+00    0.599532961845397949E+00    0.345163881778717041E+00    0.141207218170166016E+00    0.312734544277191162E+00    0.415613472461700439E+00    0.616958796977996826E+00   -0.999999998999999514E+91   -0.462412515074892738E+01    1
    0.756281673908233643E+00    0.191399574279785156E+00    0.579929113388061523E+00    0.580487847328186035E-01    0.748075723648071289E+00    0.407828986644744873E+00    0.751096725463867188E+00    0.887455642223358154E+00    0.562897861003875732E+00    0.593977332115173340E+00    0.804307758808135986E+00    0.922476887702941895E+00    0.669251620769500732E+00    0.473490774631500244E+00    0.717400193214416504E+00    0.641358077526092529E+00    0.944515585899353027E+00    0.144179522991180420E+00    0.714713990688323975E+00    0.261391878128051758E+00    0.742959737777709961E+00   -0.999999998999999514E+91   -0.463745848408226102E+01    1
    0.668172717094421387E+00    0.980079412460327148E+00    0.259237408638000488E+00    0.201823115348815918E+00    0.616666853427886963E+00    0.718426346778869629E+00    0.171745777130126953E+00    0.977561712265014648E+00    0.911179304122924805E+00    0.523477017879486084E+00    0.299000263214111328E+00    0.583280682563781738E+00    0.520798921585083008E+00    0.125013291835784912E+00    0.358250737190246582E-01    0.183255076408386230E+00    0.997501134872436523E+00    0.344669222831726074E-01    0.157846808433532715E+00    0.839426696300506592E+00    0.395773231983184814E+00   -0.999999998999999514E+91   -0.465079181741559733E+01    1
    0.873577535152435303E+00    0.467001378536224365E+00    0.676270723342895508E+00    0.839655280113220215E+00    0.548885881900787354E+00    0.526790857315063477E+00    0.493891417980194092E+00    0.832466602325439453E+00    0.919735372066497803E+00    0.886476874351501465E+00    0.795864582061767578E+00    0.238021492958068848E+00    0.433734416961669922E+00    0.876380860805511475E+00    0.230428576469421387E+00    0.841108858585357666E+00    0.972273588180541992E+00    0.946990013122558594E+00    0.575343906879425049E+00    0.265210151672363281E+00    0.520299613475799561E+00   -0.999999998999999514E+91   -0.466412515074893186E+01    1
    0.256749987602233887E+00    0.103401243686676025E+00    0.939542114734649658E+00    0.529153287410736084E+00    0.322865068912506104E+00    0.307750701904296875E-02    0.274041116237640381E+00    0.665076136589050293E+00    0.829974532127380371E+00    0.958871066570281982E+00    0.905051946640014648E+00    0.907817244529724121E+00    0.875917077064514160E-01    0.137336492538452148E+00    0.682422578334808350E+00    0.603663444519042969E+00    0.159600079059600830E+00    0.930537104606628418E+00    0.396320462226867676E+00    0.532862067222595215E+00    0.537563025951385498E+00   -0.999999998999999514E+91   -0.467745848408226372E+01    1
    0.601431608200073242E+00    0.649340510368347168E+00    0.510036647319793701E+00    0.784008562564849854E+00    0.386498928070068359E+00    0.756726682186126709E+00    0.260361552238464355E+00    0.280302762985229492E-02    0.270251035690307617E+00    0.466201126575469971E+00    0.738334774971008301E+00    0.774737715721130371E+00    0.855529844760894775E+00    0.342205166816711426E-01    0.894304513931274414E-01    0.344582259654998779E+00    0.485223054885864258E+00    0.951270818710327148E+00    0.796293556690216064E+00    0.204759359359741211E+00    0.632453143596649170E+00   -0.999999998999999514E+91   -0.469079181741559736E+01    1
    0.635231912136077881E+00    0.176363766193389893E+00    0.840161979198455811E+00    0.234790086746215820E+00    0.388052940368652344E+00    0.103439450263977051E+00    0.882340908050537109E+00    0.706595420837402344E+00    0.695048987865447998E+00    0.885162651538848877E+00    0.775388777256011963E+00    0.773598790168762207E+00    0.647531330585479736E+00    0.981068491935729980E+00    0.888512492179870605E+00    0.349931478500366211E+00    0.146260261535644531E+00    0.647109150886535645E+00    0.701467037200927734E+00    0.868578076362609863E+00    0.863179087638854980E+00   -0.999999998999999514E+91   -0.470412515074893101E+01    1
    0.570798516273498535E-01    0.853477001190185547E+00    0.488305687904357910E-01    0.708551943302154541E+00    0.923612952232360840E+00    0.928850293159484863E+00    0.407437086105346680E-01    0.503765821456909180E+00    0.308197557926177979E+00    0.956373512744903564E+00    0.127520680427551270E+00    0.837640047073364258E+00    0.847440898418426514E+00    0.240346610546112061E+00    0.626205325126647949E+00    0.897079825401306152E+00    0.363434612751007080E+00    0.813512146472930908E+00    0.468748569488525391E+00    0.678280591964721680E-01    0.874182581901550293E+00   -0.999999998999999514E+91   -0.471745848408226376E+01    1
    0.227570772171020508E+00    0.760319411754608154E+00    0.127730190753936768E+00    0.152187824249267578E+00    0.470596671104431152E+00    0.462032377719879150E+00    0.810894191265106201E+00    0.814791321754455566E-01    0.168027877807617188E+00    0.544619858264923096E+00    0.462095618247985840E+00    0.613594114780426025E+00    0.131015896797180176E+00    0.527302205562591553E+00    0.634833157062530518E+00    0.267485737800598145E+00    0.982691645622253418E-01    0.342976689338684082E+00    0.367529153823852539E+00    0.631703555583953857E+00    0.674540281295776367E+00   -0.999999998999999514E+91   -0.473079181741559918E+01    1
    0.647495627403259277E+00    0.614782571792602539E-01    0.753772854804992676E+00    0.202970385551452637E+00    0.446072399616241455E+00    0.566191554069519043E+00    0.296636402606964111E+00    0.207755565643310547E+00    0.769848108291625977E+00    0.341781616210937500E+00    0.664718925952911377E+00    0.451138913631439209E+00    0.558684945106506348E+00    0.546037971973419189E+00    0.682769179344177246E+00    0.975240945816040039E+00    0.387037098407745361E+00    0.454325020313262939E+00    0.931924045085906982E+00    0.621207416057586670E+00    0.733333051204681396E+00   -0.999999998999999514E+91   -0.474412515074892838E+01    1
    0.804225206375122070E-01    0.815129756927490234E+00    0.391998350620269775E+00    0.367212414741516113E+00    0.507951319217681885E+00    0.353443026542663574E-01    0.914134740829467773E+00    0.794736385345458984E+00    0.146902740001678467E+00    0.446313023567199707E-01    0.817127227783203125E-01    0.903575241565704346E+00    0.814546585083007812E+00    0.859576165676116943E+00    0.164646327495574951E+00    0.835480093955993652E+00    0.443239450454711914E+00    0.932616233825683594E+00    0.373791158199310303E+00    0.697806537151336670E+00    0.416201770305633545E+00   -0.999999998999999514E+91   -0.475745848408225669E+01    1
    0.288954913616180420E+00    0.612364709377288818E+00    0.172403752803802490E+00    0.519301176071166992E+00    0.862113595008850098E+00    0.515152812004089355E+00    0.586358129978179932E+00    0.922140479087829590E-01    0.277488172054290771E+00    0.756971120834350586E+00    0.578278899192810059E+00    0.894973874092102051E-01    0.193242371082305908E+00    0.108668804168701172E+00    0.784430801868438721E+00    0.460803210735321045E+00    0.436018943786621094E+00    0.579920053482055664E+00    0.162600040435791016E+00    0.850125074386596680E+00    0.417213916778564453E+00   -0.999999998999999514E+91   -0.477079181741559566E+01    1
    0.780150353908538818E+00    0.847477972507476807E+00    0.652996063232421875E+00    0.908376991748809814E+00    0.329381704330444336E+00    0.873450160026550293E+00    0.447083711624145508E-01    0.164056599140167236E+00    0.597267687320709229E+00    0.624035596847534180E-01    0.849857687950134277E+00    0.186775207519531250E+00    0.576609671115875244E+00    0.628215074539184570E-01    0.491764008998870850E+00    0.968510806560516357E+00    0.106388926506042480E+00    0.227991998195648193E+00    0.604455292224884033E+00    0.903694272041320801E+00    0.445238351821899414E+00   -0.999999998999999514E+91   -0.478412515074893374E+01    1
    0.508537232875823975E+00    0.520054697990417480E+00    0.382545053958892822E+00    0.886531829833984375E+00    0.944760262966156006E+00    0.121518015861511230E+00    0.890946388244628906E-02    0.122579753398895264E+00    0.265694975852966309E+00    0.383955776691436768E+00    0.177216291427612305E+00    0.330534934997558594E+00    0.466668486595153809E+00    0.828529298305511475E+00    0.893227100372314453E+00    0.786373853683471680E+00    0.270800113677978516E+00    0.426066577434539795E+00    0.831160962581634521E+00    0.898490488529205322E+00    0.832631826400756836E+00   -0.999999998999999514E+91   -0.479745848408225850E+01    1
    0.385821580886840820E+00    0.626534044742584229E+00    0.687870979309082031E-01    0.921605706214904785E+00    0.999173164367675781E+00    0.138167738914489746E-01    0.130034625530242920E+00    0.740861177444458008E+00    0.487287700176239014E+00    0.634345233440399170E+00    0.268938541412353516E+00    0.872910916805267334E+00    0.377970755100250244E+00    0.169776022434234619E+00    0.498225986957550049E+00    0.273410677909851074E-01    0.400559782981872559E+00    0.820774376392364502E+00    0.917008817195892334E+00    0.138362407684326172E+00    0.332081735134124756E+00   -0.999999998999999514E+91   -0.481079181741559481E+01    1
    0.222207307815551758E-01    0.582921683788299561E+00    0.922917544841766357E+00    0.648797750473022461E-01    0.702233910560607910E-01    0.506788432598114014E+00    0.374944925308227539E+00    0.175858736038208008E-01    0.926311671733856201E+00    0.466827511787414551E+00    0.296905815601348877E+00    0.143013298511505127E+00    0.764451682567596436E+00    0.852725446224212646E+00    0.190115451812744141E+00    0.353568971157073975E+00    0.791321992874145508E-01    0.863534092903137207E+00    0.856588721275329590E+00    0.773200571537017822E+00    0.988863408565521240E+00   -0.999999998999999514E+91   -0.482412515074892490E+01    1
    0.483312904834747314E+00    0.784435987472534180E+00    0.458004295825958252E+00    0.920396208763122559E+00    0.688569009304046631E+00    0.731778562068939209E+00    0.334658741950988770E+00    0.940455198287963867E-01    0.105279922485351562E+00    0.609179675579071045E+00    0.426739513874053955E+00    0.376778125762939453E+00    0.709961414337158203E+00    0.968429803848266602E+00    0.151994824409484863E+00    0.271783769130706787E+00    0.978054165840148926E+00    0.418727099895477295E+00    0.550872147083282471E+00    0.535722672939300537E+00    0.202578186988830566E+00   -0.999999998999999514E+91   -0.483745848408225854E+01    1
    0.551506876945495605E+00    0.642797350883483887E+00    0.403774380683898926E-01    0.212089478969573975E+00    0.969883441925048828E+00    0.574938356876373291E+00    0.296660423278808594E+00    0.504077255725860596E+00    0.313786566257476807E+00    0.898568272590637207E+00    0.814652800559997559E+00    0.354462385177612305E+00    0.857789874076843262E+00    0.761991143226623535E-01    0.870381176471710205E+00    0.726713061332702637E+00    0.918759942054748535E+00    0.390011906623840332E+00    0.420122742652893066E+00    0.436049699783325195E-02    0.563029646873474121E+00   -0.999999998999999514E+91   -0.485079181741559484E+01    1
    0.658478200435638428E+00    0.415412425994873047E+00    0.714867413043975830E+00    0.991236209869384766E+00    0.325134277343750000E+00    0.959663510322570801E+00    0.360805273056030273E+00    0.391471385955810547E-02    0.503901302814483643E+00    0.983255803585052490E+00    0.859732925891876221E+00    0.716440021991729736E+00    0.757885932922363281E+00    0.676018297672271729E+00    0.975384116172790527E+00    0.702158033847808838E+00    0.253416121006011963E+00    0.182161569595336914E+00    0.931316375732421875E+00    0.296350479125976562E+00    0.553700804710388184E+00   -0.999999998999999514E+91   -0.486412515074892493E+01    1
    0.171578884124755859E+00    0.858784973621368408E+00    0.409801959991455078E+00    0.966679930686950684E+00    0.709563970565795898E+00    0.163420081138610840E+00    0.917716026306152344E-01    0.885072708129882812E+00    0.243272721767425537E+00    0.896095633506774902E-01    0.578393340110778809E-01    0.176757037639617920E+00    0.731260895729064941E+00    0.120698928833007812E+00    0.838177978992462158E+00    0.358038485050201416E+00    0.622335553169250488E+00    0.449383378028869629E+00    0.941039562225341797E+00    0.622319877147674561E+00    0.221207320690155029E+00   -0.999999998999999514E+91   -0.487745848408225857E+01    1
    0.106811702251434326E+00    0.227083683013916016E+00    0.656687974929809570E+00    0.917582809925079346E+00    0.771219134330749512E-01    0.322263300418853760E+00    0.389112293720245361E+00    0.457541167736053467E+00    0.710591852664947510E+00    0.202072381973266602E+00    0.286325812339782715E+00    0.401820421218872070E+00    0.455838441848754883E+00    0.719314932823181152E+00    0.925654292106628418E+00    0.498577713966369629E+00    0.674318850040435791E+00    0.444868624210357666E+00    0.159600973129272461E-01    0.281772077083587646E+00    0.139192283153533936E+00   -0.999999998999999514E+91   -0.489079181741559843E+01    1
    0.760322749614715576E+00    0.752225995063781738E+00    0.907101213932037354E+00    0.758869051933288574E+00    0.158847570419311523E+00    0.156069993972778320E+00    0.276007771492004395E+00    0.587732732295989990E+00    0.923188745975494385E+00    0.328438401222229004E+00    0.235536575317382812E+00    0.777325630187988281E-01    0.315216958522796631E+00    0.106751918792724609E-03    0.118026018142700195E+00    0.710944533348083496E+00    0.179350554943084717E+00    0.148236393928527832E+00    0.142675399780273438E+00    0.252202033996582031E+00    0.662801086902618408E+00   -0.999999998999999514E+91   -0.490412515074893385E+01    1
    0.437263309955596924E+00    0.394024491310119629E+00    0.650847673416137695E+00    0.592872321605682373E+00    0.288956403732299805E+00    0.757259547710418701E+00    0.434751272201538086E+00    0.571575284004211426E+00    0.449305474758148193E+00    0.805699408054351807E+00    0.262311697006225586E-01    0.209282159805297852E+00    0.603053748607635498E+00    0.162832498550415039E+00    0.221124410629272461E+00    0.125044643878936768E+00    0.457668185234069824E+00    0.250576913356781006E+00    0.221401631832122803E+00    0.767051517963409424E+00    0.530938386917114258E+00   -0.999999998999999514E+91   -0.491745848408226038E+01    1
    0.924915194511413574E+00    0.695335865020751953E-02    0.248365581035614014E+00    0.429744601249694824E+00    0.880703151226043701E+00    0.668082177639007568E+00    0.937874257564544678E+00    0.581344306468963623E+00    0.508965730667114258E+00    0.821422100067138672E+00    0.223661482334136963E+00    0.597288191318511963E+00    0.101438879966735840E+00    0.414786934852600098E+00    0.500777781009674072E+00    0.311159372329711914E+00    0.215498089790344238E+00    0.574824273586273193E+00    0.113518178462982178E+00    0.921999275684356689E+00    0.408055901527404785E+00   -0.999999998999999514E+91   -0.493079181741559402E+01    1
    0.726800143718719482E+00    0.578652501106262207E+00    0.708470880985260010E+00    0.341077387332916260E+00    0.733978509902954102E+00    0.567072093486785889E+00    0.164419114589691162E+00    0.876548826694488525E+00    0.777708888053894043E+00    0.771894276142120361E+00    0.551458239555358887E+00    0.901699304580688477E+00    0.757313430309295654E+00    0.752638816833496094E+00    0.959363102912902832E+00    0.389092385768890381E+00    0.246135115623474121E+00    0.314967513084411621E+00    0.498631298542022705E+00    0.431331932544708252E+00    0.271668553352355957E+00   -0.999999998999999514E+91   -0.494412515074892767E+01    1
    0.750901460647583008E+00    0.210144817829132080E+00    0.199849545955657959E+00    0.994127929210662842E+00    0.374497532844543457E+00    0.429629564285278320E+00    0.193400681018829346E+00    0.338213384151458740E+00    0.903526663780212402E+00    0.789951503276824951E+00    0.432142674922943115E+00    0.511845767498016357E+00    0.599336624145507812E-01    0.438776791095733643E+00    0.721952676773071289E+00    0.802402615547180176E+00    0.807759225368499756E+00    0.126983165740966797E+00    0.454172194004058838E+00    0.875767648220062256E+00    0.567664504051208496E+00   -0.999999998999999514E+91   -0.495745848408225331E+01    1
