Nested Sampling Global Log-Evidence           :    0.224744194312350828E+04  +/-    0.147521423500247995E+01

Dim No.       Mean        Sigma
   1    0.223117327195872920E-04    0.328800787196560727E-03
   2    0.129480892255806751E-01    0.396846291885070979E-03
   3    0.916103870307999890E+00    0.182979780349979944E-02
   4    0.356883787990284560E+02    0.581012931927632370E+00
   5    0.721490151929377044E+00    0.167612439153671522E-01
   6    0.972662468973529815E+00    0.125840766896825780E-01
   7    0.449634838940806070E+01    0.416584672500630374E-01
   8    0.920566930143051132E+00    0.142440560022686269E-02
   9    0.540254086687716821E+02    0.725837964393282298E+00
  10    0.146444157209966552E+01    0.136393542872060517E-03
  11    0.497571684398490366E-01    0.455230542874616290E-03
  12    0.493093283581742980E+02    0.310755070831366165E+00
  13    0.113256987351356600E+00    0.269070849153707470E-03
  14    0.114909095706786007E+00    0.322857429142424466E-03
  15    0.841984262838489150E+00    0.168787915525462164E-02
  16    0.606448410115181460E+02    0.286401510418763161E+00
  17    0.567105377873739158E+00    0.229439021197619516E-02
  18    0.743798547409980748E+00    0.201211238829462511E-02
  19    0.189978171625956760E+01    0.344523606620296798E-02
  20   -0.604787228222053268E-02    0.702967696892773178E-03
  21   -0.609569817800507344E-02    0.512455872937725996E-03

Maximum Likelihood Parameters
Dim No.        Parameter
   1   -0.500586046202899926E-04
   2    0.132424673230773296E-01
   3    0.913234571676880602E+00
   4    0.354123718354108803E+02
   5    0.714814739557683598E+00
   6    0.976931130222121191E+00
   7    0.451807276317852757E+01
   8    0.919539460704139389E+00
   9    0.543264963845767284E+02
  10    0.146435473042566699E+01
  11    0.501506390787085365E-01
  12    0.494274634477374377E+02
  13    0.113535865702701966E+00
  14    0.115040936105223007E+00
  15    0.843637047986467326E+00
  16    0.606840430844191161E+02
  17    0.564814460252373252E+00
  18    0.745026713910437843E+00
  19    0.190452006893506454E+01
  20   -0.563684034416446836E-02
  21   -0.600153096938141686E-02

MAP Parameters
Dim No.        Parameter
   1    0.335825832263603186E-05
   2    0.124290838892778741E-01
   3    0.915537788742500469E+00
   4    0.351262432098325235E+02
   5    0.724425866574534227E+00
   6    0.970874023455868929E+00
   7    0.449010674936487941E+01
   8    0.922251443896932144E+00
   9    0.525635319276898727E+02
  10    0.146437256813139549E+01
  11    0.493764699547300720E-01
  12    0.486787408106252144E+02
  13    0.112932645294260489E+00
  14    0.114572775406232577E+00
  15    0.839084123500162260E+00
  16    0.610624322867513314E+02
  17    0.570257947187618797E+00
  18    0.740770493241488803E+00
  19    0.189416848636388790E+01
  20   -0.638450842656415260E-02
  21   -0.606859752472142799E-02
