    0.147691609116951894E+00    0.116274198433640577E+00    0.990794339382159772E+00    0.137447318360059301E+00    0.814862562555428993E+00    0.998520288480938878E+00    0.997009742403356825E+00    0.929531460554465450E+00    0.436579741852581971E+00    0.999875965038294900E+00    0.818939113475575242E-02    0.291727426630430164E+00    0.398574194452097907E-01    0.506055116511109626E-01    0.996179909308274825E+00    0.428306217103132880E+00    0.999073661008720082E+00    0.999099232949557381E+00    0.802547847983866691E+00    0.662158331311685999E+00    0.588566602381660475E+00   -0.128526067531178560E+06
    0.146118557404835619E+00    0.117010291721580173E+00    0.982946924246839937E+00    0.256164190170124262E+00    0.815067624580310235E+00    0.992019421822428082E+00    0.999237562835805782E+00    0.926827367099963939E+00    0.491224797194609597E+00    0.999899743363525162E+00    0.636514664347470355E-02    0.357972712547663607E+00    0.425608920224967296E-01    0.529893337078050086E-01    0.994130777326031945E+00    0.293172504038706871E+00    0.999097138794561523E+00    0.999610950014334532E+00    0.802444333036410606E+00    0.660271580961341309E+00    0.586915092693960583E+00   -0.128524788455363392E+06
    0.145705709491739110E+00    0.118726277310152936E+00    0.992989600733684363E+00    0.254575240544261505E+00    0.812791951391978018E+00    0.995716806498631701E+00    0.999557088282668316E+00    0.931085120302544422E+00    0.687527806205368019E+00    0.999932704352042734E+00    0.726408899352872818E-02    0.477942065898448065E+00    0.375050018083951733E-01    0.502569911146111756E-01    0.994683196694370886E+00    0.141448717464846163E+00    0.999556404269533960E+00    0.999253137025200910E+00    0.806556970482095736E+00    0.658441392929129066E+00    0.587621620323650395E+00   -0.128523465827619162E+06
    0.145121619259024087E+00    0.121931268627401460E+00    0.988949681166502725E+00    0.249252889426437696E+00    0.812204151390761186E+00    0.996293874427316428E+00    0.998009321470831323E+00    0.930332413579678108E+00    0.526944430885192161E+00    0.999947895809911391E+00    0.739183949746591296E-02    0.350836723690315155E+00    0.400062697914946100E-01    0.507767098140372922E-01    0.997320037378821800E+00    0.429963218101161893E+00    0.998982863265006404E+00    0.999543503330463157E+00    0.805382485501788814E+00    0.658423468144202939E+00    0.588505327879289664E+00   -0.128523419646479189E+06
    0.145318598842607366E+00    0.120653252751085446E+00    0.983590886028492317E+00    0.207320576679190627E+00    0.814455824959145258E+00    0.993089496366457825E+00    0.999614649168154457E+00    0.927876771371839104E+00    0.561663115398951529E+00    0.999967413267978000E+00    0.683252229786362585E-02    0.363404821440943770E+00    0.420924861183186935E-01    0.525514921871497939E-01    0.996264289940640646E+00    0.407466356181685196E+00    0.999052565892999178E+00    0.999518026625234146E+00    0.803326361150731638E+00    0.660163145961639941E+00    0.588113344011711559E+00   -0.128522634935845213E+06
    0.145719605314096667E+00    0.116064359311746620E+00    0.996501737456609749E+00    0.667844207240413518E-01    0.812285298906337161E+00    0.993508130463714445E+00    0.998368742370475792E+00    0.925742192576914702E+00    0.649163539130660716E+00    0.999913822728398238E+00    0.773812391945454328E-02    0.667691563124340748E+00    0.433365812985040816E-01    0.516768724896942908E-01    0.995915790143149571E+00    0.450871410893770475E+00    0.999064535590406200E+00    0.999420431823912714E+00    0.800948406945626967E+00    0.661591445369170805E+00    0.587360250046140342E+00   -0.128522475981159543E+06
    0.147635895130982048E+00    0.114728599455247091E+00    0.999471341498687216E+00    0.165460964377389441E+00    0.810047046737249032E+00    0.996848843246883276E+00    0.999040960237603914E+00    0.930849372292552046E+00    0.675288857713185697E+00    0.999881187839132268E+00    0.774364563830340011E-02    0.613122532100248030E+00    0.387522025417847624E-01    0.501477303741035968E-01    0.994430125763544059E+00    0.167346692015299614E+00    0.999141172715954373E+00    0.999386988607037119E+00    0.805329373927831882E+00    0.658784676250230739E+00    0.586926278848073135E+00   -0.128522426086023625E+06
    0.146485773395279628E+00    0.114666913724695035E+00    0.982657849673929218E+00    0.253369648322425145E+00    0.816328395798326389E+00    0.992368098053979519E+00    0.999123648033390932E+00    0.928893661259639902E+00    0.389956324430772661E+00    0.999861341571449458E+00    0.724568666387502818E-02    0.282504830889779568E+00    0.413245212514653862E-01    0.529072419697306714E-01    0.994414459150282481E+00    0.236081621316121509E+00    0.999107896566778231E+00    0.999625171480732821E+00    0.800886302947251605E+00    0.660571369074366088E+00    0.587009270147053397E+00   -0.128522277122143889E+06
    0.146011830248264751E+00    0.115103872495330189E+00    0.998714461059118541E+00    0.165177370432764564E+00    0.813676279220385212E+00    0.996213472277799106E+00    0.998516668953256192E+00    0.929729259823263376E+00    0.439609283934597306E+00    0.999885581628002229E+00    0.941283312719337281E-02    0.453849242457112445E+00    0.401063959311840287E-01    0.512745487352193954E-01    0.996335188969009189E+00    0.402093647792458153E+00    0.999183912047438949E+00    0.999353725119811798E+00    0.801404183718231633E+00    0.660689164376790594E+00    0.588305491794887336E+00   -0.128522151333496731E+06
    0.145977915283171000E+00    0.118394049332820939E+00    0.986675301833667584E+00    0.172992458857148257E+00    0.813156475952378055E+00    0.996225281966027221E+00    0.998867049075100266E+00    0.929995790407999290E+00    0.270753769521847099E+00    0.999948625728597329E+00    0.918167927967858226E-02    0.218975440100233787E+00    0.422072092161582049E-01    0.525193091731209413E-01    0.999006789998264311E+00    0.616428708750712318E+00    0.998446497895200458E+00    0.999763410652293461E+00    0.801280459868117911E+00    0.659870487701290753E+00    0.589303456146820892E+00   -0.128521756029539654E+06
    0.146351954289132780E+00    0.116660789830572667E+00    0.982303889952496290E+00    0.239392249290715647E+00    0.815320959367573317E+00    0.993075382638281101E+00    0.998552480402017495E+00    0.928420415462216653E+00    0.400510697118531822E+00    0.999876214456997481E+00    0.697382070744325105E-02    0.281577664988703125E+00    0.419654571120652090E-01    0.526178174728626977E-01    0.995360312868374675E+00    0.330299864692019718E+00    0.998936704206809689E+00    0.999651603837516389E+00    0.801526551217771499E+00    0.660431427522610304E+00    0.587384552395925907E+00   -0.128521341307002935E+06
    0.145374887460159363E+00    0.117119670805952800E+00    0.990269889881492560E+00    0.945642713477149316E-01    0.813435050015812955E+00    0.993997407482564932E+00    0.997976259041139846E+00    0.925328581906396552E+00    0.611819378604460229E+00    0.999913225519583282E+00    0.723682190507507657E-02    0.530033646398410996E+00    0.434861698545060890E-01    0.520646163826046088E-01    0.995734273029109551E+00    0.485089144104491665E+00    0.999096324220297038E+00    0.999374765713733848E+00    0.800998195628980114E+00    0.662488354366736365E+00    0.587437221443844471E+00   -0.128521221742765920E+06
    0.146341277387167734E+00    0.117081152737127395E+00    0.998853041338433889E+00    0.255113590324370254E+00    0.808072171537149830E+00    0.995413211194425940E+00    0.999790385339454635E+00    0.931716670203989406E+00    0.641721895721647062E+00    0.999904288861284241E+00    0.760585245484973142E-02    0.618929470180661689E+00    0.390082265462394079E-01    0.504844939627684258E-01    0.995263713661561633E+00    0.162180272489933858E+00    0.998939803812603833E+00    0.999781750035902084E+00    0.806597041117787072E+00    0.656062435595701654E+00    0.586868718438074866E+00   -0.128521168995105836E+06
    0.145603818529971979E+00    0.118389381487221695E+00    0.995286675484076899E+00    0.250580854811893239E+00    0.812680786348309647E+00    0.996189478968627418E+00    0.999769185804736837E+00    0.931438677207107268E+00    0.620648775879023340E+00    0.999958130963205072E+00    0.821887141234385957E-02    0.457210501754384269E+00    0.375846973129253595E-01    0.503329599970316552E-01    0.995669363007485653E+00    0.205838977954597629E+00    0.999442160208333430E+00    0.999314867569380150E+00    0.805879559719360539E+00    0.658285719530063318E+00    0.588048806693607151E+00   -0.128521094940015028E+06
    0.146013670804772872E+00    0.116391335337417468E+00    0.997784708912630269E+00    0.143896069327145409E+00    0.812610261908621068E+00    0.995670391403416843E+00    0.998859877166885068E+00    0.929989114521609816E+00    0.610325833920303262E+00    0.999899378029311503E+00    0.840253757006201481E-02    0.554781138258650275E+00    0.397460068369926423E-01    0.508060468719027658E-01    0.995884928633448019E+00    0.305381277873420065E+00    0.999249098124199042E+00    0.999302122903479972E+00    0.802940668055686091E+00    0.660680217262090252E+00    0.587827399425434494E+00   -0.128521051519068918E+06
    0.144955142420795935E+00    0.120986070774379409E+00    0.985834154416157182E+00    0.223405643112041724E+00    0.813047742107504967E+00    0.994979047716242460E+00    0.999432575488941377E+00    0.929376431968280681E+00    0.536245199461106714E+00    0.999913731613467416E+00    0.710358514062406528E-02    0.322811601372008983E+00    0.405854594945459085E-01    0.522130134403663015E-01    0.995963651182501852E+00    0.412402930879472440E+00    0.999217648595435604E+00    0.999416710019937815E+00    0.804311422881848759E+00    0.659154618992032204E+00    0.588416047667690956E+00   -0.128520868550227577E+06
