Nested Sampling Global Log-Evidence           :    0.674232037272929460E+03  +/-    0.994458740509219230E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence    0.674232037272929460E+03 +/-    0.994458740509219230E+00
Local Log-Evidence    0.674232037272929460E+03 +/-    0.994458740509219230E+00

Dim No.       Mean        Sigma
   1    0.785115966068309579E+00    0.185243942387545574E-01
   2    0.146357811271991977E+03    0.262379781418747804E+01
   3    0.165822297932578477E+01    0.589225563498240248E-02
   4    0.296650150527426569E-01    0.624969632458446077E-02
   5    0.149747013183552127E+03    0.642936219050815438E+01
   6    0.697403293179562483E-01    0.551760036100965804E-02
   7    0.124159004305613177E+00    0.430045680505004944E-02
   8    0.778301969799096049E+00    0.283244867649515529E-01
   9    0.105809776197320190E+03    0.449939386656437446E+01
  10    0.504869204921950421E+00    0.122776122455490831E-01
  11    0.243844247138003400E+00    0.399567798581375398E-02
  12    0.803485762008781523E+00    0.326375415128404801E-02
  13    0.282311760630871329E-02    0.655035147695551528E-02
  14   -0.116128648353608921E-01    0.884265326946499959E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.773906524611323698E+00
   2    0.146080877043336301E+03
   3    0.166351932248113021E+01
   4    0.330326592716992454E-01
   5    0.148361841262725534E+03
   6    0.684976524174238099E-01
   7    0.127082230175281669E+00
   8    0.804117964062060375E+00
   9    0.101604081454933919E+03
  10    0.497821203762292053E+00
  11    0.242845351094472917E+00
  12    0.802331937732759792E+00
  13    0.270436867637450194E-02
  14   -0.624430119104838963E-02

MAP Parameters
Dim No.        Parameter
   1    0.787174247096527946E+00
   2    0.142778083531704254E+03
   3    0.165613737517272819E+01
   4    0.247485889156971173E-01
   5    0.142996244536897478E+03
   6    0.739436436564417932E-01
   7    0.124745735966607013E+00
   8    0.812725362140225727E+00
   9    0.109987926124711862E+03
  10    0.483942368200338535E+00
  11    0.249557031499196946E+00
  12    0.804280171381359210E+00
  13    0.594493610084645061E-02
  14   -0.757064112250037044E-02
