

    0.967369921679434007E-98   -0.957314960376339513E+03    0.749426711352013220E+00    0.123337133862195785E+03    0.169346790442993855E+01    0.448327732309429516E-01    0.112463740584503654E+03    0.118349250293322966E+00    0.128335067044307166E+00    0.979311734261902656E+00    0.878154722375737862E+02    0.466183268561454978E+00    0.285117561270747055E+00    0.828638419922734792E+00    0.565451705564074050E-01   -0.418116128331252612E-01
    0.105772495256715625E-97   -0.957533549659166965E+03    0.751110596525861762E+00    0.128474428309289181E+03    0.164558673125837140E+01    0.314742135794447223E-01    0.107137113285055818E+03    0.565011311838474056E-01    0.149499692592759331E+00    0.768222231799014610E+00    0.120784275158616651E+03    0.462461935253168810E+00    0.274512443654817417E+00    0.965734081678936929E+00   -0.472329534986833249E-01   -0.124109232679323889E-01
    0.112713669177998526E-97   -0.957700670030094443E+03    0.952441781785412500E+00    0.121462270518758558E+03    0.161955358509595149E+01    0.136830020732223636E-01    0.662156888084500110E+02    0.165213522919889812E-01    0.158028049928696429E+00    0.644815622139603528E+00    0.114147361342637410E+03    0.549152044383018123E+00    0.217534655348127687E+00    0.864464784056092950E+00   -0.448972182071778331E-01    0.641823768564264985E-01
    0.225364695746303143E-97   -0.959126408546342645E+03    0.788459964474928610E+00    0.111950706160272716E+03    0.165899214931654027E+01    0.468533612689194801E-01    0.108136645798244345E+03    0.792072373390351886E-01    0.165150155650211350E+00    0.806995043853234506E+00    0.678896062219477869E+02    0.416097308403744204E+00    0.277568505192305970E+00    0.891893293565335421E+00   -0.427375267876222917E-01    0.799067912586601398E-01
    0.156199481544132682E-96   -0.963038406648779528E+03    0.877048380006627104E+00    0.126805816690974623E+03    0.164994948065332703E+01    0.329300863397631108E-01    0.101782332110197729E+03    0.124883018301051529E+00    0.966256128682320553E-01    0.959919560477475287E+00    0.840796804899052148E+02    0.403653868619742839E+00    0.280816450839405429E+00    0.928868900712975565E+00    0.321036511175301562E-01   -0.839104251388458622E-01
    0.229104006995216350E-96   -0.963844490971267987E+03    0.903198184596167630E+00    0.127851256783336197E+03    0.165297777712899374E+01    0.153782752277502321E-02    0.834697193553363803E+02    0.119042725547588685E+00    0.139388440164095767E+00    0.995266584807676935E+00    0.470750810808431055E+02    0.467354251962603828E+00    0.255466017756407426E+00    0.846273858986339889E+00    0.690967406127612413E-02   -0.270521721876135837E-01
    0.252580423210003612E-96   -0.964079598223868743E+03    0.995076579568616504E+00    0.115268969656093546E+03    0.161711022530784354E+01    0.313004045300223355E-01    0.440363966879507061E+02    0.461280149053191410E-01    0.171105356834264200E+00    0.628667813793511887E+00    0.140244539851671419E+03    0.373567251324954219E+00    0.272714829702439820E+00    0.874104465169575628E+00    0.105610672880417367E-01    0.772553939183572708E-01
    0.729527929251476931E-96   -0.966240934117741745E+03    0.814174997624167007E+00    0.137055209364825799E+03    0.163517620430675481E+01    0.274203688869973372E-01    0.135635970320056799E+03    0.864582219481256631E-01    0.705405991777788982E-01    0.894073187982202811E+00    0.882139241700227785E+02    0.373854112432798757E+00    0.260434434797838676E+00    0.896960019857095725E+00   -0.211194372238958719E-02   -0.312611638284019597E-01
    0.870315640952469556E-95   -0.971239020901412914E+03    0.820374930399851987E+00    0.103258091534109610E+03    0.167330110747536498E+01    0.485560958604611126E-01    0.914811447460835296E+02    0.700423077542451089E-01    0.859171412659471556E-01    0.862576253622716171E+00    0.121978046619432519E+03    0.525722720104474295E+00    0.259089476405414076E+00    0.825961311433708434E+00   -0.111830412723460722E-01   -0.752225976912903188E-01
    0.881363878020268550E-95   -0.971304250136453447E+03    0.952993334184374596E+00    0.102408424127065345E+03    0.166648086286313135E+01    0.215872595429741042E-01    0.609963564907673259E+02    0.661960875819695704E-01    0.172884144095731024E+00    0.752987039512114320E+00    0.108764041426667148E+03    0.405161180836456691E+00    0.269650480289944428E+00    0.841421707920188777E+00   -0.393636416558610334E-02    0.271437859746699456E-01
