Nested Sampling Global Log-Evidence           :    0.652452876061130610E+04  +/-    0.866620420990977025E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence    0.652452876061130610E+04 +/-    0.866620420990977025E+00
Local Log-Evidence    0.652452876061130610E+04 +/-    0.866620420990977025E+00

Dim No.       Mean        Sigma
   1    0.876555939095936654E+00    0.176864167841080701E-01
   2    0.449713237536577140E+02    0.255171223908372591E+01
   3    0.439675139410864863E-01    0.378067955973378960E-02
   4    0.422080143268402541E+00    0.260314395527293518E-01
   5    0.784291163898030219E+00    0.349432430254250021E-02
   6   -0.980684201872029405E-03    0.344181817356558652E-02
   7    0.312190141037478467E-03    0.250352616804118714E-02
   8    0.734919903775305472E+00    0.330096566428640659E-01
   9    0.940623331961828910E+02    0.937052756870315195E+00
  10    0.499348732588257085E-01    0.615302607628054750E-04
  11    0.302203863139808238E+00    0.497716958045498533E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.880470982534552693E+00
   2    0.432796227112899103E+02
   3    0.469500646315798020E-01
   4    0.406807512120775150E+00
   5    0.783352566852845045E+00
   6   -0.231118640596963965E-02
   7    0.328731678477710764E-02
   8    0.700320535421633084E+00
   9    0.948064353375782645E+02
  10    0.499937833682862071E-01
  11    0.301474149804333291E+00

MAP Parameters
Dim No.        Parameter
   1    0.880470982534552693E+00
   2    0.432796227112899103E+02
   3    0.469500646315798020E-01
   4    0.406807512120775150E+00
   5    0.783352566852845045E+00
   6   -0.231118640596963965E-02
   7    0.328731678477710764E-02
   8    0.700320535421633084E+00
   9    0.948064353375782645E+02
  10    0.499937833682862071E-01
  11    0.301474149804333291E+00
