    0.384941396117210388E+02    0.388983738422393799E+02    0.437371744380867458E+05   -0.150412813159216574E+06   -0.299531564160403541E+01    1
    0.421163257956504822E+02    0.305851054191589355E+02    0.524681390555028156E+04   -0.150370101070275588E+06   -0.304531564160403656E+01    1
    0.258159127831459045E+02    0.329647359251976013E+02    0.359565213597721504E+04   -0.150315599161577789E+06   -0.309531564160403727E+01    1
    0.446594548225402832E+02    0.437939447164535522E+02    0.126008295381076186E+04   -0.149612367411142244E+06   -0.314531564160403487E+01    1
    0.330384668707847595E+02    0.238405507802963257E+02    0.575757338254305978E+03   -0.146883102359147888E+06   -0.319531564160403603E+01    1
    0.305942055583000183E+02    0.338038665056228638E+02    0.521309540559359334E+03   -0.146204163926824927E+06   -0.324531564160403674E+01    1
    0.292136681079864502E+02    0.296789211034774780E+02    0.468627409907746198E+03   -0.144867840764203866E+06   -0.329531564160403612E+01    1
    0.271083396673202515E+02    0.376278337836265564E+02    0.244222533815234186E+03   -0.133198528846569330E+06   -0.334531564160403638E+01    1
    0.268820595741271973E+02    0.341613960266113281E+02    0.377634087917855794E+02   -0.360621133238834882E+05   -0.339531564160403665E+01    1
    0.256930169463157654E+02    0.318543267250061035E+02    0.223046711422590782E+02   -0.182597925213694907E+05   -0.344531564160403558E+01    1
    0.330946785211563110E+02    0.408169773221015930E+02    0.483471895079508355E-05   -0.628934153206496012E+04   -0.349531564160403452E+01    1
    0.312199693918228149E+02    0.385281395912170410E+02    0.460470243544130393E-05   -0.528703743269978804E+04   -0.354531564160403523E+01    1
    0.295365956425666809E+02    0.437279206514358521E+02    0.681989090801736741E-04   -0.511192009410125684E+04   -0.359531564160403683E+01    1
    0.428070735931396484E+02    0.264455553889274597E+02    0.706823134653088926E-05   -0.464547288684045452E+04   -0.364531564160403709E+01    1
    0.351415407657623291E+02    0.274878543615341187E+02    0.565955811256082356E-05   -0.368726356097541066E+04   -0.369531564160403603E+01    1
    0.340294492244720459E+02    0.247089576721191406E+02    0.281584962508773411E-05   -0.291873843418720935E+04   -0.374531564160403629E+01    1
    0.311242517828941345E+02    0.323766019940376282E+02    0.582597291971478589E-03   -0.207546143498058973E+04   -0.379531564160403612E+01    1
    0.439767983555793762E+02    0.367489781975746155E+02    0.457167330332756451E-02   -0.205656205764174229E+04   -0.384531564160403683E+01    1
    0.271027725934982300E+02    0.274903607368469238E+02    0.511711742430410383E-04   -0.195229517887410657E+04   -0.389531564160403576E+01    1
    0.204454448819160461E+02    0.400774326920509338E+02    0.211618569752450303E-03   -0.181680474656296792E+04   -0.394531564160403514E+01    1
    0.368696820735931396E+02    0.235542026162147522E+02    0.839974841992999899E+01   -0.172934585774967945E+04   -0.399531564160403629E+01    1
    0.286632505059242249E+02    0.276446413993835449E+02    0.180232789577607593E-03   -0.149739182467031151E+04   -0.404531564160403700E+01    1
    0.314870026707649231E+02    0.419469994306564331E+02    0.565990532810640729E-02   -0.115784805114934716E+04   -0.409531564160403505E+01    1
    0.415862110257148743E+02    0.225803908705711365E+02    0.135107120002189458E-02   -0.104296685258890102E+04   -0.414531564160403576E+01    1
    0.333297190070152283E+02    0.311584946513175964E+02    0.334466625813238270E-02   -0.860586688795658119E+03   -0.419531564160403558E+01    1
    0.242953148484230042E+02    0.417808887362480164E+02    0.492632097125979447E-02   -0.476938679330241939E+03   -0.424531564160403629E+01    1
    0.344123420119285583E+02    0.385370162129402161E+02    0.158415615088242402E-01   -0.220903289842860431E+03   -0.429531564160403612E+01    1
    0.292126041650772095E+02    0.354037997126579285E+02    0.810738894881482541E-02   -0.153026587121714329E+03   -0.434531564160403594E+01    1
    0.341645699739456177E+02    0.307993960380554199E+02    0.139894675931794728E-01    0.286492165115279931E+03   -0.439531564160403487E+01    1
    0.288198125362396240E+02    0.343885314464569092E+02    0.141613957479418701E-01    0.462096366087213028E+03   -0.444531564160403470E+01    1
    0.427788686752319336E+02    0.208490473031997681E+02    0.125011302260638821E-01    0.675284351600321315E+03   -0.449531564160403541E+01    1
    0.235514742136001587E+02    0.223000985383987427E+02    0.191481615257011947E-02    0.851618170921074125E+03   -0.454531564160403523E+01    1
    0.264719453454017639E+02    0.400271412730216980E+02    0.322939907111990943E-01    0.900064344141011134E+03   -0.459531564160403505E+01    1
    0.390977811813354492E+02    0.395481985807418823E+02    0.601804159225025267E-01    0.903910413588273514E+03   -0.464531564160403487E+01    1
    0.404114958643913269E+02    0.354800847172737122E+02    0.576450362515702891E-01    0.961969848518901927E+03   -0.469531564160403558E+01    1
    0.226541382074356079E+02    0.338568297028541565E+02    0.161493939193608389E-01    0.108000292556534441E+04   -0.474531564160403629E+01    1
    0.445578867087159836E+02    0.309408285421384477E+02    0.826808703388644123E-01    0.142797617730339789E+04   -0.479531564160403612E+01    1
    0.414029639959335327E+02    0.317886096239089966E+02    0.943992130318900835E-01    0.158850258499623033E+04   -0.484531564160403505E+01    1
    0.346721284178696436E+02    0.277801449766732702E+02    0.861382236512611976E-01    0.179879037575356733E+04   -0.489531564160403576E+01    1
    0.321159071486482546E+02    0.323420569471983583E+02    0.106898772190785002E+00    0.184829172586150435E+04   -0.494531564160403647E+01    1
    0.352061790227890015E+02    0.302216377854347229E+02    0.130945699060003168E+00    0.197083056763952391E+04   -0.499531564160403629E+01    1
    0.248769965767860413E+02    0.201266211271286011E+02    0.358648650776465061E+01    0.199549871882635580E+04   -0.504531564160403612E+01    1
    0.348735592608710263E+02    0.291036649139798413E+02    0.134892922191378661E+00    0.203516770311615619E+04   -0.509531564160403594E+01    1
    0.275346216559410095E+02    0.303268638253211975E+02    0.128478374922704364E+00    0.215125620316667937E+04   -0.514531564160403576E+01    1
    0.409805548191070557E+02    0.272043731808662415E+02    0.195312455438427596E+00    0.227927355256280134E+04   -0.519531564160403470E+01    1
    0.344936622451786903E+02    0.247653074583789561E+02    0.183211605543603301E+00    0.235669382760359076E+04   -0.524531564160403629E+01    1
    0.328424227237701416E+02    0.310634192824363708E+02    0.263721078474550508E+00    0.247859714278201363E+04   -0.529531564160403612E+01    1
