Nested Sampling Global Log-Evidence           :    0.311150525545975006E+04  +/-    0.651847757273224859E+00

Dim No.       Mean        Sigma
   1    0.306928850600644516E+02    0.164696229110144504E+00
   2    0.222245300375011503E+02    0.167548864828269917E+00
   3    0.988534691296424128E+00    0.965663648590198327E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.308455907733475030E+02
   2    0.220684513964458304E+02
   3    0.100401080559711575E+01

MAP Parameters
Dim No.        Parameter
   1    0.309423521619840116E+02
   2    0.222842485328956172E+02
   3    0.989170695976156700E+00
