Nested Sampling Global Log-Evidence           :   -0.112340155240039030E+04  +/-    0.420429566721934100E+00

Dim No.       Mean        Sigma
   1    0.104655849265963372E+02    0.539554382399782373E+01
   2    0.489470779264962363E+01    0.276179110999462418E+01
   3    0.565232528920911736E+01    0.210858719600905786E+01
   4    0.287263932381516263E+00    0.487685886107662621E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.165755382149890877E+02
   2    0.848095136265804506E+01
   3    0.278994146325477210E+01
   4    0.285971150325763812E+00

MAP Parameters
Dim No.        Parameter
   1    0.175562300809346183E+02
   2    0.463266584891274569E+01
   3    0.467014933788029651E+01
   4    0.292767424875161275E+00
