Nested Sampling Global Log-Evidence           :    0.105279341752149480E+04  +/-    0.746018044269553871E+00

Dim No.       Mean        Sigma
   1    0.180531074040659618E+02    0.176292191376753959E+01
   2    0.170538196092513132E+02    0.451498937102556952E+00
   3    0.129053346432847049E+01    0.100112943706845963E-01
   4    0.189830758781435520E+02    0.412388883057121358E+01
   5    0.310436407927902724E+01    0.987192047874418721E+00
   6    0.212394892861430673E+01    0.191471950945401287E+00
   7    0.202681961111930145E-02    0.977832898514698285E-03

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.177978610032418523E+02
   2    0.171519155918328536E+02
   3    0.129328013162386801E+01
   4    0.250826628969136891E+02
   5    0.191368617976412647E+01
   6    0.188364768115909853E+01
   7    0.191715595505731473E-02

MAP Parameters
Dim No.        Parameter
   1    0.176125606849017338E+02
   2    0.169365818489441615E+02
   3    0.129272035512165706E+01
   4    0.164444433711771438E+02
   5    0.299090145314885447E+01
   6    0.215475387826458009E+01
   7    0.206923110183382386E-02
