Nested Sampling Global Log-Evidence           :   -0.232631331386431884E+05  +/-    0.169171385172020794E+01

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.232631331386431884E+05 +/-    0.169171385172020794E+01
Local Log-Evidence   -0.232631331386431884E+05 +/-    0.169171385172020794E+01

Dim No.       Mean        Sigma
   1    0.505616530659480978E+00    0.489256671583563913E-02
   2    0.151828864280277116E+03    0.406015011711998275E+00
   3    0.362200661765120335E+00    0.126226119289402539E-02
   4    0.528246752638180994E+00    0.585106970840451276E-03
   5    0.708462337818066690E+01    0.498702153471817927E-01
   6    0.152444288288617202E+01    0.970178177018511429E-03
   7    0.800460527137213801E-01    0.450049422806676172E-03
   8    0.225694430517336175E+00    0.985540670063561955E-03
   9    0.755171446657439738E+00    0.211148267176054956E-02
  10    0.170094232153443016E+03    0.778731764410321992E+00
  11    0.150737459264151608E+00    0.348435916205451913E-03
  12    0.291208977754328080E+00    0.758512016591740058E-03
  13   -0.536804432659230349E-01    0.870201801150294893E-03
  14   -0.112840806821170103E+01    0.164522001835234913E-02
  15    0.599905050002079235E-01    0.410249243436869358E-03
  16    0.873841081887815174E+00    0.248182541310595526E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.504947667584828119E+00
   2    0.151544626885895582E+03
   3    0.362588405138890735E+00
   4    0.528248140300681790E+00
   5    0.713700821514709816E+01
   6    0.152478143810831890E+01
   7    0.795896458232692033E-01
   8    0.225250903503310701E+00
   9    0.756212537201911728E+00
  10    0.169750624627287920E+03
  11    0.150824919066878976E+00
  12    0.290952266470510590E+00
  13   -0.542208065492739907E-01
  14   -0.112781906068367110E+01
  15    0.599567265912124420E-01
  16    0.875052170405922425E+00

MAP Parameters
Dim No.        Parameter
   1    0.508604680419950439E+00
   2    0.151271489192238590E+03
   3    0.362689698929540727E+00
   4    0.527882747969848465E+00
   5    0.718109709575703548E+01
   6    0.152461094017784982E+01
   7    0.798271142992599547E-01
   8    0.223787061438343732E+00
   9    0.754753970037599586E+00
  10    0.169656235118938611E+03
  11    0.151040673537792436E+00
  12    0.291085404295825301E+00
  13   -0.553056109810608765E-01
  14   -0.112675038197813704E+01
  15    0.601111398662117907E-01
  16    0.876538210715527399E+00
