    0.828211486339569092E+00    0.392853915691375732E+00    0.529328525066375732E+00    0.572872877120971680E+00    0.431478857994079590E+00    0.167460978031158447E+00    0.982237040996551514E+00    0.597318351268768311E+00    0.144085705280303955E+00    0.687927842140197754E+00    0.456542432308197021E+00   -0.999999998999999514E+91   -0.368877528961732093E+01    1
    0.453735589981079102E-01    0.128909289836883545E+00    0.355481564998626709E+00    0.686312377452850342E+00    0.523131608963012695E+00    0.508437693119049072E+00    0.355896890163421631E+00    0.506454110145568848E-01    0.225220918655395508E-01    0.459076225757598877E+00    0.422075986862182617E-01   -0.999999998999999514E+91   -0.371377528961732040E+01    1
    0.162176370620727539E+00    0.837813198566436768E+00    0.439143896102905273E+00    0.419596552848815918E+00    0.459040403366088867E-01    0.734602987766265869E+00    0.466566860675811768E+00    0.351926088333129883E-01    0.894477069377899170E+00    0.795575439929962158E+00    0.362671136856079102E+00   -0.999999998999999514E+91   -0.373877528961732031E+01    1
    0.982771039009094238E+00    0.826004922389984131E+00    0.670856833457946777E-01    0.629342973232269287E+00    0.773873209953308105E+00    0.496052443981170654E+00    0.557504892349243164E-01    0.242288291454315186E+00    0.910125195980072021E+00    0.574270904064178467E+00    0.281977653503417969E-02   -0.999999998999999514E+91   -0.376377528961732111E+01    1
    0.907587707042694092E+00    0.286200225353240967E+00    0.647020339965820312E-02    0.316966056823730469E+00    0.413024842739105225E+00    0.293731927871704102E+00    0.964120209217071533E+00    0.968392908573150635E+00    0.743205428123474121E+00    0.393760800361633301E-01    0.233145356178283691E+00   -0.999999998999999514E+91   -0.378877528961732191E+01    1
    0.624533355236053467E+00    0.233141005039215088E+00    0.214296877384185791E+00    0.472887933254241943E+00    0.438434481620788574E-01    0.922744750976562500E+00    0.475224852561950684E+00    0.237563192844390869E+00    0.135223329067230225E+00    0.534815311431884766E+00    0.524661600589752197E+00   -0.999999998999999514E+91   -0.381377528961732137E+01    1
    0.626590192317962646E+00    0.747755289077758789E+00    0.342324376106262207E+00    0.224044084548950195E+00    0.398994266986846924E+00    0.589601933956146240E+00    0.922213912010192871E+00    0.918016433715820312E+00    0.368051767349243164E+00    0.861800849437713623E+00    0.622197210788726807E+00   -0.999999998999999514E+91   -0.383877528961732128E+01    1
    0.110121369361877441E+00    0.682849705219268799E+00    0.744712412357330322E+00    0.993443131446838379E+00    0.708607435226440430E+00    0.202717959880828857E+00    0.228150427341461182E+00    0.716497182846069336E+00    0.535658121109008789E+00    0.991443932056427002E+00    0.426025927066802979E+00   -0.999999998999999514E+91   -0.386377528961732164E+01    1
    0.772927224636077881E+00    0.951383650302886963E+00    0.263280093669891357E+00    0.446228563785552979E+00    0.178965151309967041E+00    0.451045811176300049E+00    0.326675295829772949E+00    0.457124352455139160E+00    0.598828673362731934E+00    0.775438547134399414E+00    0.917462348937988281E+00   -0.999999998999999514E+91   -0.388877528961732022E+01    1
    0.873097538948059082E+00    0.188618361949920654E+00    0.676589846611022949E+00    0.939802527427673340E+00    0.953049123287200928E+00    0.787300646305084229E+00    0.770206034183502197E+00    0.131735146045684814E+00    0.705028593540191650E+00    0.287612497806549072E+00    0.826683282852172852E+00   -0.999999998999999514E+91   -0.391377528961732102E+01    1
