galaxies_lens_mass_centre_0,galaxies_lens_mass_centre_1,galaxies_lens_mass_elliptical_comps_0,galaxies_lens_mass_elliptical_comps_1,galaxies_lens_mass_einstein_radius_value,galaxies_source_light_centre_0,galaxies_source_light_centre_1,galaxies_source_light_elliptical_comps_0,galaxies_source_light_elliptical_comps_1,galaxies_source_light_intensity_value,galaxies_source_light_effective_radius_value,galaxies_source_light_sersic_index,log_likelihood,log_prior,log_posterior,weights
-0.4209257070990452,-0.3585350220882474,0.7718805499480663,-0.23637358662939412,0.825469922725512,-0.42568695309348265,-0.3180574388748045,-0.6001227098267887,0.35483541126253093,520489.25058247807,10.342046063495328,4.277776224949118,-2.566172734926814e+20,3.267200418037399,-2.566172734926814e+20,0.0
-0.07006875338552129,-0.3074166257780286,0.23015649708283492,0.8414570084780473,7.243245248769574,-0.5067934358054477,-0.4426319489393012,0.2881813032143914,0.5069096097433521,589789.823956269,26.115267871223494,1.8640869322694043,-4.819020990034734e+19,3.0676530333139387,-4.819020990034734e+19,0.0
0.08056655667834116,0.4575528787079849,0.9117952854016551,0.12402415365410246,1.384913843513969,-0.2484770951311916,0.4334168195606786,0.9220766682980825,-0.2150762957984318,42091.356892904856,16.878338191941445,4.372922019051325,-2.1592717936351165e+18,2.5857827198015793,-2.1592717936351165e+18,0.0
-0.08681121732790109,-0.22102300169175595,0.40482481267339243,-0.7349304666404941,5.931844391802971,0.6043715166013183,-0.4518592967621698,-0.3798770323556855,-0.7299184118632349,191988.0590630391,20.59657015101815,1.0475245205808454,-5.943338864391711e+17,3.4768335913248625,-5.943338864391711e+17,0.0
-0.4476929069765355,-0.15318255774672082,0.9003538300779861,0.5680793329501228,3.4229091341876687,-0.03305104722191244,-0.11793820088724453,-0.7144086877103224,-0.34991116451681314,34286.9866542704,28.73167397475364,2.374776318619192,-2.899947697413916e+17,1.3272270872838294,-2.899947697413916e+17,0.0
-0.17596550705227731,-0.6807870604052151,-0.47974837203332665,-0.3797442481423565,1.908706572428927,-0.5551442708438459,-0.21480262090345276,0.4261231242672596,0.15515741743376799,561682.2093062281,0.37932177524357513,3.1413456819388483,-2.268733216542528e+17,4.715336273061034,-2.268733216542528e+17,0.0
0.5153811719363506,-0.2932606917620583,-0.7482136156621368,0.7915885518407328,2.9179857000402505,-0.014594056405286838,-0.5123952292936905,-0.7187908032209602,0.6816554411170228,35840.283077797554,4.2429672744216615,7.180567742046044,-8.503868004940507e+16,3.413258141590568,-8.503868004940507e+16,0.0
-0.20896761214500462,-0.19160031348015558,0.8612622626088362,0.17800057418552817,2.26346266634218,-0.6643981318648171,-0.04760584345769059,-0.4388792066288707,-0.41414121586523334,13120.45315982894,18.935849469687174,2.558283055688663,-5.732876738045651e+16,2.9115725335911153,-5.732876738045651e+16,0.0
0.2675998056318764,-0.31502021434690575,-0.06784828316375413,-0.013405073262206635,5.331901035074993,-0.4095910716003718,-0.6263673048948439,-0.37084134721750095,-0.03216095711999123,22132.155308443023,16.83001083890003,2.909815214763897,-5.5535700200791016e+16,4.060868727557496,-5.553570020079101e+16,0.0
0.01576803084914824,0.16811376424685767,0.4561844910748698,-0.11428894159850822,6.74431475056235,-0.24856737762009418,-0.17854859600925604,-0.8362685470765194,-0.894877384368054,37671.96282739116,28.366524832792873,3.959095085533559,-3.77536345283648e+16,0.678783272050825,-3.77536345283648e+16,0.0
0.2870059287487825,0.18021151711251035,0.3303514404971648,-0.11927617890760378,2.546740829414026,0.12018152650388982,0.06816001471160715,0.39358547707767255,-0.12709881193066574,1487.9622522972663,2.651168386836459,6.0538441807918355,-1675505498769774.2,0.7447719542553788,-1675505498769773.5,0.0
0.06121832437263717,-0.20990200944121087,0.3132679292774567,0.1714575368656388,0.579290527808265,0.20906622226531113,-0.34632823123655615,0.17823046304419665,0.7750601671437811,1041.5913411576614,12.207560104424498,3.820695674036849,-1274530758796281.8,1.1757293241482405,-1274530758796280.5,0.0
