   -0.100213635996243805E+00   -0.467850274756722515E-01    0.965058520792021146E+00    0.106252839349727878E+03    0.510910115234559536E+00    0.673265370711104261E+01   -0.250741758872382636E+01    0.901181005875706820E+00    0.133344628249928178E+03    0.148555916550425282E+01   -0.322583240463094958E-01    0.148673925856531298E+03    0.103404191569864398E+00    0.189981658192786285E+00    0.688192244837456224E+00    0.962922646389094012E+02    0.683341930883737181E+00   -0.190978521174751803E+01   -0.860210296708501132E+00    0.261505213121787650E-01    0.978147619212081307E-03   -0.999999999899999928E+90   -0.431745848408226340E+01    1
    0.208994582252220104E-01   -0.420659385397779764E-01    0.561279625005355443E+00    0.549670941814647875E+02    0.126602215803740092E+01    0.627535902327063067E+01    0.882067908053473460E+00    0.101170651589372196E+01    0.129807588841130979E+03    0.174017092334337198E+01    0.286857783759358262E-01    0.132224085183919641E+03    0.644852180778408973E-01    0.112123442430235393E+00    0.935116668274877494E+00    0.133489494833420451E+03    0.826489650850403490E+00    0.154679289036817669E+01   -0.420284819900595408E+00    0.907727286799584893E-01    0.285619479013485347E-01   -0.999999999799999890E+90   -0.433079181741559527E+01    1
   -0.123982916835854197E-01    0.547382709220092887E-02    0.106742570466363196E+01    0.858769541284664797E+02    0.747551324472845891E+00    0.341649395585307758E+01    0.327044034179303189E+01    0.938096341169170511E+00    0.163706029146447349E+03    0.165123543665717265E+01    0.719737997967482279E-01    0.151471849868629164E+03    0.907721140383477010E-01    0.130955582275137788E+00    0.676034440117639246E+00    0.130121496160524913E+03    0.796409959329587247E+00   -0.885810346638749690E+00    0.157368666249277811E+00   -0.915167707891704901E-01   -0.159037296252320659E-01   -0.999999999699999851E+90   -0.434412515074892802E+01    1
   -0.109210915757071036E+00    0.997237066719179610E-02    0.674590682594319979E+00    0.887131655193465178E+02    0.344068220699842942E+00    0.269029181278482010E+01    0.194131042157264533E+01    0.717324224423453560E+00    0.154836870916468825E+03    0.179633684406069438E+01   -0.381223660794039743E-01    0.138643526016717828E+03    0.115440104918110950E+00    0.155320921793910688E+00    0.726672764846660657E+00    0.112024962763975736E+03    0.635375902590328834E+00    0.137810570529384224E+00    0.286442520080967622E+01   -0.114623054771812779E-01    0.693666048304531803E-02   -0.999999999599999813E+90   -0.435745848408225900E+01    1
   -0.443630974152324706E-01   -0.137392049438310154E+00    0.942468069110025120E+00    0.419615855025202080E+02    0.990094455822716712E+00   -0.788490505254583862E+00    0.223846678937102306E+01    0.627167233533213686E+00    0.126180731619360273E+03    0.167151088613347532E+01   -0.923321531453153710E-01    0.145636810499398081E+03    0.139206137890344750E+00    0.985404643240110484E-01    0.585904798781968550E+00    0.701372867068706114E+02    0.951961420221236088E+00    0.212444843020645702E+00    0.141423382955869537E+01   -0.293847752305571100E-01   -0.663637334667523532E-01   -0.999999999499999774E+90   -0.437079181741559353E+01    1
    0.382574741934964754E-01    0.663757247443121645E-01    0.611351721415554161E+00    0.849165701303763711E+02    0.525476624499654044E+00    0.138623591534715240E+01    0.501576280867948299E+01    0.708769448624199883E+00    0.144815203929345074E+03    0.175147337818148285E+01    0.807425372136662267E-01    0.154375678705776636E+03    0.507738235843532559E-01    0.839847280236959148E-01    0.678124675760687134E+00    0.108368796045667011E+03    0.808241539361470585E-01   -0.134984333606710805E+01   -0.747971095964564126E+00   -0.340693516748786715E-01   -0.272077276011883154E-01   -0.999999999399999736E+90   -0.438412515074892628E+01    1
    0.229939389202384187E-01   -0.175651447261313785E-01    0.483874438947067664E+00    0.957644664313710763E+02    0.219193246825955923E+00    0.298310603984203215E+01    0.233800420981750623E+01    0.661130713581484897E+00    0.127568169233603854E+03    0.161701825145745892E+01    0.461016030632335691E-01    0.185102973816561700E+03    0.746790303220228047E-01    0.139833803869296391E+00    0.965884426624011305E+00    0.980326759693840586E+02    0.584659403651738074E+00   -0.139678958571049927E+01   -0.145356699047310878E+01   -0.313658302247462745E-01   -0.505553417158415876E-02   -0.999999999299999697E+90   -0.439745848408225992E+01    1
    0.536699577002927586E-02    0.322173626412063999E-01    0.919235083944309528E+00    0.681601438175862313E+02    0.124007773410361466E+01    0.783773337584200869E+00    0.635925274822749298E+00    0.910651891847944595E+00    0.101749899552712691E+03    0.178820356860317498E+01    0.124332454466847750E-01    0.143132592616563244E+03    0.128788440432990925E+00    0.905441816324625282E-01    0.831692721049694272E+00    0.863228800390964892E+02    0.530570508418011233E+00   -0.490156636455713812E+01    0.264513931816043879E+01    0.153414210103407986E-01   -0.116379853327849780E+00   -0.999999999199999659E+90   -0.441079181741559356E+01    1
    0.509984256312101189E-02   -0.833455942981379816E-01    0.640673333182134264E+00    0.765135059111733966E+02    0.460200748273224547E+00    0.212922471506275723E+01   -0.293180173225978669E+00    0.771235707621649502E+00    0.142421785793383037E+03    0.172784959534921589E+01    0.310779329522839001E-01    0.127655362155233959E+03    0.105519082663424274E+00    0.149777195042825495E+00    0.985724255978545627E+00    0.117719602510472455E+03    0.586820234709113153E+00    0.125003592102973315E+01    0.283318505060602854E+00    0.433276218075180838E-01    0.201022284288191258E-02   -0.999999999099999621E+90   -0.442412515074892276E+01    1
   -0.836088852669179539E-01   -0.366847130275417110E-02    0.689596800494569284E+00    0.962347939891207176E+02    0.504300278176652128E+00    0.428565158284284742E+01    0.233612215557289815E+01    0.811232872836539221E+00    0.144760445240919807E+03    0.167310471018305496E+01    0.275540634661290140E-01    0.126431464258040918E+03    0.119023844679106289E+00    0.133734382112400824E+00    0.989824504449478448E+00    0.109568345780704291E+03    0.457001505218460724E+00    0.380614266120407940E+00    0.157183501828062289E+00   -0.863225349793859398E-01    0.571980240070107462E-01   -0.999999998999999582E+90   -0.443745848408225729E+01    1
